,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10740,10607,129,2022-11-04,TT,44658365,530479,44112181,2022-11-04 12:07:13.416009,901570985,2022-11-03 00:00:00,156057,2196952758,1026890800,950213953,219848005,990500,347585,353044,289871,https://www.icmr.gov.in/,1216,18,1591,134999,32833,9612,177444,0,0,4,4,0,5,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2338969,2324111,14733,2022-11-04,TT,44658365,530479,44112181,2022-11-04 12:07:13.416009,901570985,2022-11-03 00:00:00,156057,2196952758,1026890800,950213953,219848005,110420434,44699931,47569947,18150556,https://www.icmr.gov.in/,1216,18,1591,134999,32833,9612,177444,40,126,19414,19580,8,12,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,66881,66579,296,2022-11-04,TT,44658365,530479,44112181,2022-11-04 12:07:13.416009,901570985,2022-11-03 00:00:00,156057,2196952758,1026890800,950213953,219848005,1893187,959014,818148,116025,https://www.icmr.gov.in/,1216,18,1591,134999,32833,9612,177444,24,53,410,487,1,0,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,746076,735484,8035,2022-11-04,TT,44658365,530479,44112181,2022-11-04 12:07:13.416009,901570985,2022-11-03 00:00:00,156057,2196952758,1026890800,950213953,219848005,50191904,24804488,22092392,3295024,https://www.icmr.gov.in/,1216,18,1591,134999,32833,9612,177444,169,796,1499,2464,11,12,0,,,1332900000,Assam,34293000
4,Bihar,851226,838859,12302,2022-11-04,TT,44658365,530479,44112181,2022-11-04 12:07:13.416009,901570985,2022-11-03 00:00:00,156057,2196952758,1026890800,950213953,219848005,156777881,73417311,67749782,15610788,https://www.icmr.gov.in/,1216,18,1591,134999,32833,9612,177444,2693,11342,28491,42526,11,22,0,,,1332900000,Bihar,119520000
5,Chandigarh,99312,98110,1181,2022-11-04,TT,44658365,530479,44112181,2022-11-04 12:07:13.416009,901570985,2022-11-03 00:00:00,156057,2196952758,1026890800,950213953,219848005,2279450,1184689,984539,110222,https://www.icmr.gov.in/,1216,18,1591,134999,32833,9612,177444,5,31,16,52,7,2,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1177588,1163289,14143,2022-11-04,TT,44658365,530479,44112181,2022-11-04 12:07:13.416009,901570985,2022-11-03 00:00:00,156057,2196952758,1026890800,950213953,219848005,48958220,21259543,20287483,7411194,https://www.icmr.gov.in/,1216,18,1591,134999,32833,9612,177444,254,1752,2305,4311,17,18,0,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11590,11585,4,2022-11-04,TT,44658365,530479,44112181,2022-11-04 12:07:13.416009,901570985,2022-11-03 00:00:00,156057,2196952758,1026890800,950213953,219848005,1576967,782103,636582,158282,https://www.icmr.gov.in/,1216,18,1591,134999,32833,9612,177444,13,19,82,114,2,2,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,2006389,1979562,26509,2022-11-04,TT,44658365,530479,44112181,2022-11-04 12:07:13.416009,901570985,2022-11-03 00:00:00,156057,2196952758,1026890800,950213953,219848005,37319335,18287389,15698532,3333414,https://www.icmr.gov.in/,1216,18,1591,134999,32833,9612,177444,157,399,1308,1864,65,53,0,,,1332900000,Delhi,19814000
9,Goa,258794,254673,4013,2022-11-04,TT,44658365,530479,44112181,2022-11-04 12:07:13.416009,901570985,2022-11-03 00:00:00,156057,2196952758,1026890800,950213953,219848005,2871057,1439673,1294906,136478,https://www.icmr.gov.in/,1216,18,1591,134999,32833,9612,177444,9,24,64,97,21,18,0,,,1332900000,Goa,1540000
