Date,State/UTCode,District,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinatedNumberForDistrict,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState
2021-10-13,JK,Anantnag,16564,205,16333,,754871,325825,1080696,330741,4426,325369,15492451.0,9304167,4145232,13449399
2021-10-13,JK,Bandipora,9776,102,9652,,299955,122325,422280,330741,4426,325369,15492451.0,9304167,4145232,13449399
2021-10-13,JK,Baramulla,24418,282,24053,,768229,363928,1132157,330741,4426,325369,15492451.0,9304167,4145232,13449399
2021-10-13,JK,Budgam,23700,207,23408,,584293,268363,852656,330741,4426,325369,15492451.0,9304167,4145232,13449399
2021-10-13,JK,Doda,7811,133,7659,,311163,114865,426028,330741,4426,325369,15492451.0,9304167,4145232,13449399
2021-10-13,JK,Ganderbal,10380,79,10263,,225842,117730,343572,330741,4426,325369,15492451.0,9304167,4145232,13449399
2021-10-13,JK,Jammu,53246,1144,52051,,1158610,578155,1736765,330741,4426,325369,15492451.0,9304167,4145232,13449399
2021-10-13,JK,Kathua,9321,151,9168,,469397,202844,672241,330741,4426,325369,15492451.0,9304167,4145232,13449399
2021-10-13,JK,Kishtwar,4817,44,4770,,142615,69493,212108,330741,4426,325369,15492451.0,9304167,4145232,13449399
2021-10-13,JK,Kulgam,11479,117,11361,,398822,163841,562663,330741,4426,325369,15492451.0,9304167,4145232,13449399
2021-10-13,JK,Kupwara,14398,166,14201,,614113,264117,878230,330741,4426,325369,15492451.0,9304167,4145232,13449399
2021-10-13,JK,Pulwama,15499,194,15281,139552.0,426828,175606,602434,330741,4426,325369,15492451.0,9304167,4145232,13449399
2021-10-13,JK,Punch,6463,98,6266,,384216,150164,534380,330741,4426,325369,15492451.0,9304167,4145232,13449399
2021-10-13,JK,Rajouri,11261,237,11008,,494279,209812,704091,330741,4426,325369,15492451.0,9304167,4145232,13449399
2021-10-13,JK,Ramban,6037,67,5968,,217512,115435,332947,330741,4426,325369,15492451.0,9304167,4145232,13449399
2021-10-13,JK,Reasi,6608,43,6544,,236874,105242,342116,330741,4426,325369,15492451.0,9304167,4145232,13449399
2021-10-13,JK,Samba,7152,120,7030,,277886,109736,387622,330741,4426,325369,15492451.0,9304167,4145232,13449399
2021-10-13,JK,Shopiyan,5607,58,5548,,202633,84800,287433,330741,4426,325369,15492451.0,9304167,4145232,13449399
2021-10-13,JK,Srinagar,74795,842,73536,,939300,407120,1346420,330741,4426,325369,15492451.0,9304167,4145232,13449399
2021-10-13,JK,Udhampur,11409,137,11269,,396729,195831,592560,330741,4426,325369,15492451.0,9304167,4145232,13449399
