Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
2021-10-29,Assam,Airport Quarantine,,,,,,,,2021-10-30 21:28:01.393615,,,,610150,5992,600367,
2021-10-29,Assam,Baksa,,,,,,,,2021-10-30 21:28:01.393615,,,,610150,5992,600367,
2021-10-29,Assam,Barpeta,,,,,,,,2021-10-30 21:28:01.393615,,,,610150,5992,600367,
2021-10-29,Assam,Biswanath,,,,,,,,2021-10-30 21:28:01.393615,,,,610150,5992,600367,
2021-10-29,Assam,Bongaigaon,,,,,,,,2021-10-30 21:28:01.393615,,,,610150,5992,600367,
2021-10-29,Assam,Cachar,,,,,,,,2021-10-30 21:28:01.393615,,,,610150,5992,600367,
2021-10-29,Assam,Charaideo,,,,,,,,2021-10-30 21:28:01.393615,,,,610150,5992,600367,
2021-10-29,Assam,Chirang,,,,,,,,2021-10-30 21:28:01.393615,,,,610150,5992,600367,
2021-10-29,Assam,Darrang,,,,,,,,2021-10-30 21:28:01.393615,,,,610150,5992,600367,
2021-10-29,Assam,Dhemaji,,,,,,,,2021-10-30 21:28:01.393615,,,,610150,5992,600367,
2021-10-29,Assam,Dhubri,,,,,,,,2021-10-30 21:28:01.393615,,,,610150,5992,600367,
2021-10-29,Assam,Dibrugarh,,,,,,,,2021-10-30 21:28:01.393615,,,,610150,5992,600367,
2021-10-29,Assam,Dima Hasao,,,,,,,,2021-10-30 21:28:01.393615,,,,610150,5992,600367,
2021-10-29,Assam,Goalpara,,,,,,,,2021-10-30 21:28:01.393615,,,,610150,5992,600367,
2021-10-29,Assam,Golaghat,,,,,,,,2021-10-30 21:28:01.393615,,,,610150,5992,600367,
2021-10-29,Assam,Hailakandi,,,,,,,,2021-10-30 21:28:01.393615,,,,610150,5992,600367,
2021-10-29,Assam,Hojai,,,,,,,,2021-10-30 21:28:01.393615,,,,610150,5992,600367,
2021-10-29,Assam,Jorhat,,,,,,,,2021-10-30 21:28:01.393615,,,,610150,5992,600367,
2021-10-29,Assam,Kamrup,,,,,,,,2021-10-30 21:28:01.393615,,,,610150,5992,600367,
2021-10-29,Assam,Kamrup Metropolitan,,,,,,,,2021-10-30 21:28:01.393615,,,,610150,5992,600367,
2021-10-29,Assam,Karbi Anglong,,,,,,,,2021-10-30 21:28:01.393615,,,,610150,5992,600367,
2021-10-29,Assam,Karimganj,,,,,,,,2021-10-30 21:28:01.393615,,,,610150,5992,600367,
2021-10-29,Assam,Kokrajhar,,,,,,,,2021-10-30 21:28:01.393615,,,,610150,5992,600367,
2021-10-29,Assam,Lakhimpur,,,,,,,,2021-10-30 21:28:01.393615,,,,610150,5992,600367,
2021-10-29,Assam,Majuli,,,,,,,,2021-10-30 21:28:01.393615,,,,610150,5992,600367,
2021-10-29,Assam,Morigaon,,,,,,,,2021-10-30 21:28:01.393615,,,,610150,5992,600367,
2021-10-29,Assam,Nagaon,,,,,,,,2021-10-30 21:28:01.393615,,,,610150,5992,600367,
2021-10-29,Assam,Nalbari,,,,,,,,2021-10-30 21:28:01.393615,,,,610150,5992,600367,
2021-10-29,Assam,Other State,,,,,,,,2021-10-30 21:28:01.393615,,,,610150,5992,600367,
2021-10-29,Assam,Sivasagar,,,,,,,,2021-10-30 21:28:01.393615,,,,610150,5992,600367,
2021-10-29,Assam,Sonitpur,,,,,,,,2021-10-30 21:28:01.393615,,,,610150,5992,600367,
2021-10-29,Assam,South Salmara Mankachar,,,,,,,,2021-10-30 21:28:01.393615,,,,610150,5992,600367,
2021-10-29,Assam,Tinsukia,,,,,,,,2021-10-30 21:28:01.393615,,,,610150,5992,600367,
2021-10-29,Assam,Udalguri,,,,,,,,2021-10-30 21:28:01.393615,,,,610150,5992,600367,
2021-10-29,Assam,West Karbi Anglong,,,,,,,,2021-10-30 21:28:01.393615,,,,610150,5992,600367,
2021-10-29,Assam,Unknown,,,,610150,5992,600367,,2021-10-30 21:28:01.393615,,,,610150,5992,600367,
