Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState,deltaVaccinatedForState,7DmaVaccinatedForState,cumulativeVaccinatedNumberForDistrict
2021-10-29,HR,12,0,12,0,26882,65099,0,771187.2857142857,10049.0,761010.0,,17670644.0,7881947.0,Yamunanagar,0,0,0,0,0,0,0,,,,,,,1214162,,,,24631.0,414.0,24213,,830933,338305,2021-10-31T02:58:23.579337+05:30,28672000,,,,771229,10049,761047,,17743383,8052196,25795579.0,91981.0,25552591.0,1169238.0
2021-10-29,HR,12,0,12,0,26882,65099,0,771187.2857142857,10049.0,761010.0,,17670644.0,7881947.0,Bhiwani,0,0,0,0,0,0,0,,,,,,,1629109,,,,22409.0,652.0,21757,,740048,312130,2021-10-31T02:58:23.579337+05:30,28672000,,,,771229,10049,761047,,17743383,8052196,25795579.0,91981.0,25552591.0,1052178.0
2021-10-29,HR,12,0,12,0,26882,65099,0,771187.2857142857,10049.0,761010.0,,17670644.0,7881947.0,Kurukshetra,0,0,0,0,0,0,0,,,,,,,964231,,,,22147.0,357.0,21789,,609865,246700,2021-10-31T02:58:23.579337+05:30,28672000,,,,771229,10049,761047,,17743383,8052196,25795579.0,91981.0,25552591.0,856565.0
2021-10-29,HR,12,0,12,0,26882,65099,0,771187.2857142857,10049.0,761010.0,,17670644.0,7881947.0,Mahendragarh,0,0,0,0,0,0,0,,,,,,,921680,,,,21689.0,155.0,21534,,575453,262785,2021-10-31T02:58:23.579337+05:30,28672000,,,,771229,10049,761047,,17743383,8052196,25795579.0,91981.0,25552591.0,838238.0
2021-10-29,HR,12,0,12,0,26882,65099,0,771187.2857142857,10049.0,761010.0,,17670644.0,7881947.0,Jind,0,0,0,0,0,0,0,,,,,,,1332042,,,,21209.0,533.0,20675,,702142,247130,2021-10-31T02:58:23.579337+05:30,28672000,,,,771229,10049,761047,,17743383,8052196,25795579.0,91981.0,25552591.0,949272.0
2021-10-29,HR,12,0,12,0,26882,65099,0,771187.2857142857,10049.0,761010.0,,17670644.0,7881947.0,Rewari,0,0,0,0,0,0,0,,,,,,,896129,,,,20327.0,221.0,20105,,648305,293156,2021-10-31T02:58:23.579337+05:30,28672000,,,,771229,10049,761047,,17743383,8052196,25795579.0,91981.0,25552591.0,941461.0
2021-10-29,HR,12,0,12,0,26882,65099,0,771187.2857142857,10049.0,761010.0,,17670644.0,7881947.0,Jhajjar,0,0,0,0,0,0,0,,,,,,,956907,,,,18849.0,328.0,18514,,682927,290208,2021-10-31T02:58:23.579337+05:30,28672000,,,,771229,10049,761047,,17743383,8052196,25795579.0,91981.0,25552591.0,973135.0
2021-10-29,HR,12,0,12,0,26882,65099,0,771187.2857142857,10049.0,761010.0,,17670644.0,7881947.0,Fatehabad,0,0,0,0,0,0,0,,,,,,,941522,,,,17875.0,481.0,17394,,574326,201085,2021-10-31T02:58:23.579337+05:30,28672000,,,,771229,10049,761047,,17743383,8052196,25795579.0,91981.0,25552591.0,775411.0
2021-10-29,HR,12,0,12,0,26882,65099,0,771187.2857142857,10049.0,761010.0,,17670644.0,7881947.0,Kaithal,0,0,0,0,0,0,0,,,,,,,1072861,,,,11244.0,346.0,10898,,614505,215858,2021-10-31T02:58:23.579337+05:30,28672000,,,,771229,10049,761047,,17743383,8052196,25795579.0,91981.0,25552591.0,830363.0
2021-10-29,HR,12,0,12,0,26882,65099,0,771187.2857142857,10049.0,761010.0,,17670644.0,7881947.0,Palwal,0,0,0,0,0,0,0,,,,,,,1040493,,,,11025.0,153.0,10872,,607553,220341,2021-10-31T02:58:23.579337+05:30,28672000,,,,771229,10049,761047,,17743383,8052196,25795579.0,91981.0,25552591.0,827894.0
2021-10-29,HR,12,0,12,0,26882,65099,0,771187.2857142857,10049.0,761010.0,,17670644.0,7881947.0,Charkhi Dadri,0,0,0,0,0,0,0,,,,,,,502276,,,,5078.0,139.0,4939,,364488,260304,2021-10-31T02:58:23.579337+05:30,28672000,,,,771229,10049,761047,,17743383,8052196,25795579.0,91981.0,25552591.0,624792.0
2021-10-29,HR,12,0,12,0,26882,65099,0,771187.2857142857,10049.0,761010.0,,17670644.0,7881947.0,Nuh,0,0,0,0,0,0,0,,,,,,,1089406,,,,5014.0,123.0,4890,,350997,76999,2021-10-31T02:58:23.579337+05:30,28672000,,,,771229,10049,761047,,17743383,8052196,25795579.0,91981.0,25552591.0,427996.0
