Date,State/UTCode,District,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinatedNumberForDistrict,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState
2021-10-29,AR,Anjaw,1068,3,1065,2845.0,11682,7905,19587,55143,280,54755,1184494.0,771430,531955,1303385
2021-10-29,AR,Capital Complex,0,0,0,115210.0,,,,55143,280,54755,1184494.0,771430,531955,1303385
2021-10-29,AR,Changlang,3805,22,3779,23861.0,88827,55188,144015,55143,280,54755,1184494.0,771430,531955,1303385
2021-10-29,AR,East Kameng,1094,0,1094,7489.0,22925,15612,38537,55143,280,54755,1184494.0,771430,531955,1303385
2021-10-29,AR,East Siang,3205,17,3177,21867.0,53974,39250,93224,55143,280,54755,1184494.0,771430,531955,1303385
2021-10-29,AR,Kamle,512,0,512,1385.0,6935,3833,10768,55143,280,54755,1184494.0,771430,531955,1303385
2021-10-29,AR,Kra Daadi,270,0,270,3218.0,6273,3266,9539,55143,280,54755,1184494.0,771430,531955,1303385
2021-10-29,AR,Kurung Kumey,511,1,510,4201.0,9121,5601,14722,55143,280,54755,1184494.0,771430,531955,1303385
2021-10-29,AR,Lepa Rada,874,3,871,6747.0,13318,10106,23424,55143,280,54755,1184494.0,771430,531955,1303385
2021-10-29,AR,Lohit,2881,26,2850,14945.0,31092,21874,52966,55143,280,54755,1184494.0,771430,531955,1303385
2021-10-29,AR,Longding,752,2,749,10342.0,19243,7728,26971,55143,280,54755,1184494.0,771430,531955,1303385
2021-10-29,AR,Lower Dibang Valley,2423,11,2397,12169.0,32607,22032,54639,55143,280,54755,1184494.0,771430,531955,1303385
2021-10-29,AR,Lower Siang,738,8,730,7070.0,16563,9958,26521,55143,280,54755,1184494.0,771430,531955,1303385
2021-10-29,AR,Lower Subansiri,3036,15,3015,10564.0,26908,18735,45643,55143,280,54755,1184494.0,771430,531955,1303385
2021-10-29,AR,Namsai,2124,17,2102,19987.0,63507,46873,110380,55143,280,54755,1184494.0,771430,531955,1303385
2021-10-29,AR,Pakke Kessang,453,0,453,3327.0,8004,4961,12965,55143,280,54755,1184494.0,771430,531955,1303385
2021-10-29,AR,Papum Pare,18315,98,18209,41960.0,141014,99697,240711,55143,280,54755,1184494.0,771430,531955,1303385
2021-10-29,AR,Shi Yomi,262,0,261,2169.0,6910,5657,12567,55143,280,54755,1184494.0,771430,531955,1303385
2021-10-29,AR,Siang,411,3,408,4270.0,14406,9068,23474,55143,280,54755,1184494.0,771430,531955,1303385
2021-10-29,AR,Tawang,2576,20,2531,14224.0,29553,23276,52829,55143,280,54755,1184494.0,771430,531955,1303385
2021-10-29,AR,Tirap,1109,5,1102,14657.0,31556,21109,52665,55143,280,54755,1184494.0,771430,531955,1303385
2021-10-29,AR,Upper Dibang Valley,337,2,335,1910.0,4156,2603,6759,55143,280,54755,1184494.0,771430,531955,1303385
2021-10-29,AR,Upper Siang,1016,1,1015,6564.0,18583,13528,32111,55143,280,54755,1184494.0,771430,531955,1303385
2021-10-29,AR,Upper Subansiri,1958,6,1952,6217.0,24829,16233,41062,55143,280,54755,1184494.0,771430,531955,1303385
2021-10-29,AR,West Kameng,3545,14,3508,28155.0,55676,40054,95730,55143,280,54755,1184494.0,771430,531955,1303385
2021-10-29,AR,West Siang,1868,6,1860,13192.0,33768,27808,61576,55143,280,54755,1184494.0,771430,531955,1303385
