Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState,deltaVaccinatedForState,cumulativeVaccinatedNumberForDistrict,deltaVaccinatedForDistrict
2021-10-29,OR,374,4,1043,135315,117049,153924,0,0,0,0,0,0,0,Ganjam,5,0,5,,4246,18768,0,0,0,0,0,0,0,3520151,,,,33841,477,33340,,2211109,1680525,2021-12-08 10:34:49.695019,43671000,2021-12-08 10:34:49.695697,,,1040969,8329,1028697,21924668,25612771,11389371,37002142.0,270973.0,3891634.0,0
2021-10-29,OR,374,4,1043,135315,117049,153924,0,0,0,0,0,0,0,Jagatsinghpur,11,0,30,,3517,6165,0,0,0,0,0,0,0,1136604,,,,27911,316,27498,,675071,269383,2021-12-08 10:34:49.695019,43671000,2021-12-08 10:34:49.695697,,,1040969,8329,1028697,21924668,25612771,11389371,37002142.0,270973.0,944454.0,0
2021-10-29,OR,374,4,1043,135315,117049,153924,0,0,0,0,0,0,0,Jajpur,13,0,23,,5597,7667,0,0,0,0,0,0,0,1826275,,,,43726,171,43453,,1083540,376630,2021-12-08 10:34:49.695019,43671000,2021-12-08 10:34:49.695697,,,1040969,8329,1028697,21924668,25612771,11389371,37002142.0,270973.0,1460170.0,0
2021-10-29,OR,374,4,1043,135315,117049,153924,0,0,0,0,0,0,0,Jharsuguda,1,0,3,,808,2019,0,0,0,0,0,0,0,579499,,,,23860,176,23673,,398573,187500,2021-12-08 10:34:49.695019,43671000,2021-12-08 10:34:49.695697,,,1040969,8329,1028697,21924668,25612771,11389371,37002142.0,270973.0,586073.0,0
2021-10-29,OR,374,4,1043,135315,117049,153924,0,0,0,0,0,0,0,Kalahandi,1,0,0,,6687,4568,0,0,0,0,0,0,0,1573054,,,,24312,210,24082,,914281,299895,2021-12-08 10:34:49.695019,43671000,2021-12-08 10:34:49.695697,,,1040969,8329,1028697,21924668,25612771,11389371,37002142.0,270973.0,1214176.0,0
2021-10-29,OR,374,4,1043,135315,117049,153924,0,0,0,0,0,0,0,Kandhamal,0,0,3,,2269,2606,0,0,0,0,0,0,0,731952,,,,11537,83,11453,,381046,147400,2021-12-08 10:34:49.695019,43671000,2021-12-08 10:34:49.695697,,,1040969,8329,1028697,21924668,25612771,11389371,37002142.0,270973.0,528446.0,0
2021-10-29,OR,374,4,1043,135315,117049,153924,0,0,0,0,0,0,0,Kendrapara,3,0,14,,4190,5175,0,0,0,0,0,0,0,1439891,,,,24852,251,24537,,910873,341459,2021-12-08 10:34:49.695019,43671000,2021-12-08 10:34:49.695697,,,1040969,8329,1028697,21924668,25612771,11389371,37002142.0,270973.0,1252332.0,0
2021-10-29,OR,374,4,1043,135315,117049,153924,0,0,0,0,0,0,0,Kendujhar,1,0,0,,4768,9661,0,0,0,0,0,0,0,1802777,,,,20979,173,20796,,1083173,367728,2021-12-08 10:34:49.695019,43671000,2021-12-08 10:34:49.695697,,,1040969,8329,1028697,21924668,25612771,11389371,37002142.0,270973.0,1450901.0,0
2021-10-29,OR,374,4,1043,135315,117049,153924,0,0,0,0,0,0,0,Khordha,182,2,526,,4773,8126,0,0,0,0,0,0,0,2246341,,,,175085,1540,171695,,2059311,1494276,2021-12-08 10:34:49.695019,43671000,2021-12-08 10:34:49.695697,,,1040969,8329,1028697,21924668,25612771,11389371,37002142.0,270973.0,3553587.0,0
2021-10-29,OR,374,4,1043,135315,117049,153924,0,0,0,0,0,0,0,Koraput,0,0,6,,1446,6573,0,0,0,0,0,0,0,1376934,,,,19136,78,19042,,858094,391740,2021-12-08 10:34:49.695019,43671000,2021-12-08 10:34:49.695697,,,1040969,8329,1028697,21924668,25612771,11389371,37002142.0,270973.0,1249834.0,0
2021-10-29,OR,374,4,1043,135315,117049,153924,0,0,0,0,0,0,0,Malkangiri,0,0,0,,2642,2436,0,0,0,0,0,0,0,612727,,,,11667,46,11610,,386194,133575,2021-12-08 10:34:49.695019,43671000,2021-12-08 10:34:49.695697,,,1040969,8329,1028697,21924668,25612771,11389371,37002142.0,270973.0,519769.0,0
2021-10-29,OR,374,4,1043,135315,117049,153924,0,0,0,0,0,0,0,Mayurbhanj,22,0,31,,16671,6412,0,0,0,0,0,0,0,2513895,,,,40825,282,40408,,1205927,407859,2021-12-08 10:34:49.695019,43671000,2021-12-08 10:34:49.695697,,,1040969,8329,1028697,21924668,25612771,11389371,37002142.0,270973.0,1613786.0,0
2021-10-29,OR,374,4,1043,135315,117049,153924,0,0,0,0,0,0,0,Nabarangapur,0,0,1,,1831,2587,0,0,0,0,0,0,0,1218762,,,,23549,84,23461,,673350,185613,2021-12-08 10:34:49.695019,43671000,2021-12-08 10:34:49.695697,,,1040969,8329,1028697,21924668,25612771,11389371,37002142.0,270973.0,858963.0,0
2021-10-29,OR,374,4,1043,135315,117049,153924,0,0,0,0,0,0,0,Nayagarh,1,1,10,,935,2787,0,0,0,0,0,0,0,962215,,,,23503,210,23258,,592366,219170,2021-12-08 10:34:49.695019,43671000,2021-12-08 10:34:49.695697,,,1040969,8329,1028697,21924668,25612771,11389371,37002142.0,270973.0,811536.0,0
2021-10-29,OR,374,4,1043,135315,117049,153924,0,0,0,0,0,0,0,Nuapada,8,0,2,,623,2575,0,0,0,0,0,0,0,606490,,,,22923,84,22800,,401822,126945,2021-12-08 10:34:49.695019,43671000,2021-12-08 10:34:49.695697,,,1040969,8329,1028697,21924668,25612771,11389371,37002142.0,270973.0,528767.0,0
2021-10-29,OR,374,4,1043,135315,117049,153924,0,0,0,0,0,0,0,Puri,7,0,16,,2900,6207,0,0,0,0,0,0,0,1697983,,,,45416,455,44896,,1073035,510745,2021-12-08 10:34:49.695019,43671000,2021-12-08 10:34:49.695697,,,1040969,8329,1028697,21924668,25612771,11389371,37002142.0,270973.0,1583780.0,0
2021-10-29,OR,374,4,1043,135315,117049,153924,0,0,0,0,0,0,0,Rayagada,0,0,9,,852,2944,0,0,0,0,0,0,0,961959,,,,20218,167,19978,,548412,180073,2021-12-08 10:34:49.695019,43671000,2021-12-08 10:34:49.695697,,,1040969,8329,1028697,21924668,25612771,11389371,37002142.0,270973.0,728485.0,0
2021-10-29,OR,374,4,1043,135315,117049,153924,0,0,0,0,0,0,0,Sambalpur,10,0,32,,1523,4345,0,0,0,0,0,0,0,1044410,,,,31638,240,31291,,767194,411179,2021-12-08 10:34:49.695019,43671000,2021-12-08 10:34:49.695697,,,1040969,8329,1028697,21924668,25612771,11389371,37002142.0,270973.0,1178373.0,0
2021-10-29,OR,374,4,1043,135315,117049,153924,0,0,0,0,0,0,0,Subarnapur,1,0,1,,1373,5687,0,0,0,0,0,0,0,652107,,,,13187,61,13115,,416969,185543,2021-12-08 10:34:49.695019,43671000,2021-12-08 10:34:49.695697,,,1040969,8329,1028697,21924668,25612771,11389371,37002142.0,270973.0,602512.0,0
2021-10-29,OR,374,4,1043,135315,117049,153924,0,0,0,0,0,0,0,Sundargarh,9,0,29,,2532,3513,0,0,0,0,0,0,0,2080664,,,,61828,590,61159,,1119195,486323,2021-12-08 10:34:49.695019,43671000,2021-12-08 10:34:49.695697,,,1040969,8329,1028697,21924668,25612771,11389371,37002142.0,270973.0,1605518.0,0
