Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState,deltaVaccinatedForState,7DmaVaccinatedForState,cumulativeVaccinatedNumberForDistrict
2021-10-29,KA,345.0,4.0,272.0,0,105386.0,198165.0,0,2986602.714285714,38028.42857142857,2939927.0,,42086695.0,21994051.0,Dakshina Kannada,0,0,0,0,0,0,0,115341.0,1673.0,113382.0,,1527821.0,824121.0,2083625,,,,115433.0,1679.0,113468.0,,1530137,841749,2021-10-31T02:58:32.850608+05:30,65798000,,,,2987658,38058,2940945,,42407311,22679414,65086725.0,303551.0,64080746.0,2371886.0
2021-10-29,KA,345.0,4.0,272.0,0,105386.0,198165.0,0,2986602.714285714,38028.42857142857,2939927.0,,42086695.0,21994051.0,Davanagere,0,0,0,0,0,0,0,50979.0,607.0,50351.0,,1012128.0,476755.0,1946905,,,,50983.0,607.0,50356.0,,1016017,492172,2021-10-31T02:58:32.850608+05:30,65798000,,,,2987658,38058,2940945,,42407311,22679414,65086725.0,303551.0,64080746.0,1508189.0
2021-10-29,KA,345.0,4.0,272.0,0,105386.0,198165.0,0,2986602.714285714,38028.42857142857,2939927.0,,42086695.0,21994051.0,Dharwad,0,0,0,0,0,0,0,60967.0,1312.0,59631.0,,1197484.0,540402.0,1846993,,,,60969.0,1314.0,59635.0,,1209948,557469,2021-10-31T02:58:32.850608+05:30,65798000,,,,2987658,38058,2940945,,42407311,22679414,65086725.0,303551.0,64080746.0,1767417.0
2021-10-29,KA,345.0,4.0,272.0,0,105386.0,198165.0,0,2986602.714285714,38028.42857142857,2939927.0,,42086695.0,21994051.0,Gadag,0,0,0,0,0,0,0,26066.0,319.0,25747.0,,681824.0,317531.0,1065235,,,,26066.0,319.0,25747.0,,687034,326105,2021-10-31T02:58:32.850608+05:30,65798000,,,,2987658,38058,2940945,,42407311,22679414,65086725.0,303551.0,64080746.0,1013139.0
2021-10-29,KA,345.0,4.0,272.0,0,105386.0,198165.0,0,2986602.714285714,38028.42857142857,2939927.0,,42086695.0,21994051.0,Hassan,0,0,0,0,0,0,0,111677.0,1252.0,110196.0,,1221343.0,598847.0,1776221,,,,111746.0,1255.0,110243.0,,1224121,612833,2021-10-31T02:58:32.850608+05:30,65798000,,,,2987658,38058,2940945,,42407311,22679414,65086725.0,303551.0,64080746.0,1836954.0
2021-10-29,KA,345.0,4.0,272.0,0,105386.0,198165.0,0,2986602.714285714,38028.42857142857,2939927.0,,42086695.0,21994051.0,Haveri,0,0,0,0,0,0,0,21946.0,643.0,21299.0,,994716.0,364840.0,1598506,,,,21946.0,643.0,21300.0,,998488,380555,2021-10-31T02:58:32.850608+05:30,65798000,,,,2987658,38058,2940945,,42407311,22679414,65086725.0,303551.0,64080746.0,1379043.0
2021-10-29,KA,345.0,4.0,272.0,0,105386.0,198165.0,0,2986602.714285714,38028.42857142857,2939927.0,,42086695.0,21994051.0,Kalaburagi,0,0,0,0,0,0,0,61919.0,819.0,61083.0,,1299180.0,613667.0,2564892,,,,61922.0,819.0,61087.0,,1316415,636404,2021-10-31T02:58:32.850608+05:30,65798000,,,,2987658,38058,2940945,,42407311,22679414,65086725.0,303551.0,64080746.0,1952819.0
2021-10-29,KA,345.0,4.0,272.0,0,105386.0,198165.0,0,2986602.714285714,38028.42857142857,2939927.0,,42086695.0,21994051.0,Kodagu,0,0,0,0,0,0,0,37014.0,329.0,36573.0,,384549.0,203668.0,554762,,,,37075.0,329.0,36602.0,,385340,210056,2021-10-31T02:58:32.850608+05:30,65798000,,,,2987658,38058,2940945,,42407311,22679414,65086725.0,303551.0,64080746.0,595396.0
2021-10-29,KA,345.0,4.0,272.0,0,105386.0,198165.0,0,2986602.714285714,38028.42857142857,2939927.0,,42086695.0,21994051.0,Kolar,0,0,0,0,0,0,0,46903.0,636.0,46244.0,,983163.0,605061.0,1540231,,,,46911.0,638.0,46257.0,,989875,621948,2021-10-31T02:58:32.850608+05:30,65798000,,,,2987658,38058,2940945,,42407311,22679414,65086725.0,303551.0,64080746.0,1611823.0
2021-10-29,KA,345.0,4.0,272.0,0,105386.0,198165.0,0,2986602.714285714,38028.42857142857,2939927.0,,42086695.0,21994051.0,Koppal,0,0,0,0,0,0,0,35197.0,521.0,34656.0,,804040.0,388911.0,1391292,,,,35198.0,521.0,34659.0,,812975,407469,2021-10-31T02:58:32.850608+05:30,65798000,,,,2987658,38058,2940945,,42407311,22679414,65086725.0,303551.0,64080746.0,1220444.0
2021-10-29,KA,345.0,4.0,272.0,0,105386.0,198165.0,0,2986602.714285714,38028.42857142857,2939927.0,,42086695.0,21994051.0,Mandya,0,0,0,0,0,0,0,73715.0,650.0,73002.0,,1186185.0,642321.0,1808680,,,,73737.0,650.0,73023.0,,1189070,657293,2021-10-31T02:58:32.850608+05:30,65798000,,,,2987658,38058,2940945,,42407311,22679414,65086725.0,303551.0,64080746.0,1846363.0
2021-10-29,KA,345.0,4.0,272.0,0,105386.0,198165.0,0,2986602.714285714,38028.42857142857,2939927.0,,42086695.0,21994051.0,Mysuru,0,0,0,0,0,0,0,178982.0,2410.0,176278.0,,2111285.0,1170012.0,2994744,,,,179090.0,2413.0,176395.0,,2134270,1223349,2021-10-31T02:58:32.850608+05:30,65798000,,,,2987658,38058,2940945,,42407311,22679414,65086725.0,303551.0,64080746.0,3357619.0
2021-10-29,KA,345.0,4.0,272.0,0,105386.0,198165.0,0,2986602.714285714,38028.42857142857,2939927.0,,42086695.0,21994051.0,Raichur,0,0,0,0,0,0,0,,,,,,,1924773,,,,39973.0,331.0,39640.0,,1020388,445423,2021-10-31T02:58:32.850608+05:30,65798000,,,,2987658,38058,2940945,,42407311,22679414,65086725.0,303551.0,64080746.0,1465811.0
2021-10-29,KA,345.0,4.0,272.0,0,105386.0,198165.0,0,2986602.714285714,38028.42857142857,2939927.0,,42086695.0,21994051.0,Ramanagara,0,0,0,0,0,0,0,,,,,,,1082739,,,,24203.0,320.0,23868.0,,754032,467946,2021-10-31T02:58:32.850608+05:30,65798000,,,,2987658,38058,2940945,,42407311,22679414,65086725.0,303551.0,64080746.0,1221978.0
2021-10-29,KA,345.0,4.0,272.0,0,105386.0,198165.0,0,2986602.714285714,38028.42857142857,2939927.0,,42086695.0,21994051.0,Shivamogga,0,0,0,0,0,0,0,,,,,,,1755512,,,,69432.0,1088.0,68228.0,,1158753,527548,2021-10-31T02:58:32.850608+05:30,65798000,,,,2987658,38058,2940945,,42407311,22679414,65086725.0,303551.0,64080746.0,1686301.0
2021-10-29,KA,345.0,4.0,272.0,0,105386.0,198165.0,0,2986602.714285714,38028.42857142857,2939927.0,,42086695.0,21994051.0,Tumakuru,0,0,0,0,0,0,0,,,,,,,2681449,,,,120800.0,1127.0,119387.0,,1665222,869243,2021-10-31T02:58:32.850608+05:30,65798000,,,,2987658,38058,2940945,,42407311,22679414,65086725.0,303551.0,64080746.0,2534465.0
2021-10-29,KA,345.0,4.0,272.0,0,105386.0,198165.0,0,2986602.714285714,38028.42857142857,2939927.0,,42086695.0,21994051.0,Udupi,0,0,0,0,0,0,0,,,,,,,1177908,,,,76702.0,489.0,76168.0,,918818,527321,2021-10-31T02:58:32.850608+05:30,65798000,,,,2987658,38058,2940945,,42407311,22679414,65086725.0,303551.0,64080746.0,1446139.0
2021-10-29,KA,345.0,4.0,272.0,0,105386.0,198165.0,0,2986602.714285714,38028.42857142857,2939927.0,,42086695.0,21994051.0,Uttara Kannada,0,0,0,0,0,0,0,,,,,,,1353299,,,,56198.0,766.0,55328.0,,980208,503195,2021-10-31T02:58:32.850608+05:30,65798000,,,,2987658,38058,2940945,,42407311,22679414,65086725.0,303551.0,64080746.0,1483403.0
2021-10-29,KA,345.0,4.0,272.0,0,105386.0,198165.0,0,2986602.714285714,38028.42857142857,2939927.0,,42086695.0,21994051.0,Vijayapura,0,0,0,0,0,0,0,,,,,,,2175102,,,,36267.0,495.0,35764.0,,1531471,629187,2021-10-31T02:58:32.850608+05:30,65798000,,,,2987658,38058,2940945,,42407311,22679414,65086725.0,303551.0,64080746.0,2160658.0
2021-10-29,KA,345.0,4.0,272.0,0,105386.0,198165.0,0,2986602.714285714,38028.42857142857,2939927.0,,42086695.0,21994051.0,Yadgir,0,0,0,0,0,0,0,,,,,,,1172985,,,,27545.0,207.0,27337.0,,707856,347473,2021-10-31T02:58:32.850608+05:30,65798000,,,,2987658,38058,2940945,,42407311,22679414,65086725.0,303551.0,64080746.0,1055329.0
