Date,State/UTCode,District,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinatedNumberForDistrict,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState
2021-10-29,MP,Agar Malwa,3303,68,3235,,424633,124828,549461,792832,10524,782195,20181418.0,49868974,20207941,70076915
2021-10-29,MP,Alirajpur,3505,48,3453,,369448,113637,483085,792832,10524,782195,20181418.0,49868974,20207941,70076915
2021-10-29,MP,Anuppur,9238,89,9140,3424.0,480989,160284,641273,792832,10524,782195,20181418.0,49868974,20207941,70076915
2021-10-29,MP,Ashoknagar,3670,57,3613,55792.0,549728,180908,730636,792832,10524,782195,20181418.0,49868974,20207941,70076915
2021-10-29,MP,Balaghat,9098,64,9017,9654.0,1273543,530741,1804284,792832,10524,782195,20181418.0,49868974,20207941,70076915
2021-10-29,MP,Barwani,8366,90,8267,41588.0,788410,221271,1009681,792832,10524,782195,20181418.0,49868974,20207941,70076915
2021-10-29,MP,Betul,12904,277,12590,68036.0,1042468,336233,1378701,792832,10524,782195,20181418.0,49868974,20207941,70076915
2021-10-29,MP,Bhind,2995,32,2960,44395.0,1034075,346575,1380650,792832,10524,782195,20181418.0,49868974,20207941,70076915
2021-10-29,MP,Bhopal,123546,972,122121,245166.0,2012021,1155200,3167221,792832,10524,782195,20181418.0,49868974,20207941,70076915
2021-10-29,MP,Burhanpur,2568,39,2529,13040.0,493565,220771,714336,792832,10524,782195,20181418.0,49868974,20207941,70076915
2021-10-29,MP,Chhatarpur,7609,91,7506,50518.0,1092966,329118,1422084,792832,10524,782195,20181418.0,49868974,20207941,70076915
2021-10-29,MP,Chhindwara,6734,120,6612,79090.0,1622793,558428,2181221,792832,10524,782195,20181418.0,49868974,20207941,70076915
2021-10-29,MP,Damoh,8120,186,7841,16564.0,843943,305715,1149658,792832,10524,782195,20181418.0,49868974,20207941,70076915
2021-10-29,MP,Datia,6959,78,6874,40322.0,559244,274299,833543,792832,10524,782195,20181418.0,49868974,20207941,70076915
2021-10-29,MP,Dewas,7723,51,7672,96155.0,1004992,473024,1478016,792832,10524,782195,20181418.0,49868974,20207941,70076915
2021-10-29,MP,Dhar,12571,130,12388,62597.0,1370719,527668,1898387,792832,10524,782195,20181418.0,49868974,20207941,70076915
2021-10-29,MP,Dindori,4623,29,4588,3557.0,481110,181811,662921,792832,10524,782195,20181418.0,49868974,20207941,70076915
2021-10-29,MP,Guna,5132,44,5085,40229.0,819969,270893,1090862,792832,10524,782195,20181418.0,49868974,20207941,70076915
2021-10-29,MP,Gwalior,53106,633,52427,206696.0,1446935,716006,2162941,792832,10524,782195,20181418.0,49868974,20207941,70076915
