Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState,deltaVaccinatedForState,7DmaVaccinatedForState,cumulativeVaccinatedNumberForDistrict
2021-10-29,SK,9.0,0.0,336.0,0,197.0,3045.0,0,31913.714285714286,394.57142857142856,31061.0,,521276.0,443420.0,East Sikkim,0,0,0,0,0,0,0,,,,,,,281293,,,,,,,,263483,228829,2021-10-30 21:28:01.393615,664000,,,,31948,395,31377,,521705,450710,972415.0,3242.0,964696.0,492312.0
2021-10-29,SK,,,,0,,,0,31913.714285714286,394.57142857142856,31061.0,,521276.0,443420.0,North Sikkim,0,0,0,0,0,0,0,,,,,,,43354,,,,,,,,33137,27820,2021-10-30 21:28:01.393615,664000,,,,31948,395,31377,,521705,450710,972415.0,3242.0,964696.0,60957.0
2021-10-29,SK,,,,0,,,0,31913.714285714286,394.57142857142856,31061.0,,521276.0,443420.0,South Sikkim,0,0,0,0,0,0,0,,,,,,,146742,,,,,,,,121466,105165,2021-10-30 21:28:01.393615,664000,,,,31948,395,31377,,521705,450710,972415.0,3242.0,964696.0,226631.0
2021-10-29,SK,,,,0,,,0,31913.714285714286,394.57142857142856,31061.0,,521276.0,443420.0,West Sikkim,0,0,0,0,0,0,0,,,,,,,136299,,,,,,,,103619,88896,2021-10-30 21:28:01.393615,664000,,,,31948,395,31377,,521705,450710,972415.0,3242.0,964696.0,192515.0
2021-10-29,SK,,,,0,,,0,31913.714285714286,394.57142857142856,31061.0,,521276.0,443420.0,Unknown,0,0,0,0,0,0,0,,,,,,,0,,,,31948.0,395.0,31377.0,,0,0,2021-10-30 21:28:01.393615,664000,,,,31948,395,31377,,521705,450710,972415.0,3242.0,964696.0,
