,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
0,2021-10-29,GJ,Ahmedabad,,,,,3411,234885,5292956,,,,,,10085,816087,30844692
1,2021-10-29,GJ,Amreli,,,,,102,10708,592130,,,,,,10085,816087,30844692
2,2021-10-29,GJ,Anand,,,,,49,9581,537024,,,,,,10085,816087,30844692
3,2021-10-29,GJ,Aravalli,,,,,78,5108,360787,,,,,,10085,816087,30844692
4,2021-10-29,GJ,Banaskantha,,,,,162,13469,838335,,,,,,10085,816087,30844692
5,2021-10-29,GJ,Bharuch,,,,,118,11308,511296,,,,,,10085,816087,30844692
6,2021-10-29,GJ,Bhavnagar,,,,,301,21143,1190106,,,,,,10085,816087,30844692
7,2021-10-29,GJ,Botad,,,,,42,2176,253489,,,,,,10085,816087,30844692
8,2021-10-29,GJ,Chhota Udaipur,,,,,38,3357,265351,,,,,,10085,816087,30844692
9,2021-10-29,GJ,Dahod,,,,,38,9917,700631,,,,,,10085,816087,30844692
10,2021-10-29,GJ,Dang,,,,,18,848,83107,,,,,,10085,816087,30844692
11,2021-10-29,GJ,Devbhumi Dwarka,,,,,82,4093,238629,,,,,,10085,816087,30844692
12,2021-10-29,GJ,Gandhinagar,,,,,205,20549,828054,,,,,,10085,816087,30844692
13,2021-10-29,GJ,Gir Somnath,,,,,67,8499,377044,,,,,,10085,816087,30844692
14,2021-10-29,GJ,Jamnagar,,,,,478,34493,880559,,,,,,10085,816087,30844692
15,2021-10-29,GJ,Junagadh,,,,,272,20226,807849,,,,,,10085,816087,30844692
16,2021-10-29,GJ,Kutch,,,,,145,12474,822885,,,,,,10085,816087,30844692
17,2021-10-29,GJ,Kheda,,,,,48,10391,629893,,,,,,10085,816087,30844692
18,2021-10-29,GJ,Mahisagar,,,,,72,8122,384230,,,,,,10085,816087,30844692
19,2021-10-29,GJ,Mehsana,,,,,177,24242,684919,,,,,,10085,816087,30844692
20,2021-10-29,GJ,Morbi,,,,,87,6415,374564,,,,,,10085,816087,30844692
21,2021-10-29,GJ,Narmada,,,,,15,5940,273878,,,,,,10085,816087,30844692
22,2021-10-29,GJ,Navsari,,,,,24,7176,441503,,,,,,10085,816087,30844692
23,2021-10-29,GJ,Panchmahal,,,,,70,11700,554372,,,,,,10085,816087,30844692
24,2021-10-29,GJ,Patan,,,,,129,11495,466442,,,,,,10085,816087,30844692
25,2021-10-29,GJ,Porbandar,,,,,19,3467,245719,,,,,,10085,816087,30844692
26,2021-10-29,GJ,Rajkot,,,,,725,57236,2063090,,,,,,10085,816087,30844692
27,2021-10-29,GJ,Sabarkantha,,,,,157,9159,490728,,,,,,10085,816087,30844692
28,2021-10-29,GJ,Surat,,,,,1955,141878,6439811,,,,,,10085,816087,30844692
29,2021-10-29,GJ,Surendranagar,,,,,136,7985,523387,,,,,,10085,816087,30844692
30,2021-10-29,GJ,Tapi,,,,,24,4417,251230,,,,,,10085,816087,30844692
31,2021-10-29,GJ,Vadodara,,,,,788,77331,1935938,,,,,,10085,816087,30844692
32,2021-10-29,GJ,Valsad,,,,,53,6299,504756,,,,,,10085,816087,30844692
