Date,State/UTCode,District,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinatedNumberForDistrict,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState
2021-10-29,MH,Ahmednagar,339337,7039,330110,11077.0,2462429,876400,3338829,6609292,140170,6447038,62439900.0,66905802,30748539,97654341
2021-10-29,MH,Akola,58766,1425,57316,,755888,356265,1112153,6609292,140170,6447038,62439900.0,66905802,30748539,97654341
2021-10-29,MH,Amravati,96232,1594,94618,,1237940,546245,1784185,6609292,140170,6447038,62439900.0,66905802,30748539,97654341
2021-10-29,MH,Aurangabad,155285,4251,150615,11800.0,1765223,718341,2483564,6609292,140170,6447038,62439900.0,66905802,30748539,97654341
2021-10-29,MH,Beed,103729,2804,100796,111488.0,1139396,481139,1620535,6609292,140170,6447038,62439900.0,66905802,30748539,97654341
2021-10-29,MH,Bhandara,60081,1123,58945,54195.0,825353,419197,1244550,6609292,140170,6447038,62439900.0,66905802,30748539,97654341
2021-10-29,MH,Buldhana,85515,796,84708,115874.0,1130557,509368,1639925,6609292,140170,6447038,62439900.0,66905802,30748539,97654341
2021-10-29,MH,Chandrapur,88966,1560,87387,199809.0,1331743,455523,1787266,6609292,140170,6447038,62439900.0,66905802,30748539,97654341
2021-10-29,MH,Dhule,46172,654,45501,90092.0,1003845,473369,1477214,6609292,140170,6447038,62439900.0,66905802,30748539,97654341
2021-10-29,MH,Gadchiroli,30439,669,29735,11993.0,538436,229859,768295,6609292,140170,6447038,62439900.0,66905802,30748539,97654341
2021-10-29,MH,Gondia,40518,569,39940,130146.0,887825,466466,1354291,6609292,140170,6447038,62439900.0,66905802,30748539,97654341
2021-10-29,MH,Hingoli,18475,506,17949,6797.0,530308,198608,728916,6609292,140170,6447038,62439900.0,66905802,30748539,97654341
2021-10-29,MH,Jalgaon,139938,2714,137176,429198.0,2080582,696562,2777144,6609292,140170,6447038,62439900.0,66905802,30748539,97654341
2021-10-29,MH,Jalna,60612,1209,59382,117047.0,1065217,408821,1474038,6609292,140170,6447038,62439900.0,66905802,30748539,97654341
2021-10-29,MH,Kolhapur,206656,5847,200682,,2535470,1040693,3576163,6609292,140170,6447038,62439900.0,66905802,30748539,97654341
2021-10-29,MH,Latur,92118,2436,89608,,1166475,501103,1667578,6609292,140170,6447038,62439900.0,66905802,30748539,97654341
2021-10-29,MH,Mumbai,756134,16241,732426,2789713.0,9095761,5523510,14619271,6609292,140170,6447038,62439900.0,66905802,30748539,97654341
2021-10-29,MH,Nagpur,493588,9128,484324,382083.0,2995510,1447251,4442761,6609292,140170,6447038,62439900.0,66905802,30748539,97654341
2021-10-29,MH,Nanded,90403,2658,87714,117319.0,1532400,552405,2084805,6609292,140170,6447038,62439900.0,66905802,30748539,97654341
2021-10-29,MH,Nandurbar,40005,948,39053,37740.0,720776,340615,1061391,6609292,140170,6447038,62439900.0,66905802,30748539,97654341
2021-10-29,MH,Nashik,410566,8676,401371,498397.0,3447525,1290520,4738045,6609292,140170,6447038,62439900.0,66905802,30748539,97654341
2021-10-29,MH,Osmanabad,67801,1963,65569,109450.0,791584,305674,1097258,6609292,140170,6447038,62439900.0,66905802,30748539,97654341
2021-10-29,MH,Other State,144,111,31,,,,,6609292,140170,6447038,62439900.0,66905802,30748539,97654341
2021-10-29,MH,Palghar,137974,3282,134214,319724.0,1863957,669311,2533268,6609292,140170,6447038,62439900.0,66905802,30748539,97654341
2021-10-29,MH,Parbhani,52363,1233,51077,110937.0,894318,373860,1268178,6609292,140170,6447038,62439900.0,66905802,30748539,97654341
2021-10-29,MH,Pune,1154481,19590,1130783,97127.0,7828900,4240434,12069334,6609292,140170,6447038,62439900.0,66905802,30748539,97654341
2021-10-29,MH,Raigad,195919,4547,190703,304088.0,1856154,767986,2624140,6609292,140170,6447038,62439900.0,66905802,30748539,97654341
2021-10-29,MH,Ratnagiri,78927,2478,76263,,917942,386930,1304872,6609292,140170,6447038,62439900.0,66905802,30748539,97654341
2021-10-29,MH,Sangli,209722,5613,203673,,1809528,800650,2610178,6609292,140170,6447038,62439900.0,66905802,30748539,97654341
2021-10-29,MH,Satara,250467,6424,243434,312742.0,1961277,861124,2822401,6609292,140170,6447038,62439900.0,66905802,30748539,97654341
2021-10-29,MH,Sindhudurg,52763,1434,50955,,524836,279031,803867,6609292,140170,6447038,62439900.0,66905802,30748539,97654341
2021-10-29,MH,Solapur,210419,5545,204357,629266.0,2223314,683493,2906807,6609292,140170,6447038,62439900.0,66905802,30748539,97654341
2021-10-29,MH,Thane,609810,11451,595495,1229625.0,5462362,2725184,8187546,6609292,140170,6447038,62439900.0,66905802,30748539,97654341
2021-10-29,MH,Wardha,57341,1217,55953,52365.0,753842,313104,1066946,6609292,140170,6447038,62439900.0,66905802,30748539,97654341
2021-10-29,MH,Washim,41661,637,41018,,573134,318366,891500,6609292,140170,6447038,62439900.0,66905802,30748539,97654341
2021-10-29,MH,Yavatmal,75965,1798,74157,141551.0,1195995,491132,1687127,6609292,140170,6447038,62439900.0,66905802,30748539,97654341
