Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState,deltaVaccinatedForState,7DmaVaccinatedForState,cumulativeVaccinatedNumberForDistrict
2021-10-29,GJ,0,-2.0,-131.0,101567.0,50290.0,303798.0,0,,10087.42857142857,816180.0,30703176.0,44517090.0,24835568.0,Gir Somnath,0,0,0,0,0,0,0,,67.0,8498.0,158463.0,839965.0,354079.0,1217477,,,,,67,8499,377559,843845,361909,,67936000,,,,,10086,816101,30893781,44673620,25590794,70264414.0,354088.0,69352658.0,1205754.0
2021-10-29,GJ,0,-2.0,-131.0,101567.0,50290.0,303798.0,0,,10087.42857142857,816180.0,30703176.0,44517090.0,24835568.0,Jamnagar,0,0,0,0,0,0,0,,478.0,34491.0,389944.0,1106176.0,628536.0,2159130,,,,,478,34493,882142,1110553,645006,,67936000,,,,,10086,816101,30893781,44673620,25590794,70264414.0,354088.0,69352658.0,1755559.0
2021-10-29,GJ,0,-2.0,-131.0,101567.0,50290.0,303798.0,0,,10087.42857142857,816180.0,30703176.0,44517090.0,24835568.0,Junagadh,0,0,0,0,0,0,0,,272.0,20225.0,286812.0,1314762.0,684834.0,2742291,,,,,272,20226,809495,1316028,720634,,67936000,,,,,10086,816101,30893781,44673620,25590794,70264414.0,354088.0,69352658.0,2036662.0
2021-10-29,GJ,0,-2.0,-131.0,101567.0,50290.0,303798.0,0,,10087.42857142857,816180.0,30703176.0,44517090.0,24835568.0,Kutch,0,0,0,0,0,0,0,,,,,,,2090313,,,,,145,12474,823965,1411451,670207,,67936000,,,,,10086,816101,30893781,44673620,25590794,70264414.0,354088.0,69352658.0,2081658.0
2021-10-29,GJ,0,-2.0,-131.0,101567.0,50290.0,303798.0,0,,10087.42857142857,816180.0,30703176.0,44517090.0,24835568.0,Kheda,0,0,0,0,0,0,0,,,,,,,2298934,,,,,48,10391,631208,1452331,875500,,67936000,,,,,10086,816101,30893781,44673620,25590794,70264414.0,354088.0,69352658.0,2327831.0
2021-10-29,GJ,0,-2.0,-131.0,101567.0,50290.0,303798.0,0,,10087.42857142857,816180.0,30703176.0,44517090.0,24835568.0,Mahisagar,0,0,0,0,0,0,0,,72.0,8122.0,160281.7142857143,815551.1428571428,447520.28571428574,994624,,,,,72,8122,385196,815586,455394,,67936000,,,,,10086,816101,30893781,44673620,25590794,70264414.0,354088.0,69352658.0,1270980.0
2021-10-29,GJ,0,-2.0,-131.0,101567.0,50290.0,303798.0,0,,10087.42857142857,816180.0,30703176.0,44517090.0,24835568.0,Mehsana,0,0,0,0,0,0,0,,177.0,24241.714285714286,295215.0,1401242.2857142857,839894.0,2027727,,,,,177,24242,687081,1404847,861701,,67936000,,,,,10086,816101,30893781,44673620,25590794,70264414.0,354088.0,69352658.0,2266548.0
2021-10-29,GJ,0,-2.0,-131.0,101567.0,50290.0,303798.0,0,,10087.42857142857,816180.0,30703176.0,44517090.0,24835568.0,Morbi,0,0,0,0,0,0,0,,87.0,6415.0,188467.42857142858,667581.1428571428,295305.0,960329,,,,,87,6415,375346,673398,306440,,67936000,,,,,10086,816101,30893781,44673620,25590794,70264414.0,354088.0,69352658.0,979838.0
2021-10-29,GJ,0,-2.0,-131.0,101567.0,50290.0,303798.0,0,,10087.42857142857,816180.0,30703176.0,44517090.0,24835568.0,Narmada,0,0,0,0,0,0,0,,15.0,5939.428571428572,104449.42857142857,412921.28571428574,270137.85714285716,590379,,,,,15,5940,274342,413203,276442,,67936000,,,,,10086,816101,30893781,44673620,25590794,70264414.0,354088.0,69352658.0,689645.0
2021-10-29,GJ,0,-2.0,-131.0,101567.0,50290.0,303798.0,0,,10087.42857142857,816180.0,30703176.0,44517090.0,24835568.0,Navsari,0,0,0,0,0,0,0,,24.0,7171.285714285715,173866.14285714287,947368.5714285715,626549.2857142857,1330711,,,,,24,7180,442469,948046,639531,,67936000,,,,,10086,816101,30893781,44673620,25590794,70264414.0,354088.0,69352658.0,1587577.0
2021-10-29,GJ,0,-2.0,-131.0,101567.0,50290.0,303798.0,0,,10087.42857142857,816180.0,30703176.0,44517090.0,24835568.0,Panchmahal,0,0,0,0,0,0,0,,,,,,,2388267,,,,,70,11700,555627,1103939,617061,,67936000,,,,,10086,816101,30893781,44673620,25590794,70264414.0,354088.0,69352658.0,1721000.0
2021-10-29,GJ,0,-2.0,-131.0,101567.0,50290.0,303798.0,0,,10087.42857142857,816180.0,30703176.0,44517090.0,24835568.0,Patan,0,0,0,0,0,0,0,,,,,,,1342746,,,,,129,11495,467514,849854,527049,,67936000,,,,,10086,816101,30893781,44673620,25590794,70264414.0,354088.0,69352658.0,1376903.0
2021-10-29,GJ,0,-2.0,-131.0,101567.0,50290.0,303798.0,0,,10087.42857142857,816180.0,30703176.0,44517090.0,24835568.0,Porbandar,0,0,0,0,0,0,0,,,,,,,586062,,,,,19,3467,246111,419142,252889,,67936000,,,,,10086,816101,30893781,44673620,25590794,70264414.0,354088.0,69352658.0,672031.0
2021-10-29,GJ,0,-2.0,-131.0,101567.0,50290.0,303798.0,0,,10087.42857142857,816180.0,30703176.0,44517090.0,24835568.0,Rajkot,0,0,0,0,0,0,0,,,,,,,3157676,,,,,725,57236,2065904,2225259,1246527,,67936000,,,,,10086,816101,30893781,44673620,25590794,70264414.0,354088.0,69352658.0,3471786.0
2021-10-29,GJ,0,-2.0,-131.0,101567.0,50290.0,303798.0,0,,10087.42857142857,816180.0,30703176.0,44517090.0,24835568.0,Sabarkantha,0,0,0,0,0,0,0,,,,,,,2427346,,,,,157,9159,491638,999666,581878,,67936000,,,,,10086,816101,30893781,44673620,25590794,70264414.0,354088.0,69352658.0,1581544.0
2021-10-29,GJ,0,-2.0,-131.0,101567.0,50290.0,303798.0,0,,10087.42857142857,816180.0,30703176.0,44517090.0,24835568.0,Surat,0,0,0,0,0,0,0,,,,,,,4996391,,,,,1956,141881,6447817,4774884,2506460,,67936000,,,,,10086,816101,30893781,44673620,25590794,70264414.0,354088.0,69352658.0,7281344.0
2021-10-29,GJ,0,-2.0,-131.0,101567.0,50290.0,303798.0,0,,10087.42857142857,816180.0,30703176.0,44517090.0,24835568.0,Surendranagar,0,0,0,0,0,0,0,,,,,,,1755873,,,,,136,7985,524760,1112171,701333,,67936000,,,,,10086,816101,30893781,44673620,25590794,70264414.0,354088.0,69352658.0,1813504.0
2021-10-29,GJ,0,-2.0,-131.0,101567.0,50290.0,303798.0,0,,10087.42857142857,816180.0,30703176.0,44517090.0,24835568.0,Tapi,0,0,0,0,0,0,0,,,,,,,806489,,,,,24,4417,251633,527094,299354,,67936000,,,,,10086,816101,30893781,44673620,25590794,70264414.0,354088.0,69352658.0,826448.0
2021-10-29,GJ,0,-2.0,-131.0,101567.0,50290.0,303798.0,0,,10087.42857142857,816180.0,30703176.0,44517090.0,24835568.0,Vadodara,0,0,0,0,0,0,0,,,,,,,3639775,,,,,788,77333,1938941,2610726,1898937,,67936000,,,,,10086,816101,30893781,44673620,25590794,70264414.0,354088.0,69352658.0,4509663.0
2021-10-29,GJ,0,-2.0,-131.0,101567.0,50290.0,303798.0,0,,10087.42857142857,816180.0,30703176.0,44517090.0,24835568.0,Valsad,0,0,0,0,0,0,0,,,,,,,1703068,,,,,53,6302,506326,1231110,698700,,67936000,,,,,10086,816101,30893781,44673620,25590794,70264414.0,354088.0,69352658.0,1929810.0
