Date,State/UTCode,District,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinatedNumberForDistrict,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState
2021-10-29,TN,Airport Quarantine,2113,2,2107,,,,,2700593,36083,2652660,50911486.0,40795834,16631140,57426974
2021-10-29,TN,Ariyalur,16847,261,16541,18285.0,467221,140741,607962,2700593,36083,2652660,50911486.0,40795834,16631140,57426974
2021-10-29,TN,Chengalpattu,171608,2503,168139,51771.0,1320435,581954,1902389,2700593,36083,2652660,50911486.0,40795834,16631140,57426974
2021-10-29,TN,Chennai,554439,8542,544420,2667777.0,4878994,2764252,7643246,2700593,36083,2652660,50911486.0,40795834,16631140,57426974
2021-10-29,TN,Coimbatore,246544,2412,242820,102107.0,2703998,1153942,3857940,2700593,36083,2652660,50911486.0,40795834,16631140,57426974
2021-10-29,TN,Cuddalore,64051,867,62962,36434.0,1501095,577477,2078572,2700593,36083,2652660,50911486.0,40795834,16631140,57426974
2021-10-29,TN,Dharmapuri,28398,274,27913,163803.0,764910,267197,1032107,2700593,36083,2652660,50911486.0,40795834,16631140,57426974
2021-10-29,TN,Dindigul,33083,645,32333,27800.0,1224567,449770,1674337,2700593,36083,2652660,50911486.0,40795834,16631140,57426974
2021-10-29,TN,Erode,104164,682,102645,66240.0,1361460,524181,1885641,2700593,36083,2652660,50911486.0,40795834,16631140,57426974
2021-10-29,TN,Kallakurichi,31336,210,31012,28314.0,682644,275440,958084,2700593,36083,2652660,50911486.0,40795834,16631140,57426974
2021-10-29,TN,Kancheepuram,74910,1257,73310,37505.0,656736,240872,897608,2700593,36083,2652660,50911486.0,40795834,16631140,57426974
2021-10-29,TN,Kanyakumari,62328,1048,61091,79600.0,1088724,413450,1502174,2700593,36083,2652660,50911486.0,40795834,16631140,57426974
2021-10-29,TN,Karur,24048,356,23496,17190.0,622306,268744,891050,2700593,36083,2652660,50911486.0,40795834,16631140,57426974
2021-10-29,TN,Krishnagiri,43536,348,42997,14284.0,1030078,383814,1413892,2700593,36083,2652660,50911486.0,40795834,16631140,57426974
2021-10-29,TN,Madurai,75188,1172,73818,97279.0,1483960,556025,2039985,2700593,36083,2652660,50911486.0,40795834,16631140,57426974
2021-10-29,TN,Mayiladuthurai,23273,316,22853,,,,,2700593,36083,2652660,50911486.0,40795834,16631140,57426974
2021-10-29,TN,Nagapattinam,21046,343,20522,20984.0,809186,276401,1085587,2700593,36083,2652660,50911486.0,40795834,16631140,57426974
2021-10-29,TN,Namakkal,52154,498,51149,24758.0,978846,377013,1355859,2700593,36083,2652660,50911486.0,40795834,16631140,57426974
2021-10-29,TN,Nilgiris,33529,210,33110,45839.0,500949,327240,828189,2700593,36083,2652660,50911486.0,40795834,16631140,57426974
2021-10-29,TN,Perambalur,12059,243,11779,7981.0,324344,127530,451874,2700593,36083,2652660,50911486.0,40795834,16631140,57426974
2021-10-29,TN,Pudukkottai,30163,416,29614,20835.0,821056,293089,1114145,2700593,36083,2652660,50911486.0,40795834,16631140,57426974
2021-10-29,TN,Railway Quarantine,428,0,428,,,,,2700593,36083,2652660,50911486.0,40795834,16631140,57426974
2021-10-29,TN,Ramanathapuram,20559,357,20144,23389.0,656138,264921,921059,2700593,36083,2652660,50911486.0,40795834,16631140,57426974
2021-10-29,TN,Ranipet,43412,774,42531,20118.0,549886,165223,715109,2700593,36083,2652660,50911486.0,40795834,16631140,57426974
2021-10-29,TN,Salem,99771,1683,97488,79660.0,1912180,753855,2666035,2700593,36083,2652660,50911486.0,40795834,16631140,57426974
