Date,State/UTCode,District,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinatedNumberForDistrict,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState
2021-10-29,RJ,Ajmer,37768,410,37352,261215.0,1750233,1028683,2778916,954424,8954,945440,14780677.0,42489068,19900855,62389923
2021-10-29,RJ,Alwar,59694,307,59387,291879.0,2234583,1023367,3257950,954424,8954,945440,14780677.0,42489068,19900855,62389923
2021-10-29,RJ,BSF Camp,85,0,85,,,,,954424,8954,945440,14780677.0,42489068,19900855,62389923
2021-10-29,RJ,Banswara,10005,104,9901,48781.0,1023169,524309,1547478,954424,8954,945440,14780677.0,42489068,19900855,62389923
2021-10-29,RJ,Baran,11995,61,11934,46168.0,761878,294897,1056775,954424,8954,945440,14780677.0,42489068,19900855,62389923
2021-10-29,RJ,Barmer,15563,185,15377,113868.0,1455113,619444,2074557,954424,8954,945440,14780677.0,42489068,19900855,62389923
2021-10-29,RJ,Bharatpur,19601,260,19341,201441.0,1348716,584308,1933024,954424,8954,945440,14780677.0,42489068,19900855,62389923
2021-10-29,RJ,Bhilwara,29781,156,29625,148764.0,1524574,718581,2243155,954424,8954,945440,14780677.0,42489068,19900855,62389923
2021-10-29,RJ,Bikaner,40339,545,39791,278302.0,1459923,710331,2170254,954424,8954,945440,14780677.0,42489068,19900855,62389923
2021-10-29,RJ,Bundi,7967,48,7919,58167.0,706414,357477,1063891,954424,8954,945440,14780677.0,42489068,19900855,62389923
2021-10-29,RJ,Chittorgarh,19809,139,19670,116002.0,977273,474816,1452089,954424,8954,945440,14780677.0,42489068,19900855,62389923
2021-10-29,RJ,Churu,16720,107,16613,131700.0,1300741,578127,1878868,954424,8954,945440,14780677.0,42489068,19900855,62389923
2021-10-29,RJ,Dausa,13351,62,13289,61680.0,940105,387990,1328095,954424,8954,945440,14780677.0,42489068,19900855,62389923
2021-10-29,RJ,Dholpur,11010,48,10961,121308.0,659293,277184,936477,954424,8954,945440,14780677.0,42489068,19900855,62389923
2021-10-29,RJ,Dungarpur,18407,131,18276,121917.0,736220,346190,1082410,954424,8954,945440,14780677.0,42489068,19900855,62389923
2021-10-29,RJ,Evacuees,61,0,61,,,,,954424,8954,945440,14780677.0,42489068,19900855,62389923
2021-10-29,RJ,Ganganagar,19354,150,19203,80706.0,1276328,517573,1793901,954424,8954,945440,14780677.0,42489068,19900855,62389923
2021-10-29,RJ,Hanumangarh,16053,111,15942,82542.0,1229452,581661,1811113,954424,8954,945440,14780677.0,42489068,19900855,62389923
2021-10-29,RJ,Italians,2,0,2,,,,,954424,8954,945440,14780677.0,42489068,19900855,62389923
2021-10-29,RJ,Jaipur,187801,1970,185815,968783.0,4577607,2176456,6754063,954424,8954,945440,14780677.0,42489068,19900855,62389923
2021-10-29,RJ,Jaisalmer,13639,66,13573,80082.0,415369,192072,607441,954424,8954,945440,14780677.0,42489068,19900855,62389923
2021-10-29,RJ,Jalore,10067,72,9995,184172.0,985311,388252,1373563,954424,8954,945440,14780677.0,42489068,19900855,62389923
2021-10-29,RJ,Jhalawar,13612,187,13425,97163.0,921838,358076,1279914,954424,8954,945440,14780677.0,42489068,19900855,62389923
2021-10-29,RJ,Jhunjhunu,14811,158,14653,123433.0,1448171,775925,2224096,954424,8954,945440,14780677.0,42489068,19900855,62389923
2021-10-29,RJ,Jodhpur,112412,1103,111308,600959.0,2262054,1031885,3293939,954424,8954,945440,14780677.0,42489068,19900855,62389923
2021-10-29,RJ,Karauli,7156,70,7086,64481.0,809413,391205,1200618,954424,8954,945440,14780677.0,42489068,19900855,62389923
2021-10-29,RJ,Kota,57053,449,56603,355509.0,1268746,648334,1917080,954424,8954,945440,14780677.0,42489068,19900855,62389923
2021-10-29,RJ,Nagaur,17737,177,17560,229822.0,2075599,1005613,3081212,954424,8954,945440,14780677.0,42489068,19900855,62389923
2021-10-29,RJ,Other State,189,39,150,,,,,954424,8954,945440,14780677.0,42489068,19900855,62389923
2021-10-29,RJ,Pali,27324,287,27037,179463.0,1198505,504573,1703078,954424,8954,945440,14780677.0,42489068,19900855,62389923
2021-10-29,RJ,Pratapgarh,7143,63,7080,52208.0,654952,342974,997926,954424,8954,945440,14780677.0,42489068,19900855,62389923
2021-10-29,RJ,Rajsamand,17044,169,16875,91975.0,690506,295517,986023,954424,8954,945440,14780677.0,42489068,19900855,62389923
2021-10-29,RJ,Sawai Madhopur,10618,61,10557,84683.0,755298,344460,1099758,954424,8954,945440,14780677.0,42489068,19900855,62389923
2021-10-29,RJ,Sikar,30618,335,30283,165042.0,1837083,816444,2653527,954424,8954,945440,14780677.0,42489068,19900855,62389923
2021-10-29,RJ,Sirohi,13732,79,13653,84616.0,608991,345401,954392,954424,8954,945440,14780677.0,42489068,19900855,62389923
2021-10-29,RJ,Tonk,9498,92,9406,74225.0,884194,415798,1299992,954424,8954,945440,14780677.0,42489068,19900855,62389923
2021-10-29,RJ,Udaipur,56405,753,55652,251522.0,1711416,842932,2554348,954424,8954,945440,14780677.0,42489068,19900855,62389923
