,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10025,9895,129,2022-03-14,TT,42993494,515877,42441449,2022-03-14 12:03:16.813060,779052383,2022-03-13 00:00:00,532232,1801037595,968774923,812256447,20006225,660765,328822,322290,9653,https://www.icmr.gov.in/,2503,27,4377,17140,527177,70747,615064,0,1,17,18,0,1,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2318858,2303522,14730,2022-03-14,TT,42993494,515877,42441449,2022-03-14 12:03:16.813060,779052383,2022-03-13 00:00:00,532232,1801037595,968774923,812256447,20006225,87774726,43076585,43163207,1534934,https://www.icmr.gov.in/,2503,27,4377,17140,527177,70747,615064,381,70082,1525,71988,57,84,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,64482,64157,296,2022-03-14,TT,42993494,515877,42441449,2022-03-14 12:03:16.813060,779052383,2022-03-13 00:00:00,532232,1801037595,968774923,812256447,20006225,1645364,890299,730493,24572,https://www.icmr.gov.in/,2503,27,4377,17140,527177,70747,615064,2,50,23,75,1,3,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,724171,716168,6639,2022-03-14,TT,42993494,515877,42441449,2022-03-14 12:03:16.813060,779052383,2022-03-13 00:00:00,532232,1801037595,968774923,812256447,20006225,43629634,23427614,19927351,274669,https://www.icmr.gov.in/,2503,27,4377,17140,527177,70747,615064,513,3893,275,4681,0,2,0,,,1332900000,Assam,34293000
4,Bihar,830371,818033,12255,2022-03-14,TT,42993494,515877,42441449,2022-03-14 12:03:16.813060,779052383,2022-03-13 00:00:00,532232,1801037595,968774923,812256447,20006225,121935992,66719711,54399216,817065,https://www.icmr.gov.in/,2503,27,4377,17140,527177,70747,615064,11807,45498,942,58247,7,21,0,,,1332900000,Bihar,119520000
5,Chandigarh,91860,90638,1165,2022-03-14,TT,42993494,515877,42441449,2022-03-14 12:03:16.813060,779052383,2022-03-13 00:00:00,532232,1801037595,968774923,812256447,20006225,2047487,1125906,895900,25681,https://www.icmr.gov.in/,2503,27,4377,17140,527177,70747,615064,43,302,58,403,6,8,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1151799,1137428,14034,2022-03-14,TT,42993494,515877,42441449,2022-03-14 12:03:16.813060,779052383,2022-03-13 00:00:00,532232,1801037595,968774923,812256447,20006225,37412017,19709652,17297363,405002,https://www.icmr.gov.in/,2503,27,4377,17140,527177,70747,615064,1729,11241,511,13481,15,52,0,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11440,11436,4,2022-03-14,TT,42993494,515877,42441449,2022-03-14 12:03:16.813060,779052383,2022-03-13 00:00:00,532232,1801037595,968774923,812256447,20006225,1364484,755612,600617,8255,https://www.icmr.gov.in/,2503,27,4377,17140,527177,70747,615064,3,1,5,9,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,1862934,1836064,26141,2022-03-14,TT,42993494,515877,42441449,2022-03-14 12:03:16.813060,779052383,2022-03-13 00:00:00,532232,1801037595,968774923,812256447,20006225,31772391,17334527,13993537,444327,https://www.icmr.gov.in/,2503,27,4377,17140,527177,70747,615064,427,2221,517,3165,132,195,0,,,1332900000,Delhi,19814000
9,Goa,245204,241285,3830,2022-03-14,TT,42993494,515877,42441449,2022-03-14 12:03:16.813060,779052383,2022-03-13 00:00:00,532232,1801037595,968774923,812256447,20006225,2654668,1393563,1229764,31341,https://www.icmr.gov.in/,2503,27,4377,17140,527177,70747,615064,1,2,0,3,4,14,0,,,1332900000,Goa,1540000
10,Gujarat,1223599,1212124,10938,2022-03-14,TT,42993494,515877,42441449,2022-03-14 12:03:16.813060,779052383,2022-03-13 00:00:00,532232,1801037595,968774923,812256447,20006225,103974993,52114867,49685043,2175083,https://www.icmr.gov.in/,2503,27,4377,17140,527177,70747,615064,1100,7612,1226,9938,37,60,0,,,1332900000,Gujarat,67936000
11,Haryana,984017,972604,10586,2022-03-14,TT,42993494,515877,42441449,2022-03-14 12:03:16.813060,779052383,2022-03-13 00:00:00,532232,1801037595,968774923,812256447,20006225,41395506,22897020,18247715,250771,https://www.icmr.gov.in/,2503,27,4377,17140,527177,70747,615064,665,3768,422,4855,119,105,0,,,1332900000,Haryana,28672000
12,Himachal Pradesh,284098,279530,4126,2022-03-14,TT,42993494,515877,42441449,2022-03-14 12:03:16.813060,779052383,2022-03-13 00:00:00,532232,1801037595,968774923,812256447,20006225,12446031,6325159,5935065,185807,https://www.icmr.gov.in/,2503,27,4377,17140,527177,70747,615064,9,5,227,241,27,22,0,,,1332900000,Himachal Pradesh,7300000
13,Jammu and Kashmir,453448,448456,4750,2022-03-14,TT,42993494,515877,42441449,2022-03-14 12:03:16.813060,779052383,2022-03-13 00:00:00,532232,1801037595,968774923,812256447,20006225,21700645,10759612,10632471,308562,https://www.icmr.gov.in/,2503,27,4377,17140,527177,70747,615064,283,10331,740,11354,26,35,1,,,1332900000,Jammu and Kashmir,13203000
14,Jharkhand,434948,429418,5315,2022-03-14,TT,42993494,515877,42441449,2022-03-14 12:03:16.813060,779052383,2022-03-13 00:00:00,532232,1801037595,968774923,812256447,20006225,37534067,22344739,14950001,239327,https://www.icmr.gov.in/,2503,27,4377,17140,527177,70747,615064,4085,19957,564,24606,15,45,0,,,1332900000,Jharkhand,37403000
15,Karnataka,3943806,3901093,40018,2022-03-14,TT,42993494,515877,42441449,2022-03-14 12:03:16.813060,779052383,2022-03-13 00:00:00,532232,1801037595,968774923,812256447,20006225,101998840,52197751,48534143,1266946,https://www.icmr.gov.in/,2503,27,4377,17140,527177,70747,615064,606,14851,707,16164,164,130,0,,,1332900000,Karnataka,65798000
16,Kerala,6521098,6444624,66808,2022-03-14,TT,42993494,515877,42441449,2022-03-14 12:03:16.813060,779052383,2022-03-13 00:00:00,532232,1801037595,968774923,812256447,20006225,52953499,28120951,23873613,958935,https://www.icmr.gov.in/,2503,27,4377,17140,527177,70747,615064,67,445,108,620,885,1554,15,,,1332900000,Kerala,35125000
17,Ladakh,28177,27889,228,2022-03-14,TT,42993494,515877,42441449,2022-03-14 12:03:16.813060,779052383,2022-03-13 00:00:00,532232,1801037595,968774923,812256447,20006225,447823,227448,188592,31783,https://www.icmr.gov.in/,2503,27,4377,17140,527177,70747,615064,0,0,226,226,2,7,0,,,1332900000,Ladakh,293000
18,Lakshadweep,11402,11348,52,2022-03-14,TT,42993494,515877,42441449,2022-03-14 12:03:16.813060,779052383,2022-03-13 00:00:00,532232,1801037595,968774923,812256447,20006225,119169,59528,57121,2520,https://www.icmr.gov.in/,2503,27,4377,17140,527177,70747,615064,0,0,0,0,0,0,0,,,1332900000,Lakshadweep,68000
19,Maharashtra,7871202,7720922,143752,2022-03-14,TT,42993494,515877,42441449,2022-03-14 12:03:16.813060,779052383,2022-03-13 00:00:00,532232,1801037595,968774923,812256447,20006225,157647533,87541214,68481467,1624852,https://www.icmr.gov.in/,2503,27,4377,17140,527177,70747,615064,1220,10765,877,12862,251,448,0,,,1332900000,Maharashtra,122153000
