,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
0,2021-12-20,NL,Dimapur,,,,14893,430,14403,,2021-12-20T23:09:19.716157+05:30,,,,32170,701,31386,420657
1,2021-12-20,NL,Kiphire,,,,267,9,258,,2021-12-20T23:09:19.716157+05:30,,,,32170,701,31386,420657
2,2021-12-20,NL,Kohima,,,,9504,126,9363,,2021-12-20T23:09:19.716157+05:30,,,,32170,701,31386,420657
3,2021-12-20,NL,Longleng,,,,307,2,305,,2021-12-20T23:09:19.716157+05:30,,,,32170,701,31386,420657
4,2021-12-20,NL,Mokokchung,,,,2380,56,2322,,2021-12-20T23:09:19.716157+05:30,,,,32170,701,31386,420657
5,2021-12-20,NL,Mon,,,,1159,14,1145,,2021-12-20T23:09:19.716157+05:30,,,,32170,701,31386,420657
6,2021-12-20,NL,Peren,,,,922,6,916,,2021-12-20T23:09:19.716157+05:30,,,,32170,701,31386,420657
7,2021-12-20,NL,Phek,,,,604,18,586,,2021-12-20T23:09:19.716157+05:30,,,,32170,701,31386,420657
8,2021-12-20,NL,Tuensang,,,,1101,13,1089,,2021-12-20T23:09:19.716157+05:30,,,,32170,701,31386,420657
9,2021-12-20,NL,Wokha,,,,407,11,392,,2021-12-20T23:09:19.716157+05:30,,,,32170,701,31386,420657
10,2021-12-20,NL,Zunheboto,,,,626,16,607,,2021-12-20T23:09:19.716157+05:30,,,,32170,701,31386,420657
