,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,0,0,0,2021-12-20,NL,1.0,-16.0,0.0,,658,1463,0,31,12.0,2.0,26.0,3537.0,3686.0,7210.0,0.0,Dimapur,1,-11,2,,257,712,0,23,7.0,1.0,19.0,,1411.0,3762.0,0,379769,,,715 cases were recorded as Non Covid Deaths with Covid19 Positivity,14893,419,14403,,282037,212230,0,715,2022-01-22T01:55:22.625332+05:30,2150000,,,1085 cases were recorded as Non Covid Deaths with Covid19 Positivity,32170,685,31386,420657,756731,572261,0,1085,1.0,1.0
1,1,1,1,2021-12-20,NL,1.0,-16.0,0.0,,658,1463,0,31,12.0,2.0,26.0,3537.0,3686.0,7210.0,0.0,Kiphire,0,0,0,,13,17,0,0,0.0,0.0,0.0,,274.0,86.0,0,74033,,,1 cases were recorded as Non Covid Deaths with Covid19 Positivity,267,9,258,,20609,10462,0,1,2022-01-22T01:55:22.625332+05:30,2150000,,,1085 cases were recorded as Non Covid Deaths with Covid19 Positivity,32170,685,31386,420657,756731,572261,0,1085,1.0,0.0
2,2,2,2,2021-12-20,NL,1.0,-16.0,0.0,,658,1463,0,31,12.0,2.0,26.0,3537.0,3686.0,7210.0,0.0,Kohima,0,-1,0,,71,210,0,3,3.0,0.0,2.0,,403.0,1017.0,0,270063,,,206 cases were recorded as Non Covid Deaths with Covid19 Positivity,9504,125,9363,,108874,92236,0,206,2022-01-22T01:55:22.625332+05:30,2150000,,,1085 cases were recorded as Non Covid Deaths with Covid19 Positivity,32170,685,31386,420657,756731,572261,0,1085,1.0,0.0
3,3,3,3,2021-12-20,NL,1.0,-16.0,0.0,,658,1463,0,31,12.0,2.0,26.0,3537.0,3686.0,7210.0,0.0,Longleng,0,-2,0,,0,41,0,0,0.0,0.0,0.0,,1.0,52.0,0,50593,,,20 cases were recorded as Non Covid Deaths with Covid19 Positivity,307,0,305,,21523,16502,0,20,2022-01-22T01:55:22.625332+05:30,2150000,,,1085 cases were recorded as Non Covid Deaths with Covid19 Positivity,32170,685,31386,420657,756731,572261,0,1085,1.0,0.0
4,4,4,4,2021-12-20,NL,1.0,-16.0,0.0,,658,1463,0,31,12.0,2.0,26.0,3537.0,3686.0,7210.0,0.0,Mokokchung,0,0,0,,41,60,0,4,2.0,1.0,5.0,,157.0,363.0,0,193171,,,69 cases were recorded as Non Covid Deaths with Covid19 Positivity,2380,56,2322,,70986,61062,0,69,2022-01-22T01:55:22.625332+05:30,2150000,,,1085 cases were recorded as Non Covid Deaths with Covid19 Positivity,32170,685,31386,420657,756731,572261,0,1085,1.0,0.0
5,5,5,5,2021-12-20,NL,1.0,-16.0,0.0,,658,1463,0,31,12.0,2.0,26.0,3537.0,3686.0,7210.0,0.0,Mon,0,-2,0,,10,39,0,0,0.0,0.0,0.0,,96.0,344.0,0,259604,,,19 cases were recorded as Non Covid Deaths with Covid19 Positivity,1159,12,1145,,72576,54668,0,19,2022-01-22T01:55:22.625332+05:30,2150000,,,1085 cases were recorded as Non Covid Deaths with Covid19 Positivity,32170,685,31386,420657,756731,572261,0,1085,1.0,0.0
6,6,6,6,2021-12-20,NL,1.0,-16.0,0.0,,658,1463,0,31,12.0,2.0,26.0,3537.0,3686.0,7210.0,0.0,Peren,0,0,0,,92,112,0,0,0.0,0.0,0.0,,286.0,339.0,0,163294,,,15 cases were recorded as Non Covid Deaths with Covid19 Positivity,922,6,916,,22086,15220,0,15,2022-01-22T01:55:22.625332+05:30,2150000,,,1085 cases were recorded as Non Covid Deaths with Covid19 Positivity,32170,685,31386,420657,756731,572261,0,1085,1.0,0.0
7,7,7,7,2021-12-20,NL,1.0,-16.0,0.0,,658,1463,0,31,12.0,2.0,26.0,3537.0,3686.0,7210.0,0.0,Phek,0,0,0,,93,115,0,0,0.0,0.0,0.0,,452.0,384.0,0,163294,,,9 cases were recorded as Non Covid Deaths with Covid19 Positivity,604,18,586,,36859,25461,0,9,2022-01-22T01:55:22.625332+05:30,2150000,,,1085 cases were recorded as Non Covid Deaths with Covid19 Positivity,32170,685,31386,420657,756731,572261,0,1085,1.0,0.0
8,8,8,8,2021-12-20,NL,1.0,-16.0,0.0,,658,1463,0,31,12.0,2.0,26.0,3537.0,3686.0,7210.0,0.0,Tuensang,0,0,0,,40,68,0,1,0.0,0.0,0.0,,302.0,417.0,0,414801,,,3 cases were recorded as Non Covid Deaths with Covid19 Positivity,1101,13,1089,,42529,30921,0,3,2022-01-22T01:55:22.625332+05:30,2150000,,,1085 cases were recorded as Non Covid Deaths with Covid19 Positivity,32170,685,31386,420657,756731,572261,0,1085,1.0,0.0
9,9,9,9,2021-12-20,NL,1.0,-16.0,0.0,,658,1463,0,31,12.0,2.0,26.0,3537.0,3686.0,7210.0,0.0,Wokha,0,0,0,,24,66,0,0,0.0,0.0,0.0,,240.0,336.0,0,166239,,,16 cases were recorded as Non Covid Deaths with Covid19 Positivity,407,11,392,,36653,26178,0,16,2022-01-22T01:55:22.625332+05:30,2150000,,,1085 cases were recorded as Non Covid Deaths with Covid19 Positivity,32170,685,31386,420657,756731,572261,0,1085,1.0,0.0
