,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,0,0,0,2021-12-20,HP,33,0,70,0,875,4025,0,537,321.0,8.0,445.0,0,5103.0,27255.0,0.0,Bilaspur,1,0,3,,20,196,0,14,23.0,2.0,20.0,0.0,152.0,1308.0,0,382056,2021-12-20 19:00:00+05:30,https://twitter.com/nhm_hp,,14625,88,14508,,327607,320736,0,1,2021-12-20 23:09:05,7300000,2021-12-20 19:00:00+05:30,https://twitter.com/nhm_hp,,228328,3851,224006,,5852474,5466466,0,17,0.0,0.0
1,1,1,1,2021-12-20,HP,33,0,70,0,875,4025,0,537,321.0,8.0,445.0,0,5103.0,27255.0,0.0,Chamba,0,0,0,,34,141,0,9,1.0,0.0,7.0,0.0,200.0,1060.0,0,518844,2021-12-20 19:00:00+05:30,https://twitter.com/nhm_hp,,13737,160,13574,,374774,356584,0,2,2021-12-20 23:09:05,7300000,2021-12-20 19:00:00+05:30,https://twitter.com/nhm_hp,,228328,3851,224006,,5852474,5466466,0,17,0.0,0.0
2,2,2,2,2021-12-20,HP,33,0,70,0,875,4025,0,537,321.0,8.0,445.0,0,5103.0,27255.0,0.0,Hamirpur,9,0,20,,46,167,0,54,45.0,0.0,51.0,0.0,210.0,778.0,0,454293,2021-12-20 19:00:00+05:30,https://twitter.com/nhm_hp,,18051,306,17690,,383585,363711,0,1,2021-12-20 23:09:05,7300000,2021-12-20 19:00:00+05:30,https://twitter.com/nhm_hp,,228328,3851,224006,,5852474,5466466,0,17,0.0,0.0
3,3,3,3,2021-12-20,HP,33,0,70,0,875,4025,0,537,321.0,8.0,445.0,0,5103.0,27255.0,0.0,Kangra,9,0,15,,153,602,0,166,60.0,1.0,117.0,0.0,768.0,3500.0,0,1507223,2021-12-20 19:00:00+05:30,https://twitter.com/nhm_hp,,52187,1176,50925,,1205227,1149857,0,5,2021-12-20 23:09:05,7300000,2021-12-20 19:00:00+05:30,https://twitter.com/nhm_hp,,228328,3851,224006,,5852474,5466466,0,17,0.0,0.0
4,4,4,4,2021-12-20,HP,33,0,70,0,875,4025,0,537,321.0,8.0,445.0,0,5103.0,27255.0,0.0,Kinnaur,2,0,0,,0,0,0,2,3.0,0.0,1.0,0.0,45.0,279.0,0,84298,2021-12-20 19:00:00+05:30,https://twitter.com/nhm_hp,,3531,39,3489,,80074,68976,0,0,2021-12-20 23:09:05,7300000,2021-12-20 19:00:00+05:30,https://twitter.com/nhm_hp,,228328,3851,224006,,5852474,5466466,0,17,0.0,0.0
5,5,5,5,2021-12-20,HP,33,0,70,0,875,4025,0,537,321.0,8.0,445.0,0,5103.0,27255.0,0.0,Kullu,0,0,0,,60,524,0,3,4.0,0.0,5.0,0.0,386.0,2619.0,0,437474,2021-12-20 19:00:00+05:30,https://twitter.com/nhm_hp,,9747,158,9582,,363055,328551,0,2,2021-12-20 23:09:05,7300000,2021-12-20 19:00:00+05:30,https://twitter.com/nhm_hp,,228328,3851,224006,,5852474,5466466,0,17,0.0,0.0
6,6,6,6,2021-12-20,HP,33,0,70,0,875,4025,0,537,321.0,8.0,445.0,0,5103.0,27255.0,0.0,Lahaul and Spiti,0,0,0,,1,12,0,0,2.0,0.0,0.0,0.0,8.0,71.0,0,31528,2021-12-20 19:00:00+05:30,https://twitter.com/nhm_hp,,2962,18,2942,,32161,25574,0,0,2021-12-20 23:09:05,7300000,2021-12-20 19:00:00+05:30,https://twitter.com/nhm_hp,,228328,3851,224006,,5852474,5466466,0,17,0.0,0.0
7,7,7,7,2021-12-20,HP,33,0,70,0,875,4025,0,537,321.0,8.0,445.0,0,5103.0,27255.0,0.0,Mandi,5,0,7,,73,300,0,110,53.0,1.0,83.0,0.0,322.0,1842.0,0,999518,2021-12-20 19:00:00+05:30,https://twitter.com/nhm_hp,,32080,463,31556,,793015,745223,0,0,2021-12-20 23:09:05,7300000,2021-12-20 19:00:00+05:30,https://twitter.com/nhm_hp,,228328,3851,224006,,5852474,5466466,0,17,0.0,0.0
8,8,8,8,2021-12-20,HP,33,0,70,0,875,4025,0,537,321.0,8.0,445.0,0,5103.0,27255.0,0.0,Shimla,4,0,7,,138,476,0,78,42.0,3.0,68.0,0.0,921.0,5596.0,0,813384,2021-12-20 19:00:00+05:30,https://twitter.com/nhm_hp,,28084,655,27360,,699581,648435,0,4,2021-12-20 23:09:05,7300000,2021-12-20 19:00:00+05:30,https://twitter.com/nhm_hp,,228328,3851,224006,,5852474,5466466,0,17,0.0,0.0
9,9,9,9,2021-12-20,HP,33,0,70,0,875,4025,0,537,321.0,8.0,445.0,0,5103.0,27255.0,0.0,Sirmaur,0,0,4,,74,224,0,0,1.0,0.0,4.0,0.0,428.0,1508.0,0,530164,2021-12-20 19:00:00+05:30,https://twitter.com/nhm_hp,,15471,211,15258,,439623,414785,0,0,2021-12-20 23:09:05,7300000,2021-12-20 19:00:00+05:30,https://twitter.com/nhm_hp,,228328,3851,224006,,5852474,5466466,0,17,0.0,0.0
