"District Name","New 
Cases","New 
Recoveries","New 
Deaths","Total 
Cases","Total 
Deaths","Total 
Active 
Cases","Number of 
Persons 
Hospitalized"
"East Garo Hills","0","0","0","2088","20","3","0"
"East Jaintia Hills","0","0","0","2677","40","0","0"
"East Khasi Hills","1","2","0","47888","1080","12","4"
"Eastern West Khasi Hills","0","0","0","161","9","0","0"
"North Garo Hills","0","0","0","1920","10","0","0"
"Ri-Bhoi","4","1","0","10597","102","11","3"
"South Garo Hills","0","0","0","1442","16","0","0"
"South West Garo Hills","1","0","0","2269","21","3","0"
"South West Khasi Hills","0","0","0","2723","20","1","0"
"West Garo Hills","3","4","0","11872","84","16","1"
"West Jaintia Hills","0","0","0","7327","142","1","0"
"West Khasi Hills","0","0","0","5672","78","0","0"
"Total","9","7","0","96636","1622","47","8"
