Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeOtherNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeOtherNumberForState,cumulativeTestedNumberForState
2022-03-04,AP,Anantapur,,,,177253,1105,0,176078,,2022-03-05 14:26:25.961909,2022-03-05 14:26:25.962695,,,2318262,14729,2302192,0,33154437
2022-03-04,AP,Chittoor,,,,272301,2000,0,270252,,2022-03-05 14:26:25.961909,2022-03-05 14:26:25.962695,,,2318262,14729,2302192,0,33154437
2022-03-04,AP,East Godavari,,,,316380,1298,0,314602,,2022-03-05 14:26:25.961909,2022-03-05 14:26:25.962695,,,2318262,14729,2302192,0,33154437
2022-03-04,AP,Guntur,,,,203125,1277,0,201743,,2022-03-05 14:26:25.961909,2022-03-05 14:26:25.962695,,,2318262,14729,2302192,0,33154437
2022-03-04,AP,Y.S.R. Kadapa,,,,134856,652,0,134176,,2022-03-05 14:26:25.961909,2022-03-05 14:26:25.962695,,,2318262,14729,2302192,0,33154437
2022-03-04,AP,Krishna,,,,136833,1496,0,135154,,2022-03-05 14:26:25.961909,2022-03-05 14:26:25.962695,,,2318262,14729,2302192,0,33154437
2022-03-04,AP,Kurnool,,,,144235,867,0,143357,,2022-03-05 14:26:25.961909,2022-03-05 14:26:25.962695,,,2318262,14729,2302192,0,33154437
2022-03-04,AP,S.P.S. Nellore,,,,164320,1090,0,163157,,2022-03-05 14:26:25.961909,2022-03-05 14:26:25.962695,,,2318262,14729,2302192,0,33154437
2022-03-04,AP,Prakasam,,,,155874,1146,0,154710,,2022-03-05 14:26:25.961909,2022-03-05 14:26:25.962695,,,2318262,14729,2302192,0,33154437
2022-03-04,AP,Srikakulam,,,,133929,798,0,133117,,2022-03-05 14:26:25.961909,2022-03-05 14:26:25.962695,,,2318262,14729,2302192,0,33154437
2022-03-04,AP,Visakhapatnam,,,,190819,1184,0,189509,,2022-03-05 14:26:25.961909,2022-03-05 14:26:25.962695,,,2318262,14729,2302192,0,33154437
2022-03-04,AP,Vizianagaram,,,,92219,679,0,91530,,2022-03-05 14:26:25.961909,2022-03-05 14:26:25.962695,,,2318262,14729,2302192,0,33154437
2022-03-04,AP,West Godavari,,,,193223,1137,0,191912,,2022-03-05 14:26:25.961909,2022-03-05 14:26:25.962695,,,2318262,14729,2302192,0,33154437
2022-03-04,AP,Other States,,,,2461,0,0,2461,,2022-03-05 14:26:25.961909,2022-03-05 14:26:25.962695,,,2318262,14729,2302192,0,33154437
2022-03-04,AP,Other Countries,,,,434,0,0,434,,2022-03-05 14:26:25.961909,2022-03-05 14:26:25.962695,,,2318262,14729,2302192,0,33154437
