,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10020,9886,129,2022-03-04,TT,42951556,514589,42367070,2022-03-04 13:12:56.532577,770973356,2022-03-03 00:00:00,923351,1782063905,966576719,796310490,19176696,659017,328661,321307,9049,https://www.icmr.gov.in/,6396,201,13450,117603,2215764,316415,2649782,31,262,55,348,1,2,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2318176,2301904,14729,2022-03-04,TT,42951556,514589,42367070,2022-03-04 13:12:56.532577,770973356,2022-03-03 00:00:00,923351,1782063905,966576719,796310490,19176696,86098735,43059783,41594609,1444343,https://www.icmr.gov.in/,6396,201,13450,117603,2215764,316415,2649782,3073,157864,13210,174147,122,236,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,64458,64077,296,2022-03-04,TT,42951556,514589,42367070,2022-03-04 13:12:56.532577,770973356,2022-03-03 00:00:00,923351,1782063905,966576719,796310490,19176696,1637237,888845,724567,23825,https://www.icmr.gov.in/,6396,201,13450,117603,2215764,316415,2649782,160,752,93,1005,5,12,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,724150,716042,6639,2022-03-04,TT,42951556,514589,42367070,2022-03-04 13:12:56.532577,770973356,2022-03-03 00:00:00,923351,1782063905,966576719,796310490,19176696,43351665,23396507,19693030,262128,https://www.icmr.gov.in/,6396,201,13450,117603,2215764,316415,2649782,5633,38194,1751,45578,6,14,0,,,1332900000,Assam,34293000
4,Bihar,830197,817683,12255,2022-03-04,TT,42951556,514589,42367070,2022-03-04 13:12:56.532577,770973356,2022-03-03 00:00:00,923351,1782063905,966576719,796310490,19176696,120492607,66458629,53247437,786541,https://www.icmr.gov.in/,6396,201,13450,117603,2215764,316415,2649782,36202,164400,4888,205490,41,29,0,,,1332900000,Bihar,119520000
5,Chandigarh,91776,90500,1165,2022-03-04,TT,42951556,514589,42367070,2022-03-04 13:12:56.532577,770973356,2022-03-03 00:00:00,923351,1782063905,966576719,796310490,19176696,2037571,1124300,888639,24632,https://www.icmr.gov.in/,6396,201,13450,117603,2215764,316415,2649782,204,775,109,1088,9,32,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1151236,1136201,14030,2022-03-04,TT,42951556,514589,42367070,2022-03-04 13:12:56.532577,770973356,2022-03-03 00:00:00,923351,1782063905,966576719,796310490,19176696,36877819,19660605,16838628,378586,https://www.icmr.gov.in/,6396,201,13450,117603,2215764,316415,2649782,8703,73225,2813,84741,110,233,1,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11440,11434,4,2022-03-04,TT,42951556,514589,42367070,2022-03-04 13:12:56.532577,770973356,2022-03-03 00:00:00,923351,1782063905,966576719,796310490,19176696,1361537,755118,598381,8038,https://www.icmr.gov.in/,6396,201,13450,117603,2215764,316415,2649782,66,303,40,409,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,1860887,1833169,26130,2022-03-04,TT,42951556,514589,42367070,2022-03-04 13:12:56.532577,770973356,2022-03-03 00:00:00,923351,1782063905,966576719,796310490,19176696,31482084,17301655,13756943,423486,https://www.icmr.gov.in/,6396,201,13450,117603,2215764,316415,2649782,4711,33715,2881,41307,326,388,3,,,1332900000,Delhi,19814000
9,Goa,245080,241062,3825,2022-03-04,TT,42951556,514589,42367070,2022-03-04 13:12:56.532577,770973356,2022-03-03 00:00:00,923351,1782063905,966576719,796310490,19176696,2648406,1392571,1224972,30863,https://www.icmr.gov.in/,6396,201,13450,117603,2215764,316415,2649782,405,1640,289,2334,24,40,0,,,1332900000,Goa,1540000
