"Districts","Samples 
Sent to 
Labs 
Today","Negative","","Positive","","Cumulative 
Samples 
Tested 
Since 
01.01.2022","Results 
Awaited 
(including sample 
sent to labs today)"
"","","Negative 
in last 24 
hours","Negative 
Cumulative 
Since 
01.01.2022","Positive 
in last 24 
hours","Positive 
Cumulative 
Since 
01.01.2022","",""
"Almora","109","5","60322","1","4509","64825","25"
"Bageshwar","0","1","33913","0","2088","35997","0"
"Chamoli","117","10","45281","0","3197","48476","66"
"Champawat","309","2","57041","0","1908","58946","106"
"Dehradun","400","147","351136","2","32841","383842","54"
"Haridwar","144","21","299848","0","13063","312881","16"
"Nainital","171","89","74635","1","11305","85870","19"
"Pauri Garhwal","142","10","88286","0","5265","93544","23"
"Pithoragarh","127","1","38485","0","2558","41031","41"
"Rudraprayag","73","1","25757","0","2701","28458","23"
"Tehri Garhwal","70","10","31827","0","2351","34171","19"
"US Nagar","96","6","130081","0","8781","138838","11"
"Uttarkashi","42","23","35415","0","1637","37050","7"
"Total","1800","326","1272027","4","92204","1363929","410"
