,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForDistrict,cumulativeOtherNumberForState
0,2022-07-24,RJ,Ajmer,,,,50200.0,449.0,49651.0,799869,2022-07-25T12:25:34.812635+05:30,,,,,,,,0,0
1,2022-07-24,RJ,Alwar,,,,85083.0,321.0,84663.0,1634070,2022-07-25T12:25:34.812635+05:30,,,,,,,,0,0
2,2022-07-24,RJ,Banswara,,,,14797.0,106.0,14679.0,323478,2022-07-25T12:25:34.812635+05:30,,,,,,,,0,0
3,2022-07-24,RJ,Baran,,,,15322.0,64.0,15253.0,243669,2022-07-25T12:25:34.812635+05:30,,,,,,,,0,0
4,2022-07-24,RJ,Barmer,,,,21504.0,205.0,21279.0,407328,2022-07-25T12:25:34.812635+05:30,,,,,,,,0,0
5,2022-07-24,RJ,Bharatpur,,,,31457.0,274.0,31181.0,476483,2022-07-25T12:25:34.812635+05:30,,,,,,,,0,0
6,2022-07-24,RJ,Bhilwara,,,,38390.0,162.0,38173.0,511177,2022-07-25T12:25:34.812635+05:30,,,,,,,,0,0
7,2022-07-24,RJ,Bikaner,,,,50694.0,592.0,49984.0,767519,2022-07-25T12:25:34.812635+05:30,,,,,,,,0,0
8,2022-07-24,RJ,Bundi,,,,9715.0,55.0,9660.0,237118,2022-07-25T12:25:34.812635+05:30,,,,,,,,0,0
9,2022-07-24,RJ,Chittorgarh,,,,29492.0,140.0,29309.0,455592,2022-07-25T12:25:34.812635+05:30,,,,,,,,0,0
10,2022-07-24,RJ,Churu,,,,20973.0,115.0,20838.0,438542,2022-07-25T12:25:34.812635+05:30,,,,,,,,0,0
11,2022-07-24,RJ,Dausa,,,,15942.0,82.0,15821.0,299711,2022-07-25T12:25:34.812635+05:30,,,,,,,,0,0
12,2022-07-24,RJ,Dholpur,,,,13968.0,49.0,13917.0,290690,2022-07-25T12:25:34.812635+05:30,,,,,,,,0,0
13,2022-07-24,RJ,Dungarpur,,,,25540.0,134.0,25382.0,328614,2022-07-25T12:25:34.812635+05:30,,,,,,,,0,0
14,2022-07-24,RJ,Ganganagar,,,,28190.0,158.0,28031.0,423594,2022-07-25T12:25:34.812635+05:30,,,,,,,,0,0
15,2022-07-24,RJ,Hanumangarh,,,,22546.0,115.0,22424.0,489737,2022-07-25T12:25:34.812635+05:30,,,,,,,,0,0
16,2022-07-24,RJ,Jaipur,,,,278331.0,2114.0,275866.0,3497074,2022-07-25T12:25:34.812635+05:30,,,,,,,,0,0
17,2022-07-24,RJ,Jaisalmer,,,,17058.0,68.0,16968.0,243351,2022-07-25T12:25:34.812635+05:30,,,,,,,,0,0
18,2022-07-24,RJ,Jalore,,,,10614.0,78.0,10503.0,450429,2022-07-25T12:25:34.812635+05:30,,,,,,,,0,0
19,2022-07-24,RJ,Jhalawar,,,,17792.0,207.0,17573.0,419534,2022-07-25T12:25:34.812635+05:30,,,,,,,,0,0
20,2022-07-24,RJ,Jhunjhunu,,,,19161.0,181.0,18980.0,494699,2022-07-25T12:25:34.812635+05:30,,,,,,,,0,0
