,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10375,10201,129,2022-07-24,TT,43888755,526033,43210522,2022-07-24 12:31:49.749666,872520064,2022-07-23 00:00:00,383657,2019949696,1020176152,929359205,70414339,738080,344874,346943,46263,https://www.icmr.gov.in/,20279,36,18143,2369077,397920,137103,2904100,82,63,1426,1571,12,15,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2329479,2311865,14733,2022-07-24,TT,43888755,526033,43210522,2022-07-24 12:31:49.749666,872520064,2022-07-23 00:00:00,383657,2019949696,1020176152,929359205,70414339,99347544,44646154,47522844,7178546,https://www.icmr.gov.in/,20279,36,18143,2369077,397920,137103,2904100,981,705,205903,207589,373,415,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,65313,64654,296,2022-07-24,TT,43888755,526033,43210522,2022-07-24 12:31:49.749666,872520064,2022-07-23 00:00:00,383657,2019949696,1020176152,929359205,70414339,1785860,944300,788936,52624,https://www.icmr.gov.in/,20279,36,18143,2369077,397920,137103,2904100,431,413,1323,2167,82,37,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,734748,720628,8013,2022-07-24,TT,43888755,526033,43210522,2022-07-24 12:31:49.749666,872520064,2022-07-23 00:00:00,383657,2019949696,1020176152,929359205,70414339,47892702,24607248,21657517,1627937,https://www.icmr.gov.in/,20279,36,18143,2369077,397920,137103,2904100,2352,14671,95993,113016,736,136,1,,,1332900000,Assam,34293000
4,Bihar,841198,826596,12279,2022-07-24,TT,43888755,526033,43210522,2022-07-24 12:31:49.749666,872520064,2022-07-23 00:00:00,383657,2019949696,1020176152,929359205,70414339,141521258,71945581,63476768,6098909,https://www.icmr.gov.in/,20279,36,18143,2369077,397920,137103,2904100,21696,33975,95903,151574,321,250,2,,,1332900000,Bihar,119520000
5,Chandigarh,95522,93683,1165,2022-07-24,TT,43888755,526033,43210522,2022-07-24 12:31:49.749666,872520064,2022-07-23 00:00:00,383657,2019949696,1020176152,929359205,70414339,2216151,1180378,971755,64018,https://www.icmr.gov.in/,20279,36,18143,2369077,397920,137103,2904100,55,252,1134,1441,135,88,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1162392,1144506,14056,2022-07-24,TT,43888755,526033,43210522,2022-07-24 12:31:49.749666,872520064,2022-07-23 00:00:00,383657,2019949696,1020176152,929359205,70414339,42743562,20973419,19377943,2392200,https://www.icmr.gov.in/,20279,36,18143,2369077,397920,137103,2904100,12490,41694,263272,317456,511,458,1,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11517,11506,4,2022-07-24,TT,43888755,526033,43210522,2022-07-24 12:31:49.749666,872520064,2022-07-23 00:00:00,383657,2019949696,1020176152,929359205,70414339,1454733,778369,625484,50880,https://www.icmr.gov.in/,20279,36,18143,2369077,397920,137103,2904100,100,195,20,315,1,1,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,1947763,1918975,26299,2022-07-24,TT,43888755,526033,43210522,2022-07-24 12:31:49.749666,872520064,2022-07-23 00:00:00,383657,2019949696,1020176152,929359205,70414339,35646947,18174725,15401536,2070686,https://www.icmr.gov.in/,20279,36,18143,2369077,397920,137103,2904100,3605,8244,30102,41951,738,575,1,,,1332900000,Delhi,19814000
9,Goa,251312,246775,3849,2022-07-24,TT,43888755,526033,43210522,2022-07-24 12:31:49.749666,872520064,2022-07-23 00:00:00,383657,2019949696,1020176152,929359205,70414339,2804622,1436527,1287471,80624,https://www.icmr.gov.in/,20279,36,18143,2369077,397920,137103,2904100,65,128,1238,1431,121,91,0,,,1332900000,Goa,1540000
