Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeOtherNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeOtherNumberForState,cumulativeTestedNumberForState
2022-02-27,AP,Anantapur,,,,177200,1105,0,175987,,2022-02-28 12:26:02.391359,2022-02-28 12:26:02.392142,,,2317741,14726,2300165,0,33097641
2022-02-27,AP,Chittoor,,,,272271,2000,0,270178,,2022-02-28 12:26:02.391359,2022-02-28 12:26:02.392142,,,2317741,14726,2300165,0,33097641
2022-02-27,AP,East Godavari,,,,316306,1298,0,313803,,2022-02-28 12:26:02.391359,2022-02-28 12:26:02.392142,,,2317741,14726,2300165,0,33097641
2022-02-27,AP,Guntur,,,,203045,1276,0,201610,,2022-02-28 12:26:02.391359,2022-02-28 12:26:02.392142,,,2317741,14726,2300165,0,33097641
2022-02-27,AP,Y.S.R. Kadapa,,,,134832,652,0,134130,,2022-02-28 12:26:02.391359,2022-02-28 12:26:02.392142,,,2317741,14726,2300165,0,33097641
2022-02-27,AP,Krishna,,,,136769,1494,0,134879,,2022-02-28 12:26:02.391359,2022-02-28 12:26:02.392142,,,2317741,14726,2300165,0,33097641
2022-02-27,AP,Kurnool,,,,144231,867,0,143346,,2022-02-28 12:26:02.391359,2022-02-28 12:26:02.392142,,,2317741,14726,2300165,0,33097641
2022-02-27,AP,S.P.S. Nellore,,,,164297,1090,0,163085,,2022-02-28 12:26:02.391359,2022-02-28 12:26:02.392142,,,2317741,14726,2300165,0,33097641
2022-02-27,AP,Prakasam,,,,155849,1146,0,154622,,2022-02-28 12:26:02.391359,2022-02-28 12:26:02.392142,,,2317741,14726,2300165,0,33097641
2022-02-27,AP,Srikakulam,,,,133924,798,0,133106,,2022-02-28 12:26:02.391359,2022-02-28 12:26:02.392142,,,2317741,14726,2300165,0,33097641
2022-02-27,AP,Visakhapatnam,,,,190776,1184,0,189418,,2022-02-28 12:26:02.391359,2022-02-28 12:26:02.392142,,,2317741,14726,2300165,0,33097641
2022-02-27,AP,Vizianagaram,,,,92216,679,0,91514,,2022-02-28 12:26:02.391359,2022-02-28 12:26:02.392142,,,2317741,14726,2300165,0,33097641
2022-02-27,AP,West Godavari,,,,193130,1137,0,191592,,2022-02-28 12:26:02.391359,2022-02-28 12:26:02.392142,,,2317741,14726,2300165,0,33097641
2022-02-27,AP,Other States,,,,2461,0,0,2461,,2022-02-28 12:26:02.391359,2022-02-28 12:26:02.392142,,,2317741,14726,2300165,0,33097641
2022-02-27,AP,Other Countries,,,,434,0,0,434,,2022-02-28 12:26:02.391359,2022-02-28 12:26:02.392142,,,2317741,14726,2300165,0,33097641
