,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForState,cumulativeOtherNumberForDistrict
0,2022-03-30,AP,Foreign Evacuees,,,,,,,,2022-03-31 11:55:24.881527,,,,2319524,14730,2304506,33423954,0,0
1,2022-03-30,AP,Anantapur,,,,177609,1105,176424,,2022-03-31 11:55:24.881527,,,,2319524,14730,2304506,33423954,0,0
2,2022-03-30,AP,Chittoor,,,,272388,2000,270374,,2022-03-31 11:55:24.881527,,,,2319524,14730,2304506,33423954,0,0
3,2022-03-30,AP,East Godavari,,,,316576,1298,315188,,2022-03-31 11:55:24.881527,,,,2319524,14730,2304506,33423954,0,0
4,2022-03-30,AP,Guntur,,,,203244,1277,201959,,2022-03-31 11:55:24.881527,,,,2319524,14730,2304506,33423954,0,0
5,2022-03-30,AP,Krishna,,,,136894,1496,135384,,2022-03-31 11:55:24.881527,,,,2319524,14730,2304506,33423954,0,0
6,2022-03-30,AP,Kurnool,,,,144244,867,143377,,2022-03-31 11:55:24.881527,,,,2319524,14730,2304506,33423954,0,0
7,2022-03-30,AP,Other State,,,,,,,,2022-03-31 11:55:24.881527,,,,2319524,14730,2304506,33423954,0,0
8,2022-03-30,AP,Prakasam,,,,155935,1146,154785,,2022-03-31 11:55:24.881527,,,,2319524,14730,2304506,33423954,0,0
9,2022-03-30,AP,S.P.S. Nellore,,,,164369,1090,163269,,2022-03-31 11:55:24.881527,,,,2319524,14730,2304506,33423954,0,0
10,2022-03-30,AP,Srikakulam,,,,133951,798,133143,,2022-03-31 11:55:24.881527,,,,2319524,14730,2304506,33423954,0,0
11,2022-03-30,AP,Visakhapatnam,,,,190934,1184,189727,,2022-03-31 11:55:24.881527,,,,2319524,14730,2304506,33423954,0,0
12,2022-03-30,AP,Vizianagaram,,,,92239,680,91555,,2022-03-31 11:55:24.881527,,,,2319524,14730,2304506,33423954,0,0
13,2022-03-30,AP,West Godavari,,,,193358,1137,192195,,2022-03-31 11:55:24.881527,,,,2319524,14730,2304506,33423954,0,0
14,2022-03-30,AP,Y.S.R. Kadapa,,,,134888,652,134231,,2022-03-31 11:55:24.881527,,,,2319524,14730,2304506,33423954,0,0
15,2022-03-30,AP,Unknown,,,,0,0,0,,2022-03-31 11:55:24.881527,,,,2319524,14730,2304506,33423954,0,0
16,2022-03-30,AP,Other States,,,,2461,0,2461,,2022-03-31 11:55:24.881527,,,,2319524,14730,2304506,33423954,0,0
17,2022-03-30,AP,Other Countries,,,,434,0,434,,2022-03-31 11:55:24.881527,,,,2319524,14730,2304506,33423954,0,0
