,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForState,cumulativeOtherNumberForDistrict
0,2022-09-23,OR,State Pool,,,,,,,,2022-09-24 17:47:31.687575,,,,1332735,9187,1322299,33486921,0,0
1,2022-09-23,OR,Others,,,,,,,,2022-09-24 17:47:31.687575,,,,1332735,9187,1322299,33486921,0,0
2,2022-09-23,OR,Angul,,,,48157,419,47733,,2022-09-24 17:47:31.687575,,,,1332735,9187,1322299,33486921,0,0
3,2022-09-23,OR,Balangir,,,,30138,131,29964,,2022-09-24 17:47:31.687575,,,,1332735,9187,1322299,33486921,0,0
4,2022-09-23,OR,Balasore,,,,49760,364,49354,,2022-09-24 17:47:31.687575,,,,1332735,9187,1322299,33486921,0,0
5,2022-09-23,OR,Bargarh,,,,35557,353,35155,,2022-09-24 17:47:31.687575,,,,1332735,9187,1322299,33486921,0,0
6,2022-09-23,OR,Bhadrak,,,,29829,177,29638,,2022-09-24 17:47:31.687575,,,,1332735,9187,1322299,33486921,0,0
7,2022-09-23,OR,Boudh,,,,15155,113,15034,,2022-09-24 17:47:31.687575,,,,1332735,9187,1322299,33486921,0,0
8,2022-09-23,OR,Cuttack,,,,117657,914,116643,,2022-09-24 17:47:31.687575,,,,1332735,9187,1322299,33486921,0,0
9,2022-09-23,OR,Deogarh,,,,8854,53,8786,,2022-09-24 17:47:31.687575,,,,1332735,9187,1322299,33486921,0,0
10,2022-09-23,OR,Dhenkanal,,,,22457,265,22189,,2022-09-24 17:47:31.687575,,,,1332735,9187,1322299,33486921,0,0
11,2022-09-23,OR,Gajapati,,,,13461,83,13365,,2022-09-24 17:47:31.687575,,,,1332735,9187,1322299,33486921,0,0
12,2022-09-23,OR,Ganjam,,,,36959,513,36421,,2022-09-24 17:47:31.687575,,,,1332735,9187,1322299,33486921,0,0
13,2022-09-23,OR,Jagatsinghpur,,,,32587,345,32221,,2022-09-24 17:47:31.687575,,,,1332735,9187,1322299,33486921,0,0
14,2022-09-23,OR,Jajpur,,,,51138,202,50906,,2022-09-24 17:47:31.687575,,,,1332735,9187,1322299,33486921,0,0
15,2022-09-23,OR,Jharsuguda,,,,29066,182,28883,,2022-09-24 17:47:31.687575,,,,1332735,9187,1322299,33486921,0,0
16,2022-09-23,OR,Kalahandi,,,,29835,220,29575,,2022-09-24 17:47:31.687575,,,,1332735,9187,1322299,33486921,0,0
17,2022-09-23,OR,Kandhamal,,,,14041,96,13924,,2022-09-24 17:47:31.687575,,,,1332735,9187,1322299,33486921,0,0
18,2022-09-23,OR,Kendrapara,,,,28346,276,28048,,2022-09-24 17:47:31.687575,,,,1332735,9187,1322299,33486921,0,0
19,2022-09-23,OR,Kendujhar,,,,24609,196,24392,,2022-09-24 17:47:31.687575,,,,1332735,9187,1322299,33486921,0,0
20,2022-09-23,OR,Khordha,,,,255969,1767,253947,,2022-09-24 17:47:31.687575,,,,1332735,9187,1322299,33486921,0,0
21,2022-09-23,OR,Koraput,,,,24051,84,23960,,2022-09-24 17:47:31.687575,,,,1332735,9187,1322299,33486921,0,0
22,2022-09-23,OR,Malkangiri,,,,12895,48,12843,,2022-09-24 17:47:31.687575,,,,1332735,9187,1322299,33486921,0,0
23,2022-09-23,OR,Mayurbhanj,,,,50725,308,50381,,2022-09-24 17:47:31.687575,,,,1332735,9187,1322299,33486921,0,0
24,2022-09-23,OR,Nabarangapur,,,,28259,93,28134,,2022-09-24 17:47:31.687575,,,,1332735,9187,1322299,33486921,0,0
25,2022-09-23,OR,Nayagarh,,,,29436,228,29172,,2022-09-24 17:47:31.687575,,,,1332735,9187,1322299,33486921,0,0
26,2022-09-23,OR,Nuapada,,,,27512,91,27400,,2022-09-24 17:47:31.687575,,,,1332735,9187,1322299,33486921,0,0
27,2022-09-23,OR,Puri,,,,50820,489,50276,,2022-09-24 17:47:31.687575,,,,1332735,9187,1322299,33486921,0,0
28,2022-09-23,OR,Rayagada,,,,25322,177,25131,,2022-09-24 17:47:31.687575,,,,1332735,9187,1322299,33486921,0,0
29,2022-09-23,OR,Sambalpur,,,,44877,248,44574,,2022-09-24 17:47:31.687575,,,,1332735,9187,1322299,33486921,0,0
30,2022-09-23,OR,Subarnapur,,,,17336,63,17249,,2022-09-24 17:47:31.687575,,,,1332735,9187,1322299,33486921,0,0
31,2022-09-23,OR,Sundargarh,,,,98424,688,97551,,2022-09-24 17:47:31.687575,,,,1332735,9187,1322299,33486921,0,0
32,2022-09-23,OR,Unknown,,,,0,0,0,,2022-09-24 17:47:31.687575,,,,1332735,9187,1322299,33486921,0,0
