Date,State/UTCode,District,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinatedNumberForDistrict,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState
2021-10-19,AP,Anantapur,157747,1093,156601,787085.0,2472893,1400309,3873202,2061287,14317,2041316,29056256.0,30425411,17302885,47728296
2021-10-19,AP,Chittoor,245956,1938,243073,780322.0,2622788,1606674,4229462,2061287,14317,2041316,29056256.0,30425411,17302885,47728296
2021-10-19,AP,East Godavari,292950,1289,290494,944746.0,3424969,1622230,5047199,2061287,14317,2041316,29056256.0,30425411,17302885,47728296
2021-10-19,AP,Foreign Evacuees,434,0,434,,,,,2061287,14317,2041316,29056256.0,30425411,17302885,47728296
2021-10-19,AP,Guntur,177473,1229,175641,833823.0,2931248,1615554,4546802,2061287,14317,2041316,29056256.0,30425411,17302885,47728296
2021-10-19,AP,Krishna,118646,1414,116486,782232.0,2774526,1558034,4332560,2061287,14317,2041316,29056256.0,30425411,17302885,47728296
2021-10-19,AP,Kurnool,124096,852,123216,867361.0,2362200,1175951,3538151,2061287,14317,2041316,29056256.0,30425411,17302885,47728296
2021-10-19,AP,Other State,2461,0,2461,,,,,2061287,14317,2041316,29056256.0,30425411,17302885,47728296
2021-10-19,AP,Prakasam,138298,1117,136454,697340.0,2049645,1334377,3384022,2061287,14317,2041316,29056256.0,30425411,17302885,47728296
2021-10-19,AP,S.P.S. Nellore,146086,1050,144322,682964.0,1931449,1216746,3148195,2061287,14317,2041316,29056256.0,30425411,17302885,47728296
2021-10-19,AP,Srikakulam,122887,786,122009,670899.0,1597548,828524,2426072,2061287,14317,2041316,29056256.0,30425411,17302885,47728296
2021-10-19,AP,Visakhapatnam,157345,1125,156069,744983.0,2871202,1548185,4419387,2061287,14317,2041316,29056256.0,30425411,17302885,47728296
2021-10-19,AP,Vizianagaram,82872,670,82174,531433.0,1312657,772315,2084972,2061287,14317,2041316,29056256.0,30425411,17302885,47728296
2021-10-19,AP,West Godavari,178602,1110,177266,793098.0,2390765,1435167,3825932,2061287,14317,2041316,29056256.0,30425411,17302885,47728296
2021-10-19,AP,Y.S.R. Kadapa,115434,644,114616,671761.0,1683521,1188819,2872340,2061287,14317,2041316,29056256.0,30425411,17302885,47728296
