,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForDistrict,cumulativeOtherNumberForState
1,2022-02-14,WB,Alipurduar,,,,18785,110,18313,,2022-02-15T00:05:28.250500+05:30,,,,2011221,21040,1978555,23788421,0,0
2,2022-02-14,WB,Cooch Behar,,,,33884,105,33428,,2022-02-15T00:05:28.250500+05:30,,,,2011221,21040,1978555,23788421,0,0
3,2022-02-14,WB,Darjeeling,,,,68865,591,67671,,2022-02-15T00:05:28.250500+05:30,,,,2011221,21040,1978555,23788421,0,0
4,2022-02-14,WB,Kalimpong,,,,8483,57,8300,,2022-02-15T00:05:28.250500+05:30,,,,2011221,21040,1978555,23788421,0,0
5,2022-02-14,WB,Jalpaiguri,,,,49441,642,48256,,2022-02-15T00:05:28.250500+05:30,,,,2011221,21040,1978555,23788421,0,0
6,2022-02-14,WB,Uttar Dinajpur,,,,25066,263,24595,,2022-02-15T00:05:28.250500+05:30,,,,2011221,21040,1978555,23788421,0,0
7,2022-02-14,WB,Dakshin Dinajpur,,,,22969,193,22507,,2022-02-15T00:05:28.250500+05:30,,,,2011221,21040,1978555,23788421,0,0
8,2022-02-14,WB,Malda,,,,44320,197,43690,,2022-02-15T00:05:28.250500+05:30,,,,2011221,21040,1978555,23788421,0,0
9,2022-02-14,WB,Murshidabad,,,,41555,354,40920,,2022-02-15T00:05:28.250500+05:30,,,,2011221,21040,1978555,23788421,0,0
10,2022-02-14,WB,Nadia,,,,87411,934,85820,,2022-02-15T00:05:28.250500+05:30,,,,2011221,21040,1978555,23788421,0,0
11,2022-02-14,WB,Birbhum,,,,57538,346,56677,,2022-02-15T00:05:28.250500+05:30,,,,2011221,21040,1978555,23788421,0,0
12,2022-02-14,WB,Purulia,,,,24176,121,23879,,2022-02-15T00:05:28.250500+05:30,,,,2011221,21040,1978555,23788421,0,0
13,2022-02-14,WB,Bankura,,,,43743,286,43080,,2022-02-15T00:05:28.250500+05:30,,,,2011221,21040,1978555,23788421,0,0
14,2022-02-14,WB,Jhargram,,,,15512,30,15351,,2022-02-15T00:05:28.250500+05:30,,,,2011221,21040,1978555,23788421,0,0
15,2022-02-14,WB,Paschim Medinipur,,,,62412,529,61511,,2022-02-15T00:05:28.250500+05:30,,,,2011221,21040,1978555,23788421,0,0
16,2022-02-14,WB,Purba Medinipur,,,,67753,435,67113,,2022-02-15T00:05:28.250500+05:30,,,,2011221,21040,1978555,23788421,0,0
17,2022-02-14,WB,Purba Bardhaman,,,,55287,237,54665,,2022-02-15T00:05:28.250500+05:30,,,,2011221,21040,1978555,23788421,0,0
18,2022-02-14,WB,Paschim Bardhaman,,,,75500,430,74685,,2022-02-15T00:05:28.250500+05:30,,,,2011221,21040,1978555,23788421,0,0
19,2022-02-14,WB,Howrah,,,,124852,1635,122767,,2022-02-15T00:05:28.250500+05:30,,,,2011221,21040,1978555,23788421,0,0
20,2022-02-14,WB,Hooghly,,,,107781,1116,106149,,2022-02-15T00:05:28.250500+05:30,,,,2011221,21040,1978555,23788421,0,0
21,2022-02-14,WB,North 24 Parganas,,,,402370,5308,395319,,2022-02-15T00:05:28.250500+05:30,,,,2011221,21040,1978555,23788421,0,0
22,2022-02-14,WB,South 24 Parganas,,,,127033,1499,124836,,2022-02-15T00:05:28.250500+05:30,,,,2011221,21040,1978555,23788421,0,0
23,2022-02-14,WB,Kolkata,,,,446419,5619,438960,,2022-02-15T00:05:28.250500+05:30,,,,2011221,21040,1978555,23788421,0,0
24,2022-02-14,WB,Other State,,,,66,3,63,,2022-02-15T00:05:28.250500+05:30,,,,2011221,21040,1978555,23788421,0,0
