"Districts","No. of Positive 
Cases Since 
01.01.2022","No. of Positive Cases 
Treated/ Cured Since 
01.01.2022","Active Cases in the 
District","Deaths Since 
01.01.2022","Migrated Positive 
Cases Since 
01.01.2022"
"Almora","4511","4125","2","4","380"
"Bageshwar","2088","2001","1","0","86"
"Chamoli","3197","3088","0","3","106"
"Champawat","1909","1887","1","1","20"
"Dehradun","32860","32317","7","173","363"
"Haridwar","13066","12806","1","25","234"
"Nainital","11307","11237","4","29","37"
"Pauri Garhwal","5265","4279","0","18","968"
"Pithoragarh","2558","2420","0","4","134"
"Rudraprayag","2702","2572","2","2","126"
"Tehri Garhwal","2351","2021","0","5","325"
"U.S. Nagar","8782","8509","0","5","268"
"Uttarkashi","1639","1463","3","5","168"
"Total","92235","88725","21","274","3215"
