,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForDistrict,cumulativeOtherNumberForState
801,2022-06-08,KL,Kasaragod,,,,166719,1391,165264,,2022-06-13T18:17:43.321694+05:30,,,,6571251,69824,6490097,47614832,0,0
800,2022-06-08,KL,Kannur,,,,349474,4425,344963,,2022-06-13T18:17:43.321694+05:30,,,,6571251,69824,6490097,47614832,0,0
751,2022-06-08,KL,Wayanad,,,,168521,974,167470,,2022-06-13T18:17:43.321694+05:30,,,,6571251,69824,6490097,47614832,0,0
779,2022-06-08,KL,Kozhikode,,,,675422,6342,668018,,2022-06-13T18:17:43.321694+05:30,,,,6571251,69824,6490097,47614832,0,0
786,2022-06-08,KL,Malappuram,,,,647578,6435,640917,,2022-06-13T18:17:43.321694+05:30,,,,6571251,69824,6490097,47614832,0,0
772,2022-06-08,KL,Palakkad,,,,450312,5804,444119,,2022-06-13T18:17:43.321694+05:30,,,,6571251,69824,6490097,47614832,0,0
769,2022-06-08,KL,Thrissur,,,,672137,7450,664169,,2022-06-13T18:17:43.321694+05:30,,,,6571251,69824,6490097,47614832,0,0
768,2022-06-08,KL,Ernakulam,,,,895004,8260,883016,,2022-06-13T18:17:43.321694+05:30,,,,6571251,69824,6490097,47614832,0,0
753,2022-06-08,KL,Idukki,,,,210170,1512,208290,,2022-06-13T18:17:43.321694+05:30,,,,6571251,69824,6490097,47614832,0,0
759,2022-06-08,KL,Kottayam,,,,452781,4528,446972,,2022-06-13T18:17:43.321694+05:30,,,,6571251,69824,6490097,47614832,0,0
758,2022-06-08,KL,Alappuzha,,,,391240,5249,385562,,2022-06-13T18:17:43.321694+05:30,,,,6571251,69824,6490097,47614832,0,0
767,2022-06-08,KL,Pathanamthitta,,,,268534,2518,265428,,2022-06-13T18:17:43.321694+05:30,,,,6571251,69824,6490097,47614832,0,0
770,2022-06-08,KL,Kollam,,,,512048,6522,505238,,2022-06-13T18:17:43.321694+05:30,,,,6571251,69824,6490097,47614832,0,0
766,2022-06-08,KL,Thiruvananthapuram,,,,711311,8414,700671,,2022-06-13T18:17:43.321694+05:30,,,,6571251,69824,6490097,47614832,0,0
