Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForState,cumulativeOtherNumberForDistrict
2022-06-08,HP,Bilaspur,2022-06-08 17:00:00+05:30,https://twitter.com/nhm_hp,,18247,95,18145,,2022-06-08 19:55:46.851976,2022-06-08 17:00:00+05:30,https://twitter.com/nhm_hp,,285170,4117,280931,,19,1
2022-06-08,HP,Chamba,2022-06-08 17:00:00+05:30,https://twitter.com/nhm_hp,,16143,171,15965,,2022-06-08 19:55:46.852003,2022-06-08 17:00:00+05:30,https://twitter.com/nhm_hp,,285170,4117,280931,,19,2
2022-06-08,HP,Hamirpur,2022-06-08 17:00:00+05:30,https://twitter.com/nhm_hp,,23369,330,23031,,2022-06-08 19:55:46.852004,2022-06-08 17:00:00+05:30,https://twitter.com/nhm_hp,,285170,4117,280931,,19,1
2022-06-08,HP,Kangra,2022-06-08 17:00:00+05:30,https://twitter.com/nhm_hp,,63921,1246,62629,,2022-06-08 19:55:46.852006,2022-06-08 17:00:00+05:30,https://twitter.com/nhm_hp,,285170,4117,280931,,19,7
2022-06-08,HP,Kinnaur,2022-06-08 17:00:00+05:30,https://twitter.com/nhm_hp,,4455,41,4413,,2022-06-08 19:55:46.852007,2022-06-08 17:00:00+05:30,https://twitter.com/nhm_hp,,285170,4117,280931,,19,0
2022-06-08,HP,Kullu,2022-06-08 17:00:00+05:30,https://twitter.com/nhm_hp,,11971,162,11807,,2022-06-08 19:55:46.852009,2022-06-08 17:00:00+05:30,https://twitter.com/nhm_hp,,285170,4117,280931,,19,2
2022-06-08,HP,Lahaul and Spiti,2022-06-08 17:00:00+05:30,https://twitter.com/nhm_hp,,3168,18,3147,,2022-06-08 19:55:46.852010,2022-06-08 17:00:00+05:30,https://twitter.com/nhm_hp,,285170,4117,280931,,19,0
2022-06-08,HP,Mandi,2022-06-08 17:00:00+05:30,https://twitter.com/nhm_hp,,38858,502,38352,,2022-06-08 19:55:46.852012,2022-06-08 17:00:00+05:30,https://twitter.com/nhm_hp,,285170,4117,280931,,19,0
2022-06-08,HP,Shimla,2022-06-08 17:00:00+05:30,https://twitter.com/nhm_hp,,35780,716,35036,,2022-06-08 19:55:46.852015,2022-06-08 17:00:00+05:30,https://twitter.com/nhm_hp,,285170,4117,280931,,19,4
2022-06-08,HP,Sirmaur,2022-06-08 17:00:00+05:30,https://twitter.com/nhm_hp,,19869,221,19647,,2022-06-08 19:55:46.852017,2022-06-08 17:00:00+05:30,https://twitter.com/nhm_hp,,285170,4117,280931,,19,0
2022-06-08,HP,Solan,2022-06-08 17:00:00+05:30,https://twitter.com/nhm_hp,,30663,336,30321,,2022-06-08 19:55:46.852018,2022-06-08 17:00:00+05:30,https://twitter.com/nhm_hp,,285170,4117,280931,,19,0
2022-06-08,HP,Una,2022-06-08 17:00:00+05:30,https://twitter.com/nhm_hp,,18726,279,18438,,2022-06-08 19:55:46.852020,2022-06-08 17:00:00+05:30,https://twitter.com/nhm_hp,,285170,4117,280931,,19,2
