"","","","","","","","","","",""
"","","","","","","","","","",""
"","Districtwise Abstract of COVID-19","","","","","","","","",""
"","Sl. 
No","District Name","Today’s 
Positives","Total 
Positives","Today’s 
Discharges","Total 
Discharges","Total 
Active 
Cases","Today’s 
Reported 
Covid 
Deaths","Total 
Covid 
Deaths","Death 
due to 
 Non-
Covid 
reasons#"
"","1","Bagalakote","2","40690","0","40320","2","0","368","0"
"","2","Ballari","12","115582","5","113779","37","0","1764","2"
"","3","Belagavi","4","100179","1","99162","11","0","1004","2"
"","4","Bengaluru Rural","2","79340","2","78426","7","0","907","0"
"","5","Bengaluru urban","1109","1803107**","1093","1780745","5393","1","16968","1"
"","6","Bidar","1","29818","0","29389","5","0","420","4"
"","7","Chamarajanagara","0","43618","0","43083","0","0","524","11"
"","8","Chikkaballapura","0","55630","0","55168","1","0","460","1"
"","9","Chikkamagaluru","4","57272","3","56859","6","1","407","0"
"","10","Chitradurga","0","46385","0","46146","0","0","239","0"
"","11","Dakshina 
Kannada","29","135808","8","133895","61","0","1842","10"
"","12","Davanagere","1","57549","0","56924","2","0","623","0"
"","13","Dharwada","13","84161","3","82747","23","0","1384","7"
"","14","Gadag","0","30586","0","30250","0","0","336","0"
"","15","Hassana","6","143891","3","142573","9","0","1307","2"
"","16","Haveri","2","26846","0","26173","4","0","669","0"
"","17","Kalaburagi","2","76634","6","75741","12","0","881","0"
"","18","Kodagu","0","49264","0","48911","0","0","352","1"
"","19","Kolara","5","63039","0","62364","11","0","664","0"
"","20","Koppala","0","41282","0","40744","0","0","538","0"
"","21  Mandya","","0","101493","1","100781","1","0","711","0"
"","22  Mysuru","","31","229733","14","227114","60","0","2559","0"
"","23","Raichuru","1","45459","2","45094","1","0","364","0"
"","24","Ramanagara","0","29820","0","29468","5","0","347","0"
"","25","Shivamogga","5","83359","2","82222","8","0","1128","1"
"","26","Tumakuru","6","159881","3","158655","8","0","1218","0"
"","27","Udupi","6","95698","3","95123","29","0","546","0"
"","28","Uttara Kannada","8","71218","4","70398","11","0","809","0"
"","29","Vijayapura","0","41019","1","40498","0","0","521","0"
"","30","Yadagiri","0","29968","0","29756","0","0","212","0"
"","31","Others*","0","36","0","33","0","0","3","0"
"","Total","","1249","3968365","1154","3922541","5707","2","40075","42"
"*
Others include Cases of other States and International Quarantined Passengers. 
#Cumulative total of Non COVID deaths reported till today.  
** Cumulative positives includes 696 BBMP  backlog cases as reconciled from SSU. 
 
 
 
Date: 29-06-2022 
Page 5 of 9","","","","","","","","","",""
