,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForDistrict,cumulativeOtherNumberForState
0,2022-05-22,RJ,Ajmer,,,,49761.0,447.0,49296.0,,2022-05-23T11:45:48.309037+05:30,,,,1285173,9554,1275139,19809605
1,2022-05-22,RJ,Alwar,,,,84609.0,320.0,84237.0,,2022-05-23T11:45:48.309037+05:30,,,,1285173,9554,1275139,19809605
2,2022-05-22,RJ,Banswara,,,,14765.0,106.0,14659.0,,2022-05-23T11:45:48.309037+05:30,,,,1285173,9554,1275139,19809605
3,2022-05-22,RJ,Baran,,,,15281.0,64.0,15187.0,,2022-05-23T11:45:48.309037+05:30,,,,1285173,9554,1275139,19809605
4,2022-05-22,RJ,Barmer,,,,21454.0,205.0,21249.0,,2022-05-23T11:45:48.309037+05:30,,,,1285173,9554,1275139,19809605
5,2022-05-22,RJ,Bharatpur,,,,31451.0,272.0,31179.0,,2022-05-23T11:45:48.309037+05:30,,,,1285173,9554,1275139,19809605
6,2022-05-22,RJ,Bhilwara,,,,38182.0,162.0,38019.0,,2022-05-23T11:45:48.309037+05:30,,,,1285173,9554,1275139,19809605
7,2022-05-22,RJ,Bikaner,,,,49933.0,586.0,49330.0,,2022-05-23T11:45:48.309037+05:30,,,,1285173,9554,1275139,19809605
8,2022-05-22,RJ,Bundi,,,,9715.0,55.0,9660.0,,2022-05-23T11:45:48.309037+05:30,,,,1285173,9554,1275139,19809605
9,2022-05-22,RJ,Chittorgarh,,,,29383.0,140.0,29237.0,,2022-05-23T11:45:48.309037+05:30,,,,1285173,9554,1275139,19809605
10,2022-05-22,RJ,Churu,,,,20833.0,114.0,20717.0,,2022-05-23T11:45:48.309037+05:30,,,,1285173,9554,1275139,19809605
11,2022-05-22,RJ,Dausa,,,,15812.0,80.0,15713.0,,2022-05-23T11:45:48.309037+05:30,,,,1285173,9554,1275139,19809605
12,2022-05-22,RJ,Dholpur,,,,13943.0,49.0,13875.0,,2022-05-23T11:45:48.309037+05:30,,,,1285173,9554,1275139,19809605
13,2022-05-22,RJ,Dungarpur,,,,25498.0,134.0,25363.0,,2022-05-23T11:45:48.309037+05:30,,,,1285173,9554,1275139,19809605
14,2022-05-22,RJ,Ganganagar,,,,28145.0,158.0,27985.0,,2022-05-23T11:45:48.309037+05:30,,,,1285173,9554,1275139,19809605
15,2022-05-22,RJ,Hanumangarh,,,,22518.0,114.0,22404.0,,2022-05-23T11:45:48.309037+05:30,,,,1285173,9554,1275139,19809605
16,2022-05-22,RJ,Jaipur,,,,275767.0,2112.0,273401.0,,2022-05-23T11:45:48.309037+05:30,,,,1285173,9554,1275139,19809605
17,2022-05-22,RJ,Jaisalmer,,,,17036.0,68.0,16968.0,,2022-05-23T11:45:48.309037+05:30,,,,1285173,9554,1275139,19809605
18,2022-05-22,RJ,Jalore,,,,10546.0,78.0,10468.0,,2022-05-23T11:45:48.309037+05:30,,,,1285173,9554,1275139,19809605
19,2022-05-22,RJ,Jhalawar,,,,17722.0,207.0,17508.0,,2022-05-23T11:45:48.309037+05:30,,,,1285173,9554,1275139,19809605
20,2022-05-22,RJ,Jhunjhunu,,,,19158.0,181.0,18977.0,,2022-05-23T11:45:48.309037+05:30,,,,1285173,9554,1275139,19809605
21,2022-05-22,RJ,Jodhpur,,,,141115.0,1164.0,139941.0,,2022-05-23T11:45:48.309037+05:30,,,,1285173,9554,1275139,19809605
22,2022-05-22,RJ,Karauli,,,,8968.0,84.0,8884.0,,2022-05-23T11:45:48.309037+05:30,,,,1285173,9554,1275139,19809605
23,2022-05-22,RJ,Kota,,,,70110.0,477.0,69626.0,,2022-05-23T11:45:48.309037+05:30,,,,1285173,9554,1275139,19809605
24,2022-05-22,RJ,Nagaur,,,,23659.0,200.0,23450.0,,2022-05-23T11:45:48.309037+05:30,,,,1285173,9554,1275139,19809605
25,2022-05-22,RJ,Pali,,,,35853.0,298.0,35555.0,,2022-05-23T11:45:48.309037+05:30,,,,1285173,9554,1275139,19809605
26,2022-05-22,RJ,Pratapgarh,,,,11874.0,65.0,11809.0,,2022-05-23T11:45:48.309037+05:30,,,,1285173,9554,1275139,19809605
27,2022-05-22,RJ,Rajsamand,,,,23031.0,178.0,22851.0,,2022-05-23T11:45:48.309037+05:30,,,,1285173,9554,1275139,19809605
28,2022-05-22,RJ,Sawai Madhopur,,,,15817.0,66.0,15745.0,,2022-05-23T11:45:48.309037+05:30,,,,1285173,9554,1275139,19809605
29,2022-05-22,RJ,Sikar,,,,38079.0,366.0,37707.0,,2022-05-23T11:45:48.309037+05:30,,,,1285173,9554,1275139,19809605
30,2022-05-22,RJ,Sirohi,,,,17214.0,88.0,17124.0,,2022-05-23T11:45:48.309037+05:30,,,,1285173,9554,1275139,19809605
31,2022-05-22,RJ,Tonk,,,,13302.0,102.0,13199.0,,2022-05-23T11:45:48.309037+05:30,,,,1285173,9554,1275139,19809605
32,2022-05-22,RJ,Udaipur,,,,74302.0,775.0,73518.0,,2022-05-23T11:45:48.309037+05:30,,,,1285173,9554,1275139,19809605
33,2022-05-22,RJ,Other State,,,,337.0,39.0,298.0,,2022-05-23T11:45:48.309037+05:30,,,,1285173,9554,1275139,19809605
