,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForDistrict,cumulativeOtherNumberForState
784,2022-05-22,KL,Kasaragod,,,,166606,1388,165203,,2022-06-03T20:06:39.356360+05:30,,,,6551069,69617,6478382,47383662,0,0
783,2022-05-22,KL,Kannur,,,,349142,4411,344707,,2022-06-03T20:06:39.356360+05:30,,,,6551069,69617,6478382,47383662,0,0
734,2022-05-22,KL,Wayanad,,,,168367,968,167378,,2022-06-03T20:06:39.356360+05:30,,,,6551069,69617,6478382,47383662,0,0
762,2022-05-22,KL,Kozhikode,,,,673650,6320,667128,,2022-06-03T20:06:39.356360+05:30,,,,6551069,69617,6478382,47383662,0,0
769,2022-05-22,KL,Malappuram,,,,647172,6400,640763,,2022-06-03T20:06:39.356360+05:30,,,,6551069,69617,6478382,47383662,0,0
755,2022-05-22,KL,Palakkad,,,,449908,5781,443951,,2022-06-03T20:06:39.356360+05:30,,,,6551069,69617,6478382,47383662,0,0
752,2022-05-22,KL,Thrissur,,,,670425,7429,662857,,2022-06-03T20:06:39.356360+05:30,,,,6551069,69617,6478382,47383662,0,0
751,2022-05-22,KL,Ernakulam,,,,888893,8226,879510,,2022-06-03T20:06:39.356360+05:30,,,,6551069,69617,6478382,47383662,0,0
736,2022-05-22,KL,Idukki,,,,209442,1505,207838,,2022-06-03T20:06:39.356360+05:30,,,,6551069,69617,6478382,47383662,0,0
742,2022-05-22,KL,Kottayam,,,,450200,4519,445140,,2022-06-03T20:06:39.356360+05:30,,,,6551069,69617,6478382,47383662,0,0
741,2022-05-22,KL,Alappuzha,,,,390579,5241,385248,,2022-06-03T20:06:39.356360+05:30,,,,6551069,69617,6478382,47383662,0,0
750,2022-05-22,KL,Pathanamthitta,,,,267489,2513,264855,,2022-06-03T20:06:39.356360+05:30,,,,6551069,69617,6478382,47383662,0,0
753,2022-05-22,KL,Kollam,,,,511190,6512,504679,,2022-06-03T20:06:39.356360+05:30,,,,6551069,69617,6478382,47383662,0,0
749,2022-05-22,KL,Thiruvananthapuram,,,,708006,8404,699125,,2022-06-03T20:06:39.356360+05:30,,,,6551069,69617,6478382,47383662,0,0
