,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,0,0,0,2021-12-17,HP,57,0,47,0,702,3971,0,546,368.0,6.0,477.0,0,5648.0,30041.0,0.0,Bilaspur,1,0,3,,22,176,0,13,17.0,1.0,15.0,0.0,161.0,1186.0,0,382056,2021-12-17 19:00:00+05:30,https://twitter.com/nhm_hp,,14611,87,14499,,327567,320289,0,1,2021-12-17 22:09:53,7300000,2021-12-17 19:00:00+05:30,https://twitter.com/nhm_hp,,228227,3848,223826,,5850888,5458575,0,17,0.0,0.0
1,1,1,1,2021-12-17,HP,57,0,47,0,702,3971,0,546,368.0,6.0,477.0,0,5648.0,30041.0,0.0,Chamba,0,0,0,,25,131,0,13,3.0,0.0,7.0,0.0,221.0,1547.0,0,518844,2021-12-17 19:00:00+05:30,https://twitter.com/nhm_hp,,13737,160,13571,,374718,356256,0,2,2021-12-17 22:09:53,7300000,2021-12-17 19:00:00+05:30,https://twitter.com/nhm_hp,,228227,3848,223826,,5850888,5458575,0,17,0.0,0.0
2,2,2,2,2021-12-17,HP,57,0,47,0,702,3971,0,546,368.0,6.0,477.0,0,5648.0,30041.0,0.0,Hamirpur,6,0,7,,30,155,0,59,36.0,0.0,48.0,0.0,190.0,720.0,0,454293,2021-12-17 19:00:00+05:30,https://twitter.com/nhm_hp,,18030,306,17668,,383506,363439,0,1,2021-12-17 22:09:53,7300000,2021-12-17 19:00:00+05:30,https://twitter.com/nhm_hp,,228227,3848,223826,,5850888,5458575,0,17,0.0,0.0
3,3,3,3,2021-12-17,HP,57,0,47,0,702,3971,0,546,368.0,6.0,477.0,0,5648.0,30041.0,0.0,Kangra,9,0,10,,112,531,0,167,59.0,2.0,142.0,0.0,806.0,3741.0,0,1507223,2021-12-17 19:00:00+05:30,https://twitter.com/nhm_hp,,52164,1176,50883,,1204976,1148823,0,5,2021-12-17 22:09:53,7300000,2021-12-17 19:00:00+05:30,https://twitter.com/nhm_hp,,228227,3848,223826,,5850888,5458575,0,17,0.0,0.0
4,4,4,4,2021-12-17,HP,57,0,47,0,702,3971,0,546,368.0,6.0,477.0,0,5648.0,30041.0,0.0,Kinnaur,0,0,0,,4,79,0,1,1.0,0.0,2.0,0.0,48.0,285.0,0,84298,2021-12-17 19:00:00+05:30,https://twitter.com/nhm_hp,,3529,39,3489,,80068,68941,0,0,2021-12-17 22:09:53,7300000,2021-12-17 19:00:00+05:30,https://twitter.com/nhm_hp,,228227,3848,223826,,5850888,5458575,0,17,0.0,0.0
5,5,5,5,2021-12-17,HP,57,0,47,0,702,3971,0,546,368.0,6.0,477.0,0,5648.0,30041.0,0.0,Kullu,1,0,0,,57,378,0,2,4.0,0.0,2.0,0.0,420.0,2507.0,0,437474,2021-12-17 19:00:00+05:30,https://twitter.com/nhm_hp,,9746,158,9578,,362944,327724,0,2,2021-12-17 22:09:53,7300000,2021-12-17 19:00:00+05:30,https://twitter.com/nhm_hp,,228227,3848,223826,,5850888,5458575,0,17,0.0,0.0
6,6,6,6,2021-12-17,HP,57,0,47,0,702,3971,0,546,368.0,6.0,477.0,0,5648.0,30041.0,0.0,Lahaul and Spiti,0,0,0,,3,17,0,0,2.0,0.0,0.0,0.0,7.0,59.0,0,31528,2021-12-17 19:00:00+05:30,https://twitter.com/nhm_hp,,2962,18,2942,,32160,25562,0,0,2021-12-17 22:09:53,7300000,2021-12-17 19:00:00+05:30,https://twitter.com/nhm_hp,,228227,3848,223826,,5850888,5458575,0,17,0.0,0.0
7,7,7,7,2021-12-17,HP,57,0,47,0,702,3971,0,546,368.0,6.0,477.0,0,5648.0,30041.0,0.0,Mandi,25,0,8,,48,247,0,70,53.0,0.0,84.0,0.0,337.0,2083.0,0,999518,2021-12-17 19:00:00+05:30,https://twitter.com/nhm_hp,,32068,462,31542,,792895,744681,0,0,2021-12-17 22:09:53,7300000,2021-12-17 19:00:00+05:30,https://twitter.com/nhm_hp,,228227,3848,223826,,5850888,5458575,0,17,0.0,0.0
8,8,8,8,2021-12-17,HP,57,0,47,0,702,3971,0,546,368.0,6.0,477.0,0,5648.0,30041.0,0.0,Shimla,4,0,9,,131,888,0,114,54.0,2.0,75.0,0.0,1160.0,6468.0,0,813384,2021-12-17 19:00:00+05:30,https://twitter.com/nhm_hp,,28066,654,27332,,699306,647101,0,4,2021-12-17 22:09:53,7300000,2021-12-17 19:00:00+05:30,https://twitter.com/nhm_hp,,228227,3848,223826,,5850888,5458575,0,17,0.0,0.0
9,9,9,9,2021-12-17,HP,57,0,47,0,702,3971,0,546,368.0,6.0,477.0,0,5648.0,30041.0,0.0,Sirmaur,1,0,0,,59,191,0,0,2.0,0.0,0.0,0.0,451.0,1662.0,0,530164,2021-12-17 19:00:00+05:30,https://twitter.com/nhm_hp,,15471,211,15254,,439486,414304,0,0,2021-12-17 22:09:53,7300000,2021-12-17 19:00:00+05:30,https://twitter.com/nhm_hp,,228227,3848,223826,,5850888,5458575,0,17,0.0,0.0
