,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForState,cumulativeOtherNumberForDistrict
0,2024-01-01,TG,Foreign Evacuees,,,,,,,,2024-01-02 17:58:01.952454,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",844608,4111,840447,,0,0
1,2024-01-01,TG,Other State,,,,,,,,2024-01-02 17:58:01.952454,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",844608,4111,840447,,0,0
2,2024-01-01,TG,Adilabad,,,,,,,,2024-01-02 17:58:01.952454,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",844608,4111,840447,,0,0
3,2024-01-01,TG,Bhadradri Kothagudem,,,,,,,,2024-01-02 17:58:01.952454,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",844608,4111,840447,,0,0
4,2024-01-01,TG,Hyderabad,,,,,,,,2024-01-02 17:58:01.952454,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",844608,4111,840447,,0,0
5,2024-01-01,TG,Jagtial,,,,,,,,2024-01-02 17:58:01.952454,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",844608,4111,840447,,0,0
6,2024-01-01,TG,Jangaon,,,,,,,,2024-01-02 17:58:01.952454,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",844608,4111,840447,,0,0
7,2024-01-01,TG,Jayashankar Bhupalapally,,,,,,,,2024-01-02 17:58:01.952454,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",844608,4111,840447,,0,0
8,2024-01-01,TG,Jogulamba Gadwal,,,,,,,,2024-01-02 17:58:01.952454,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",844608,4111,840447,,0,0
9,2024-01-01,TG,Kamareddy,,,,,,,,2024-01-02 17:58:01.952454,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",844608,4111,840447,,0,0
