,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10751,10622,129,2023-02-12,TT,44684118,530750,44151525,2023-02-12 18:00:03.041507,917082826,2023-02-11 00:00:00,128492,2206269679,1027361614,951848081,227059984,991263,347616,353284,290363,https://www.icmr.gov.in/,124,0,101,2900,2363,726,5989,0,0,0,0,0,0,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2339085,2324351,14733,2023-02-12,TT,44684118,530750,44151525,2023-02-12 18:00:03.041507,917082826,2023-02-11 00:00:00,128492,2206269679,1027361614,951848081,227059984,110955926,44703859,47578445,18673622,https://www.icmr.gov.in/,124,0,101,2900,2363,726,5989,3,3,3,9,0,0,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,66891,66595,296,2023-02-12,TT,44684118,530750,44151525,2023-02-12 18:00:03.041507,917082826,2023-02-11 00:00:00,128492,2206269679,1027361614,951848081,227059984,1924507,961337,821814,141356,https://www.icmr.gov.in/,124,0,101,2900,2363,726,5989,8,0,1,9,0,0,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,746100,738065,8035,2023-02-12,TT,44684118,530750,44151525,2023-02-12 18:00:03.041507,917082826,2023-02-11 00:00:00,128492,2206269679,1027361614,951848081,227059984,50324135,24812430,22142774,3368931,https://www.icmr.gov.in/,124,0,101,2900,2363,726,5989,4,204,59,267,0,0,0,,,1332900000,Assam,34293000
4,Bihar,851418,839113,12303,2023-02-12,TT,44684118,530750,44151525,2023-02-12 18:00:03.041507,917082826,2023-02-11 00:00:00,128492,2206269679,1027361614,951848081,227059984,157252852,73478934,67899407,15874511,https://www.icmr.gov.in/,124,0,101,2900,2363,726,5989,118,142,234,494,0,2,0,,,1332900000,Bihar,119520000
5,Chandigarh,99361,98180,1181,2023-02-12,TT,44684118,530750,44151525,2023-02-12 18:00:03.041507,917082826,2023-02-11 00:00:00,128492,2206269679,1027361614,951848081,227059984,2285997,1185399,986811,113787,https://www.icmr.gov.in/,124,0,101,2900,2363,726,5989,7,9,2,18,0,0,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1177782,1163632,14146,2023-02-12,TT,44684118,530750,44151525,2023-02-12 18:00:03.041507,917082826,2023-02-11 00:00:00,128492,2206269679,1027361614,951848081,227059984,49167338,21267608,20343604,7556126,https://www.icmr.gov.in/,124,0,101,2900,2363,726,5989,7,3,2,12,0,0,0,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11591,11587,4,2023-02-12,TT,44684118,530750,44151525,2023-02-12 18:00:03.041507,917082826,2023-02-11 00:00:00,128492,2206269679,1027361614,951848081,227059984,1579606,782316,636919,160371,https://www.icmr.gov.in/,124,0,101,2900,2363,726,5989,0,2,0,2,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,2007422,1980889,26522,2023-02-12,TT,44684118,530750,44151525,2023-02-12 18:00:03.041507,917082826,2023-02-11 00:00:00,128492,2206269679,1027361614,951848081,227059984,37397865,18295139,15714361,3388365,https://www.icmr.gov.in/,124,0,101,2900,2363,726,5989,28,95,94,217,4,3,0,,,1332900000,Delhi,19814000
9,Goa,259134,255106,4013,2023-02-12,TT,44684118,530750,44151525,2023-02-12 18:00:03.041507,917082826,2023-02-11 00:00:00,128492,2206269679,1027361614,951848081,227059984,2874241,1440011,1295695,138535,https://www.icmr.gov.in/,124,0,101,2900,2363,726,5989,3,8,6,17,0,0,0,,,1332900000,Goa,1540000
