,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinatedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinatedNumberForState
0,2023-02-12,TT,Andaman and Nicobar Islands,,,,10751,129,10622,,,2023-02-12 17:55:27.651685,,,,44684118,530750,44151525,917082826,2206296625
1,2023-02-12,TT,Andhra Pradesh,,,,2339085,14733,2324351,,,2023-02-12 17:55:27.651685,,,,44684118,530750,44151525,917082826,2206296625
2,2023-02-12,TT,Arunachal Pradesh,,,,66891,296,66595,,,2023-02-12 17:55:27.651685,,,,44684118,530750,44151525,917082826,2206296625
3,2023-02-12,TT,Assam,,,,746100,8035,738065,,,2023-02-12 17:55:27.651685,,,,44684118,530750,44151525,917082826,2206296625
4,2023-02-12,TT,Bihar,,,,851418,12303,839113,,,2023-02-12 17:55:27.651685,,,,44684118,530750,44151525,917082826,2206296625
5,2023-02-12,TT,Chandigarh,,,,99361,1181,98180,,,2023-02-12 17:55:27.651685,,,,44684118,530750,44151525,917082826,2206296625
6,2023-02-12,TT,Chhattisgarh,,,,1177782,14146,1163632,,,2023-02-12 17:55:27.651685,,,,44684118,530750,44151525,917082826,2206296625
7,2023-02-12,TT,Dadra and Nagar Haveli and Daman and Diu,,,,11591,4,11587,,,2023-02-12 17:55:27.651685,,,,44684118,530750,44151525,917082826,2206296625
8,2023-02-12,TT,Delhi,,,,2007422,26522,1980889,,,2023-02-12 17:55:27.651685,,,,44684118,530750,44151525,917082826,2206296625
9,2023-02-12,TT,Goa,,,,259134,4013,255106,,,2023-02-12 17:55:27.651685,,,,44684118,530750,44151525,917082826,2206296625
10,2023-02-12,TT,Gujarat,,,,1277666,11046,1266610,,,2023-02-12 17:55:27.651685,,,,44684118,530750,44151525,917082826,2206296625
11,2023-02-12,TT,Haryana,,,,1056692,10714,1045946,,,2023-02-12 17:55:27.651685,,,,44684118,530750,44151525,917082826,2206296625
12,2023-02-12,TT,Himachal Pradesh,,,,312714,4213,308493,,,2023-02-12 17:55:27.651685,,,,44684118,530750,44151525,917082826,2206296625
13,2023-02-12,TT,Jammu and Kashmir,,,,479468,4785,474665,,,2023-02-12 17:55:27.651685,,,,44684118,530750,44151525,917082826,2206296625
14,2023-02-12,TT,Jharkhand,,,,442574,5331,437243,,,2023-02-12 17:55:27.651685,,,,44684118,530750,44151525,917082826,2206296625
15,2023-02-12,TT,Karnataka,,,,4073177,40309,4032745,,,2023-02-12 17:55:27.651685,,,,44684118,530750,44151525,917082826,2206296625
16,2023-02-12,TT,Kerala,,,,6830107,71579,6757280,,,2023-02-12 17:55:27.651685,,,,44684118,530750,44151525,917082826,2206296625
17,2023-02-12,TT,Ladakh,,,,29422,231,29188,,,2023-02-12 17:55:27.651685,,,,44684118,530750,44151525,917082826,2206296625
18,2023-02-12,TT,Lakshadweep,,,,11415,52,11363,,,2023-02-12 17:55:27.651685,,,,44684118,530750,44151525,917082826,2206296625
19,2023-02-12,TT,Maharashtra,,,,8137280,148421,7988777,,,2023-02-12 17:55:27.651685,,,,44684118,530750,44151525,917082826,2206296625
20,2023-02-12,TT,Manipur,,,,139924,2149,137775,,,2023-02-12 17:55:27.651685,,,,44684118,530750,44151525,917082826,2206296625
21,2023-02-12,TT,Meghalaya,,,,96787,1625,95162,,,2023-02-12 17:55:27.651685,,,,44684118,530750,44151525,917082826,2206296625
22,2023-02-12,TT,Mizoram,,,,238964,726,238238,,,2023-02-12 17:55:27.651685,,,,44684118,530750,44151525,917082826,2206296625
23,2023-02-12,TT,Madhya Pradesh,,,,1054940,10777,1044161,,,2023-02-12 17:55:27.651685,,,,44684118,530750,44151525,917082826,2206296625
24,2023-02-12,TT,Nagaland,,,,35988,782,35204,,,2023-02-12 17:55:27.651685,,,,44684118,530750,44151525,917082826,2206296625
25,2023-02-12,TT,Odisha,,,,1336678,9205,1327383,,,2023-02-12 17:55:27.651685,,,,44684118,530750,44151525,917082826,2206296625
26,2023-02-12,TT,Puducherry,,,,175746,1975,173754,,,2023-02-12 17:55:27.651685,,,,44684118,530750,44151525,917082826,2206296625
27,2023-02-12,TT,Punjab,,,,785609,19289,765079,,,2023-02-12 17:55:27.651685,,,,44684118,530750,44151525,917082826,2206296625
28,2023-02-12,TT,Rajasthan,,,,1315592,9654,1305927,,,2023-02-12 17:55:27.651685,,,,44684118,530750,44151525,917082826,2206296625
29,2023-02-12,TT,Sikkim,,,,44323,499,43823,,,2023-02-12 17:55:27.651685,,,,44684118,530750,44151525,917082826,2206296625
30,2023-02-12,TT,Tamil Nadu,,,,3594723,38049,3556626,,,2023-02-12 17:55:27.651685,,,,44684118,530750,44151525,917082826,2206296625
31,2023-02-12,TT,Telangana,,,,841546,4111,837412,,,2023-02-12 17:55:27.651685,,,,44684118,530750,44151525,917082826,2206296625
32,2023-02-12,TT,Tripura,,,,108034,940,107094,,,2023-02-12 17:55:27.651685,,,,44684118,530750,44151525,917082826,2206296625
33,2023-02-12,TT,Uttar Pradesh,,,,2128187,23641,2104530,,,2023-02-12 17:55:27.651685,,,,44684118,530750,44151525,917082826,2206296625
34,2023-02-12,TT,Uttarakhand,,,,449466,7753,441692,,,2023-02-12 17:55:27.651685,,,,44684118,530750,44151525,917082826,2206296625
35,2023-02-12,TT,West Bengal,,,,2118786,21532,2097215,,,2023-02-12 17:55:27.651685,,,,44684118,530750,44151525,917082826,2206296625
