"Sl. 
No","District","Total Positive 
Cases","Discharged","Active 
Cases","Death"
"1","Ariyalur","20258","19982","9","267"
"2","Chengalpattu","252997","250063","273","2661"
"3","Chennai","791431","780116","2245","9070"
"4","Coimbatore","340672","337806","248","2618"
"5","Cuddalore","75913","74930","87","896"
"6","Dharmapuri","36842","36551","8","283"
"7","Dindigul","39138","38408","65","665"
"8","Erode","136430","135543","153","734"
"9","Kallakurichi","36946","36722","9","215"
"10","Kancheepuram","98238","96921","14","1303"
"11","Kanyakumari","90248","89000","162","1086"
"12","Karur","30273","29883","18","372"
"13","Krishnagiri","62456","61913","171","372"
"14","Madurai","93218","91897","85","1236"
"15","Mayiladuthurai","27422","27036","56","330"
"16","Nagapattinam","26018","25634","9","375"
"17","Namakkal","69777","69208","35","534"
"18","Nilgiris","42906","42645","35","226"
"19","Perambalur","14932","14646","37","249"
"20","Pudukottai","35272","34822","24","426"
"21","Ramanathapuram","25006","24626","11","369"
"22","Ranipet","56622","55793","42","787"
"23","Salem","131745","129865","116","1764"
"24","Sivagangai","25172","24907","46","219"
"25","Tenkasi","33954","33443","21","490"
"26","Thanjavur","93574","92488","45","1041"
"27","Theni","51853","51307","13","533"
"28","Thirupathur","36094","35453","8","633"
"29","Thiruvallur","153526","151550","34","1942"
"30","Thiruvannamalai","68398","67707","6","685"
"31","Thiruvarur","48986","48496","17","473"
"32","Thoothukudi","67347","66823","76","448"
"33","Tirunelveli","66126","65586","95","445"
"34","Tiruppur","132189","131096","40","1053"
"35","Trichy","98162","96913","88","1161"
"36","Vellore","58135","56936","36","1163"
"37","Villupuram","56402","55982","53","367"
"38","Virudhunagar","59583","58954","74","555"
"39","Airport Surveillance 
(International)","1399","1392","6","1"
"40","Airport Surveillance 
(Domestic)","1167","1166","0","1"
"41","Railway Surveillance","428","428","0","0"
"Grand Total","","35,87,255","35,44,637","4,570","38,048"
