"Districts","Samples 
Sent to 
Labs 
Today","Negative","","Positive","","Cumulative 
Samples 
Tested 
Since 
01.01.2022","Results 
Awaited 
(including sample 
sent to labs today)"
"","","Negative 
in last 24 
hours","Negative 
Cumulative 
Since 
01.01.2022","Positive 
in last 24 
hours","Positive 
Cumulative 
Since 
01.01.2022","",""
"Almora","42","163","61057","2","4511","65562","20"
"Bageshwar","0","3","33929","0","2088","36013","0"
"Chamoli","42","44","45818","0","3197","49013","20"
"Champawat","137","94","58624","0","1908","60529","12"
"Dehradun","379","446","353761","5","32855","386481","45"
"Haridwar","70","103","300691","0","13064","313725","22"
"Nainital","84","125","75864","1","11306","87100","5"
"Pauri Garhwal","142","161","89190","0","5265","94448","23"
"Pithoragarh","5","5","38798","0","2558","41344","16"
"Rudraprayag","6","83","26115","0","2702","28817","3"
"Tehri Garhwal","54","104","32295","0","2351","34639","8"
"US Nagar","55","37","130373","0","8781","139130","12"
"Uttarkashi","12","30","35659","0","1638","37295","3"
"Total","1028","1398","1282174","8","92224","1374096","189"
