Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
2022-09-04,JK,Srinagar,2022-09-04 17:00:00+05:30,https://twitter.com/diprjk,,109825,912,108713,,2022-09-04 19:55:54.488220,2022-09-04 17:00:00+05:30,https://twitter.com/diprjk,,478323,4783,472640,26494038
2022-09-04,JK,Baramulla,2022-09-04 17:00:00+05:30,https://twitter.com/diprjk,,41488,304,40989,,2022-09-04 19:55:54.488220,2022-09-04 17:00:00+05:30,https://twitter.com/diprjk,,478323,4783,472640,26494038
2022-09-04,JK,Budgam,2022-09-04 17:00:00+05:30,https://twitter.com/diprjk,,36572,237,36287,,2022-09-04 19:55:54.488220,2022-09-04 17:00:00+05:30,https://twitter.com/diprjk,,478323,4783,472640,26494038
2022-09-04,JK,Pulwama,2022-09-04 17:00:00+05:30,https://twitter.com/diprjk,,18854,201,18620,,2022-09-04 19:55:54.488220,2022-09-04 17:00:00+05:30,https://twitter.com/diprjk,,478323,4783,472640,26494038
2022-09-04,JK,Kupwara,2022-09-04 17:00:00+05:30,https://twitter.com/diprjk,,23047,174,22827,,2022-09-04 19:55:54.488220,2022-09-04 17:00:00+05:30,https://twitter.com/diprjk,,478323,4783,472640,26494038
2022-09-04,JK,Anantnag,2022-09-04 17:00:00+05:30,https://twitter.com/diprjk,,23325,219,23068,,2022-09-04 19:55:54.488220,2022-09-04 17:00:00+05:30,https://twitter.com/diprjk,,478323,4783,472640,26494038
2022-09-04,JK,Bandipora,2022-09-04 17:00:00+05:30,https://twitter.com/diprjk,,14137,119,14002,,2022-09-04 19:55:54.488220,2022-09-04 17:00:00+05:30,https://twitter.com/diprjk,,478323,4783,472640,26494038
2022-09-04,JK,Ganderbal,2022-09-04 17:00:00+05:30,https://twitter.com/diprjk,,14015,86,13908,,2022-09-04 19:55:54.488220,2022-09-04 17:00:00+05:30,https://twitter.com/diprjk,,478323,4783,472640,26494038
2022-09-04,JK,Kulgam,2022-09-04 17:00:00+05:30,https://twitter.com/diprjk,,16904,121,16726,,2022-09-04 19:55:54.488220,2022-09-04 17:00:00+05:30,https://twitter.com/diprjk,,478323,4783,472640,26494038
2022-09-04,JK,Shopiyan,2022-09-04 17:00:00+05:30,https://twitter.com/diprjk,,6375,60,6304,,2022-09-04 19:55:54.488220,2022-09-04 17:00:00+05:30,https://twitter.com/diprjk,,478323,4783,472640,26494038
2022-09-04,JK,Jammu,2022-09-04 17:00:00+05:30,https://twitter.com/diprjk,,81087,1235,79722,,2022-09-04 19:55:54.488220,2022-09-04 17:00:00+05:30,https://twitter.com/diprjk,,478323,4783,472640,26494038
2022-09-04,JK,Udhampur,2022-09-04 17:00:00+05:30,https://twitter.com/diprjk,,15257,149,15100,,2022-09-04 19:55:54.488220,2022-09-04 17:00:00+05:30,https://twitter.com/diprjk,,478323,4783,472640,26494038
2022-09-04,JK,Rajouri,2022-09-04 17:00:00+05:30,https://twitter.com/diprjk,,13102,250,12847,,2022-09-04 19:55:54.488220,2022-09-04 17:00:00+05:30,https://twitter.com/diprjk,,478323,4783,472640,26494038
2022-09-04,JK,Doda,2022-09-04 17:00:00+05:30,https://twitter.com/diprjk,,11852,144,11687,,2022-09-04 19:55:54.488220,2022-09-04 17:00:00+05:30,https://twitter.com/diprjk,,478323,4783,472640,26494038
2022-09-04,JK,Kathua,2022-09-04 17:00:00+05:30,https://twitter.com/diprjk,,11789,169,11619,,2022-09-04 19:55:54.488220,2022-09-04 17:00:00+05:30,https://twitter.com/diprjk,,478323,4783,472640,26494038
2022-09-04,JK,Samba,2022-09-04 17:00:00+05:30,https://twitter.com/diprjk,,9360,128,9184,,2022-09-04 19:55:54.488220,2022-09-04 17:00:00+05:30,https://twitter.com/diprjk,,478323,4783,472640,26494038
2022-09-04,JK,Kishtwar,2022-09-04 17:00:00+05:30,https://twitter.com/diprjk,,6210,46,6157,,2022-09-04 19:55:54.488220,2022-09-04 17:00:00+05:30,https://twitter.com/diprjk,,478323,4783,472640,26494038
2022-09-04,JK,Punch,2022-09-04 17:00:00+05:30,https://twitter.com/diprjk,,7944,111,7827,,2022-09-04 19:55:54.488220,2022-09-04 17:00:00+05:30,https://twitter.com/diprjk,,478323,4783,472640,26494038
2022-09-04,JK,Ramban,2022-09-04 17:00:00+05:30,https://twitter.com/diprjk,,8444,69,8366,,2022-09-04 19:55:54.488220,2022-09-04 17:00:00+05:30,https://twitter.com/diprjk,,478323,4783,472640,26494038
2022-09-04,JK,Reasi,2022-09-04 17:00:00+05:30,https://twitter.com/diprjk,,8736,49,8687,,2022-09-04 19:55:54.488220,2022-09-04 17:00:00+05:30,https://twitter.com/diprjk,,478323,4783,472640,26494038
