"Districts","Samples 
Sent to 
Labs 
Today","Negative","","Positive","","Cumulative 
Samples 
Tested 
Since 
01.01.2022","Results 
Awaited 
(including sample 
sent to labs today)"
"","","Negative 
in last 24 
hours","Negative 
Cumulative 
Since 
01.01.2022","Positive 
in last 24 
hours","Positive 
Cumulative 
Since 
01.01.2022","",""
"Almora","125","112","63405","0","4523","67922","85"
"Bageshwar","119","130","34397","0","2088","36481","29"
"Chamoli","81","68","47408","0","3200","50606","33"
"Champawat","43","5","61317","0","1911","63225","17"
"Dehradun","403","362","364535","10","33075","397475","92"
"Haridwar","192","170","305038","1","13116","318124","41"
"Nainital","281","162","82208","0","11343","93481","53"
"Pauri Garhwal","51","71","92925","1","5273","98191","12"
"Pithoragarh","59","13","40316","0","2559","42863","32"
"Rudraprayag","33","19","26848","0","2702","29550","43"
"Tehri Garhwal","136","168","35035","0","2358","37386","26"
"US Nagar","604","183","134125","1","8797","142898","98"
"Uttarkashi","142","11","37892","0","1642","39532","54"
"Total","2269","1474","1325449","13","92587","1417734","615"
