,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,0,2021-12-14,HR,23.0,2,35,34897,27854,128513,127.0,180.0,4.0,156.0,238044.0,178387.0,744916.0,Ambala,0,0,0,,893,8988,0.0,1.0,0.0,2.0,,5045.0,43060.0,1136784,,,,30155.0,509,29643,,899469,764878,2021-12-14T23:55:40.760743+05:30,28672000,,,,772055.0,10059,761768,14050460,18993005,11557943,0,0,0,0,0
1,1,1,1,1,2021-12-14,HR,23.0,2,35,34897,27854,128513,127.0,180.0,4.0,156.0,238044.0,178387.0,744916.0,Bhiwani,0,0,0,,568,6214,1.0,1.0,0.0,0.0,,3504.0,41362.0,1629109,,,,22411.0,652,21758,,771033,540710,2021-12-14T23:55:40.760743+05:30,28672000,,,,772055.0,10059,761768,14050460,18993005,11557943,0,0,0,0,0
2,2,2,2,2,2021-12-14,HR,23.0,2,35,34897,27854,128513,127.0,180.0,4.0,156.0,238044.0,178387.0,744916.0,Charkhi Dadri,0,0,0,,220,1048,1.0,0.0,0.0,0.0,,1223.0,6683.0,502276,,,,5079.0,139,4940,,373184,317704,2021-12-14T23:55:40.760743+05:30,28672000,,,,772055.0,10059,761768,14050460,18993005,11557943,0,0,0,0,0
3,3,3,3,3,2021-12-14,HR,23.0,2,35,34897,27854,128513,127.0,180.0,4.0,156.0,238044.0,178387.0,744916.0,Faridabad,2,0,7,,2454,10331,25.0,29.0,0.0,25.0,,16602.0,58435.0,1798954,,,,100005.0,717,99252,,1755621,1127404,2021-12-14T23:55:40.760743+05:30,28672000,,,,772055.0,10059,761768,14050460,18993005,11557943,0,0,0,0,0
4,4,4,4,4,2021-12-14,HR,23.0,2,35,34897,27854,128513,127.0,180.0,4.0,156.0,238044.0,178387.0,744916.0,Fatehabad,0,0,0,,615,3877,0.0,0.0,0.0,0.0,,3142.0,20427.0,941522,,,,17880.0,482,17398,,593008,283918,2021-12-14T23:55:40.760743+05:30,28672000,,,,772055.0,10059,761768,14050460,18993005,11557943,0,0,0,0,0
5,5,5,5,5,2021-12-14,HR,23.0,2,35,34897,27854,128513,127.0,180.0,4.0,156.0,238044.0,178387.0,744916.0,Gurugram,15,1,14,,2441,9084,60.0,90.0,1.0,79.0,,19535.0,67919.0,1514085,,,,181883.0,925,180859,,2303332,1739610,2021-12-14T23:55:40.760743+05:30,28672000,,,,772055.0,10059,761768,14050460,18993005,11557943,0,0,0,0,0
6,6,6,6,6,2021-12-14,HR,23.0,2,35,34897,27854,128513,127.0,180.0,4.0,156.0,238044.0,178387.0,744916.0,Hisar,0,0,0,,1944,8605,2.0,0.0,1.0,3.0,,10318.0,45892.0,1742815,,,,54002.0,1137,52865,,1035088,505370,2021-12-14T23:55:40.760743+05:30,28672000,,,,772055.0,10059,761768,14050460,18993005,11557943,0,0,0,0,0
7,7,7,7,7,2021-12-14,HR,23.0,2,35,34897,27854,128513,127.0,180.0,4.0,156.0,238044.0,178387.0,744916.0,Jhajjar,0,0,0,,976,4803,0.0,0.0,0.0,0.0,,5725.0,26029.0,956907,,,,18850.0,328,18516,,716782,431418,2021-12-14T23:55:40.760743+05:30,28672000,,,,772055.0,10059,761768,14050460,18993005,11557943,0,0,0,0,0
8,8,8,8,8,2021-12-14,HR,23.0,2,35,34897,27854,128513,127.0,180.0,4.0,156.0,238044.0,178387.0,744916.0,Jind,0,0,0,,1686,6299,0.0,0.0,0.0,0.0,,8166.0,38019.0,1332042,,,,21210.0,533,20677,,752320,396483,2021-12-14T23:55:40.760743+05:30,28672000,,,,772055.0,10059,761768,14050460,18993005,11557943,0,0,0,0,0
9,9,9,9,9,2021-12-14,HR,23.0,2,35,34897,27854,128513,127.0,180.0,4.0,156.0,238044.0,178387.0,744916.0,Kaithal,1,0,0,,1018,5849,1.0,3.0,0.0,0.0,,5076.0,31303.0,1072861,,,,11251.0,346,10900,,655226,380641,2021-12-14T23:55:40.760743+05:30,28672000,,,,772055.0,10059,761768,14050460,18993005,11557943,0,0,0,0,0
