,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,0,0,0,2021-12-14,NL,3,1,9,765,775,1562,0,54,19.0,1.0,44.0,3495.0,7467.0,9849.0,0.0,Dimapur,1,0,7,,381,1060,0,38,6.0,0.0,30.0,,1666.0,4404.0,0,379769,,,714 cases were recorded as Non Covid Deaths with Covid19 Positivity,14887,418,14391,,281007,209528,0,714,2022-01-22T01:53:06.909538+05:30,2150000,,,1084 cases were recorded as Non Covid Deaths with Covid19 Positivity,32161,684,31369,417885,753820,566613,0,1084,2.0,1.0
1,1,1,1,2021-12-14,NL,3,1,9,765,775,1562,0,54,19.0,1.0,44.0,3495.0,7467.0,9849.0,0.0,Kiphire,0,0,0,,85,17,0,5,0.0,0.0,4.0,,1602.0,254.0,0,74033,,,1 cases were recorded as Non Covid Deaths with Covid19 Positivity,267,9,258,,20420,10393,0,1,2022-01-22T01:53:06.909538+05:30,2150000,,,1084 cases were recorded as Non Covid Deaths with Covid19 Positivity,32161,684,31369,417885,753820,566613,0,1084,2.0,0.0
2,2,2,2,2021-12-14,NL,3,1,9,765,775,1562,0,54,19.0,1.0,44.0,3495.0,7467.0,9849.0,0.0,Kohima,2,0,2,,68,151,0,2,10.0,0.0,4.0,,330.0,792.0,0,270063,,,206 cases were recorded as Non Covid Deaths with Covid19 Positivity,9503,125,9363,,108539,91370,0,206,2022-01-22T01:53:06.909538+05:30,2150000,,,1084 cases were recorded as Non Covid Deaths with Covid19 Positivity,32161,684,31369,417885,753820,566613,0,1084,2.0,0.0
3,3,3,3,2021-12-14,NL,3,1,9,765,775,1562,0,54,19.0,1.0,44.0,3495.0,7467.0,9849.0,0.0,Longleng,0,0,0,,1,11,0,0,0.0,0.0,0.0,,42.0,94.0,0,50593,,,20 cases were recorded as Non Covid Deaths with Covid19 Positivity,307,0,305,,21523,16461,0,20,2022-01-22T01:53:06.909538+05:30,2150000,,,1084 cases were recorded as Non Covid Deaths with Covid19 Positivity,32161,684,31369,417885,753820,566613,0,1084,2.0,0.0
4,4,4,4,2021-12-14,NL,3,1,9,765,775,1562,0,54,19.0,1.0,44.0,3495.0,7467.0,9849.0,0.0,Mokokchung,0,1,0,,13,45,0,8,2.0,1.0,4.0,,421.0,915.0,0,193171,,,69 cases were recorded as Non Covid Deaths with Covid19 Positivity,2378,56,2317,,70842,60744,0,69,2022-01-22T01:53:06.909538+05:30,2150000,,,1084 cases were recorded as Non Covid Deaths with Covid19 Positivity,32161,684,31369,417885,753820,566613,0,1084,2.0,0.0
5,5,5,5,2021-12-14,NL,3,1,9,765,775,1562,0,54,19.0,1.0,44.0,3495.0,7467.0,9849.0,0.0,Mon,0,0,0,,21,80,0,0,0.0,0.0,0.0,,747.0,1197.0,0,259604,,,19 cases were recorded as Non Covid Deaths with Covid19 Positivity,1159,12,1145,,72501,54404,0,19,2022-01-22T01:53:06.909538+05:30,2150000,,,1084 cases were recorded as Non Covid Deaths with Covid19 Positivity,32161,684,31369,417885,753820,566613,0,1084,2.0,0.0
6,6,6,6,2021-12-14,NL,3,1,9,765,775,1562,0,54,19.0,1.0,44.0,3495.0,7467.0,9849.0,0.0,Peren,0,0,0,,19,13,0,0,0.0,0.0,0.0,,108.0,169.0,0,163294,,,15 cases were recorded as Non Covid Deaths with Covid19 Positivity,922,6,916,,21819,14894,0,15,2022-01-22T01:53:06.909538+05:30,2150000,,,1084 cases were recorded as Non Covid Deaths with Covid19 Positivity,32161,684,31369,417885,753820,566613,0,1084,2.0,0.0
7,7,7,7,2021-12-14,NL,3,1,9,765,775,1562,0,54,19.0,1.0,44.0,3495.0,7467.0,9849.0,0.0,Phek,0,0,0,,111,66,0,0,0.0,0.0,0.0,,1194.0,895.0,0,163294,,,9 cases were recorded as Non Covid Deaths with Covid19 Positivity,604,18,586,,36518,25143,0,9,2022-01-22T01:53:06.909538+05:30,2150000,,,1084 cases were recorded as Non Covid Deaths with Covid19 Positivity,32161,684,31369,417885,753820,566613,0,1084,2.0,0.0
8,8,8,8,2021-12-14,NL,3,1,9,765,775,1562,0,54,19.0,1.0,44.0,3495.0,7467.0,9849.0,0.0,Tuensang,0,0,0,,14,12,0,0,0.0,0.0,1.0,,617.0,392.0,0,414801,,,3 cases were recorded as Non Covid Deaths with Covid19 Positivity,1101,13,1089,,42241,30516,0,3,2022-01-22T01:53:06.909538+05:30,2150000,,,1084 cases were recorded as Non Covid Deaths with Covid19 Positivity,32161,684,31369,417885,753820,566613,0,1084,2.0,0.0
9,9,9,9,2021-12-14,NL,3,1,9,765,775,1562,0,54,19.0,1.0,44.0,3495.0,7467.0,9849.0,0.0,Wokha,0,0,0,,36,72,0,1,0.0,0.0,0.0,,342.0,272.0,0,166239,,,16 cases were recorded as Non Covid Deaths with Covid19 Positivity,407,11,392,,36449,25914,0,16,2022-01-22T01:53:06.909538+05:30,2150000,,,1084 cases were recorded as Non Covid Deaths with Covid19 Positivity,32161,684,31369,417885,753820,566613,0,1084,2.0,0.0
