,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,0,2021-12-14,AP,132,1,186,29228,218478,136487,1342,1072.0,13.0,1244.0,208079.0,1730854.0,1018495.0,Anantapur,7,0,8,,10775,18292,57,65.0,0.0,65.0,,79889.0,71267.0,4083315,,,,158170,1093,156997,,3120023,2225554,2021-12-15 10:23:50.310647,52221000,2021-12-15 10:23:50.311161,,,2075108,14468,2058817,30827634,38160428,26956877,0,0,0,0,0
1,1,1,1,1,2021-12-14,AP,132,1,186,29228,218478,136487,1342,1072.0,13.0,1244.0,208079.0,1730854.0,1018495.0,Chittoor,6,0,21,,22673,17955,189,193.0,1.0,188.0,,212663.0,128442.0,4170468,,,,248378,1958,246159,,3240134,2563566,2021-12-15 10:23:50.310647,52221000,2021-12-15 10:23:50.311161,,,2075108,14468,2058817,30827634,38160428,26956877,0,0,0,0,0
2,2,2,2,2,2021-12-14,AP,132,1,186,29228,218478,136487,1342,1072.0,13.0,1244.0,208079.0,1730854.0,1018495.0,East Godavari,13,0,33,,103618,8162,158,119.0,0.0,113.0,,352084.0,82074.0,5151549,,,,294941,1290,293244,,4010685,2667867,2021-12-15 10:23:50.310647,52221000,2021-12-15 10:23:50.311161,,,2075108,14468,2058817,30827634,38160428,26956877,0,0,0,0,0
3,3,3,3,3,2021-12-14,AP,132,1,186,29228,218478,136487,1342,1072.0,13.0,1244.0,208079.0,1730854.0,1018495.0,Guntur,14,0,18,,5256,9106,171,120.0,1.0,148.0,,60877.0,69463.0,4889230,,,,179100,1254,177679,,3790794,2404370,2021-12-15 10:23:50.310647,52221000,2021-12-15 10:23:50.311161,,,2075108,14468,2058817,30827634,38160428,26956877,0,0,0,0,0
4,4,4,4,4,2021-12-14,AP,132,1,186,29228,218478,136487,1342,1072.0,13.0,1244.0,208079.0,1730854.0,1018495.0,Krishna,11,1,33,,6537,16945,240,106.0,7.0,248.0,,143874.0,76750.0,4529009,,,,120528,1471,118882,,3547294,2632591,2021-12-15 10:23:50.310647,52221000,2021-12-15 10:23:50.311161,,,2075108,14468,2058817,30827634,38160428,26956877,0,0,0,0,0
5,5,5,5,5,2021-12-14,AP,132,1,186,29228,218478,136487,1342,1072.0,13.0,1244.0,208079.0,1730854.0,1018495.0,Kurnool,1,0,0,,3291,14384,13,5.0,0.0,7.0,,25701.0,158177.0,4046601,,,,124209,854,123350,,2919769,1966093,2021-12-15 10:23:50.310647,52221000,2021-12-15 10:23:50.311161,,,2075108,14468,2058817,30827634,38160428,26956877,0,0,0,0,0
6,6,6,6,6,2021-12-14,AP,132,1,186,29228,218478,136487,1342,1072.0,13.0,1244.0,208079.0,1730854.0,1018495.0,Other Countries,0,0,0,,0,0,0,0.0,0.0,0.0,,0.0,0.0,0,,,,434,0,434,,0,0,2021-12-15 10:23:50.310647,52221000,2021-12-15 10:23:50.311161,,,2075108,14468,2058817,30827634,38160428,26956877,0,0,0,0,0
7,7,7,7,7,2021-12-14,AP,132,1,186,29228,218478,136487,1342,1072.0,13.0,1244.0,208079.0,1730854.0,1018495.0,Other States,0,0,0,,0,0,0,0.0,0.0,0.0,,0.0,0.0,0,,,,2461,0,2461,,0,0,2021-12-15 10:23:50.310647,52221000,2021-12-15 10:23:50.311161,,,2075108,14468,2058817,30827634,38160428,26956877,0,0,0,0,0
8,8,8,8,8,2021-12-14,AP,132,1,186,29228,218478,136487,1342,1072.0,13.0,1244.0,208079.0,1730854.0,1018495.0,Prakasam,5,0,7,,10203,9903,39,33.0,0.0,28.0,,56557.0,114057.0,3392764,,,,138765,1129,137578,,2656923,1977011,2021-12-15 10:23:50.310647,52221000,2021-12-15 10:23:50.311161,,,2075108,14468,2058817,30827634,38160428,26956877,0,0,0,0,0
9,9,9,9,9,2021-12-14,AP,132,1,186,29228,218478,136487,1342,1072.0,13.0,1244.0,208079.0,1730854.0,1018495.0,S.P.S. Nellore,5,0,6,,1719,7287,86,55.0,1.0,104.0,,79662.0,70952.0,2966082,,,,146977,1055,145762,,2382049,1773712,2021-12-15 10:23:50.310647,52221000,2021-12-15 10:23:50.311161,,,2075108,14468,2058817,30827634,38160428,26956877,0,0,0,0,0
10,10,10,10,10,2021-12-14,AP,132,1,186,29228,218478,136487,1342,1072.0,13.0,1244.0,208079.0,1730854.0,1018495.0,Srikakulam,36,0,10,,24612,5186,96,97.0,1.0,62.0,,226363.0,56217.0,2699471,,,,123597,790,122676,,2056924,1280421,2021-12-15 10:23:50.310647,52221000,2021-12-15 10:23:50.311161,,,2075108,14468,2058817,30827634,38160428,26956877,0,0,0,0,0
11,11,11,11,11,2021-12-14,AP,132,1,186,29228,218478,136487,1342,1072.0,13.0,1244.0,208079.0,1730854.0,1018495.0,Visakhapatnam,19,0,19,,9735,11296,116,133.0,1.0,136.0,,152149.0,106453.0,4288113,,,,158680,1136,157348,,3280625,2407315,2021-12-15 10:23:50.310647,52221000,2021-12-15 10:23:50.311161,,,2075108,14468,2058817,30827634,38160428,26956877,0,0,0,0,0
12,12,12,12,12,2021-12-14,AP,132,1,186,29228,218478,136487,1342,1072.0,13.0,1244.0,208079.0,1730854.0,1018495.0,Vizianagaram,2,0,4,,10596,2443,14,14.0,1.0,14.0,,104652.0,17451.0,2342868,,,,83093,673,82391,,1868412,1262457,2021-12-15 10:23:50.310647,52221000,2021-12-15 10:23:50.311161,,,2075108,14468,2058817,30827634,38160428,26956877,0,0,0,0,0
13,13,13,13,13,2021-12-14,AP,132,1,186,29228,218478,136487,1342,1072.0,13.0,1244.0,208079.0,1730854.0,1018495.0,West Godavari,9,0,25,,4701,9884,115,115.0,0.0,107.0,,130712.0,34636.0,3934782,,,,179857,1121,178599,,3093713,2237707,2021-12-15 10:23:50.310647,52221000,2021-12-15 10:23:50.311161,,,2075108,14468,2058817,30827634,38160428,26956877,0,0,0,0,0
