,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,0,0,0,2022-01-10,HP,1200,2,158,0,15406,2979,7802,252,4132.0,5.0,563.0,0,253459.0,12391.0,7802.0,Bilaspur,90,0,10,,1913,113,0,38,189.0,0.0,45.0,0.0,16719.0,331.0,0,382056,2022-01-10 19:00:00+05:30,https://twitter.com/nhm_hp,,14890,90,14614,,348519,322292,0,1,2022-01-10 21:56:24,7300000,2022-01-10 19:00:00+05:30,https://twitter.com/nhm_hp,,233285,3867,225204,,6207391,5516162,7802,28,-1.0,0.0
1,1,1,1,2022-01-10,HP,1200,2,158,0,15406,2979,7802,252,4132.0,5.0,563.0,0,253459.0,12391.0,7802.0,Chamba,25,0,2,,329,63,0,3,85.0,0.0,4.0,0.0,16252.0,256.0,0,518844,2022-01-10 19:00:00+05:30,https://twitter.com/nhm_hp,,13837,161,13581,,396841,357922,0,2,2022-01-10 21:56:24,7300000,2022-01-10 19:00:00+05:30,https://twitter.com/nhm_hp,,233285,3867,225204,,6207391,5516162,7802,28,-1.0,0.0
2,2,2,2,2022-01-10,HP,1200,2,158,0,15406,2979,7802,252,4132.0,5.0,563.0,0,253459.0,12391.0,7802.0,Hamirpur,137,0,7,,1024,179,0,24,439.0,0.0,31.0,0.0,18591.0,352.0,0,454293,2022-01-10 19:00:00+05:30,https://twitter.com/nhm_hp,,18546,308,17788,,408339,365428,0,1,2022-01-10 21:56:24,7300000,2022-01-10 19:00:00+05:30,https://twitter.com/nhm_hp,,233285,3867,225204,,6207391,5516162,7802,28,-1.0,0.0
3,3,3,3,2022-01-10,HP,1200,2,158,0,15406,2979,7802,252,4132.0,5.0,563.0,0,253459.0,12391.0,7802.0,Kangra,363,0,80,,4705,0,0,70,1300.0,0.0,260.0,0.0,58202.0,1086.0,0,1507223,2022-01-10 19:00:00+05:30,https://twitter.com/nhm_hp,,53767,1180,51317,,1285921,1156146,0,5,2022-01-10 21:56:24,7300000,2022-01-10 19:00:00+05:30,https://twitter.com/nhm_hp,,233285,3867,225204,,6207391,5516162,7802,28,-1.0,0.0
4,4,4,4,2022-01-10,HP,1200,2,158,0,15406,2979,7802,252,4132.0,5.0,563.0,0,253459.0,12391.0,7802.0,Kinnaur,13,0,1,,28,32,0,0,64.0,0.0,4.0,0.0,2138.0,117.0,0,84298,2022-01-10 19:00:00+05:30,https://twitter.com/nhm_hp,,3599,39,3496,,82752,69567,0,0,2022-01-10 21:56:24,7300000,2022-01-10 19:00:00+05:30,https://twitter.com/nhm_hp,,233285,3867,225204,,6207391,5516162,7802,28,-1.0,0.0
5,5,5,5,2022-01-10,HP,1200,2,158,0,15406,2979,7802,252,4132.0,5.0,563.0,0,253459.0,12391.0,7802.0,Kullu,50,0,7,,96,251,0,4,225.0,0.0,39.0,0.0,9722.0,266.0,0,437474,2022-01-10 19:00:00+05:30,https://twitter.com/nhm_hp,,10015,158,9629,,384162,331974,0,13,2022-01-10 21:56:24,7300000,2022-01-10 19:00:00+05:30,https://twitter.com/nhm_hp,,233285,3867,225204,,6207391,5516162,7802,28,-1.0,-1.0
6,6,6,6,2022-01-10,HP,1200,2,158,0,15406,2979,7802,252,4132.0,5.0,563.0,0,253459.0,12391.0,7802.0,Lahaul and Spiti,1,0,1,,6,6,0,0,9.0,0.0,5.0,0.0,243.0,13.0,0,31528,2022-01-10 19:00:00+05:30,https://twitter.com/nhm_hp,,2977,18,2949,,32855,25646,0,0,2022-01-10 21:56:24,7300000,2022-01-10 19:00:00+05:30,https://twitter.com/nhm_hp,,233285,3867,225204,,6207391,5516162,7802,28,-1.0,0.0
7,7,7,7,2022-01-10,HP,1200,2,158,0,15406,2979,7802,252,4132.0,5.0,563.0,0,253459.0,12391.0,7802.0,Mandi,106,0,5,,1966,460,0,25,264.0,1.0,22.0,0.0,37707.0,633.0,0,999518,2022-01-10 19:00:00+05:30,https://twitter.com/nhm_hp,,32390,464,31659,,845960,747975,0,0,2022-01-10 21:56:24,7300000,2022-01-10 19:00:00+05:30,https://twitter.com/nhm_hp,,233285,3867,225204,,6207391,5516162,7802,28,-1.0,0.0
8,8,8,8,2022-01-10,HP,1200,2,158,0,15406,2979,7802,252,4132.0,5.0,563.0,0,253459.0,12391.0,7802.0,Shimla,75,1,18,,586,170,0,28,396.0,1.0,65.0,0.0,22866.0,1388.0,0,813384,2022-01-10 19:00:00+05:30,https://twitter.com/nhm_hp,,28603,658,27514,,731825,655656,0,4,2022-01-10 21:56:24,7300000,2022-01-10 19:00:00+05:30,https://twitter.com/nhm_hp,,233285,3867,225204,,6207391,5516162,7802,28,-1.0,0.0
9,9,9,9,2022-01-10,HP,1200,2,158,0,15406,2979,7802,252,4132.0,5.0,563.0,0,253459.0,12391.0,7802.0,Sirmaur,100,0,4,,299,217,0,3,321.0,1.0,18.0,0.0,20058.0,753.0,0,530164,2022-01-10 19:00:00+05:30,https://twitter.com/nhm_hp,,15811,212,15278,,469069,418261,0,0,2022-01-10 21:56:24,7300000,2022-01-10 19:00:00+05:30,https://twitter.com/nhm_hp,,233285,3867,225204,,6207391,5516162,7802,28,-1.0,0.0
