,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,0,2021-11-22,AR,4,0,8,465,1519,4270,29,29.0,0.0,40.0,2818.0,7046.0,17381.0,Anjaw,0,0,0,0,3,17,0,0.0,0.0,0.0,32.0,35.0,137.0,21089,2021-11-22 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,1068,3,1065,21002,11776,8448,2021-11-22 21:48:55,1504000,2021-11-22 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55251,280,54937,1184450,787514,593230,0,0,0,0,0
1,1,1,1,1,2021-11-22,AR,4,0,8,465,1519,4270,29,29.0,0.0,40.0,2818.0,7046.0,17381.0,Changlang,0,0,2,7,215,446,0,0.0,0.0,2.0,15.0,1198.0,2062.0,147951,2021-11-22 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,3809,22,3787,79458,92006,63875,2021-11-22 21:48:55,1504000,2021-11-22 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55251,280,54937,1184450,787514,593230,0,0,0,0,0
2,2,2,2,2,2021-11-22,AR,4,0,8,465,1519,4270,29,29.0,0.0,40.0,2818.0,7046.0,17381.0,East Kameng,0,0,0,0,17,98,0,0.0,0.0,0.0,0.0,52.0,341.0,78413,2021-11-22 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,1094,0,1094,52766,23231,17222,2021-11-22 21:48:55,1504000,2021-11-22 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55251,280,54937,1184450,787514,593230,0,0,0,0,0
3,3,3,3,3,2021-11-22,AR,4,0,8,465,1519,4270,29,29.0,0.0,40.0,2818.0,7046.0,17381.0,East Siang,0,0,0,45,87,119,2,3.0,0.0,4.0,166.0,397.0,989.0,99019,2021-11-22 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,3221,17,3200,61498,55154,44051,2021-11-22 21:48:55,1504000,2021-11-22 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55251,280,54937,1184450,787514,593230,0,0,0,0,0
4,4,4,4,4,2021-11-22,AR,4,0,8,465,1519,4270,29,29.0,0.0,40.0,2818.0,7046.0,17381.0,Kamle,0,0,0,0,83,50,0,0.0,0.0,0.0,0.0,214.0,175.0,22256,2021-11-22 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,512,0,512,6582,7240,4423,2021-11-22 21:48:55,1504000,2021-11-22 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55251,280,54937,1184450,787514,593230,0,0,0,0,0
5,5,5,5,5,2021-11-22,AR,4,0,8,465,1519,4270,29,29.0,0.0,40.0,2818.0,7046.0,17381.0,Kra Daadi,0,0,0,0,13,131,0,0.0,0.0,0.0,0.0,103.0,428.0,0,2021-11-22 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,270,0,270,6066,6402,3918,2021-11-22 21:48:55,1504000,2021-11-22 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55251,280,54937,1184450,787514,593230,0,0,0,0,0
6,6,6,6,6,2021-11-22,AR,4,0,8,465,1519,4270,29,29.0,0.0,40.0,2818.0,7046.0,17381.0,Kurung Kumey,0,0,0,0,47,66,0,0.0,0.0,0.0,0.0,136.0,143.0,89717,2021-11-22 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,511,1,510,9171,9371,6266,2021-11-22 21:48:55,1504000,2021-11-22 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55251,280,54937,1184450,787514,593230,0,0,0,0,0
7,7,7,7,7,2021-11-22,AR,4,0,8,465,1519,4270,29,29.0,0.0,40.0,2818.0,7046.0,17381.0,Lepa Rada,0,0,0,2,15,63,2,0.0,0.0,0.0,21.0,50.0,194.0,0,2021-11-22 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,876,3,873,16755,13409,10739,2021-11-22 21:48:55,1504000,2021-11-22 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55251,280,54937,1184450,787514,593230,0,0,0,0,0
8,8,8,8,8,2021-11-22,AR,4,0,8,465,1519,4270,29,29.0,0.0,40.0,2818.0,7046.0,17381.0,Lohit,0,0,0,21,101,261,2,0.0,0.0,1.0,81.0,392.0,873.0,145538,2021-11-22 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,2888,26,2862,49132,32024,24797,2021-11-22 21:48:55,1504000,2021-11-22 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55251,280,54937,1184450,787514,593230,0,0,0,0,0
9,9,9,9,9,2021-11-22,AR,4,0,8,465,1519,4270,29,29.0,0.0,40.0,2818.0,7046.0,17381.0,Longding,0,0,0,10,63,134,0,0.0,0.0,0.0,19.0,274.0,844.0,60000,2021-11-22 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,752,2,750,19867,19783,9651,2021-11-22 21:48:55,1504000,2021-11-22 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55251,280,54937,1184450,787514,593230,0,0,0,0,0
10,10,10,10,10,2021-11-22,AR,4,0,8,465,1519,4270,29,29.0,0.0,40.0,2818.0,7046.0,17381.0,Lower Dibang Valley,0,0,0,17,53,182,4,2.0,0.0,1.0,79.0,225.0,560.0,53986,2021-11-22 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,2433,11,2420,47125,33134,23851,2021-11-22 21:48:55,1504000,2021-11-22 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55251,280,54937,1184450,787514,593230,0,0,0,0,0
11,11,11,11,11,2021-11-22,AR,4,0,8,465,1519,4270,29,29.0,0.0,40.0,2818.0,7046.0,17381.0,Lower Siang,0,0,0,2,29,65,0,0.0,0.0,0.0,10.0,43.0,176.0,80597,2021-11-22 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,738,8,730,21540,16680,10621,2021-11-22 21:48:55,1504000,2021-11-22 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55251,280,54937,1184450,787514,593230,0,0,0,0,0
12,12,12,12,12,2021-11-22,AR,4,0,8,465,1519,4270,29,29.0,0.0,40.0,2818.0,7046.0,17381.0,Lower Subansiri,0,0,0,28,53,291,3,1.0,0.0,0.0,115.0,144.0,733.0,82839,2021-11-22 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,3040,15,3024,49119,27317,20787,2021-11-22 21:48:55,1504000,2021-11-22 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55251,280,54937,1184450,787514,593230,0,0,0,0,0
13,13,13,13,13,2021-11-22,AR,4,0,8,465,1519,4270,29,29.0,0.0,40.0,2818.0,7046.0,17381.0,Namsai,0,0,0,37,87,315,0,1.0,0.0,1.0,211.0,532.0,1186.0,95950,2021-11-22 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,2129,17,2110,71870,64782,52288,2021-11-22 21:48:55,1504000,2021-11-22 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55251,280,54937,1184450,787514,593230,0,0,0,0,0
14,14,14,14,14,2021-11-22,AR,4,0,8,465,1519,4270,29,29.0,0.0,40.0,2818.0,7046.0,17381.0,Pakke Kessang,0,0,0,0,65,88,0,0.0,0.0,0.0,4.0,134.0,422.0,0,2021-11-22 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,453,0,453,10543,8181,5966,2021-11-22 21:48:55,1504000,2021-11-22 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55251,280,54937,1184450,787514,593230,0,0,0,0,0
15,15,15,15,15,2021-11-22,AR,4,0,8,465,1519,4270,29,29.0,0.0,40.0,2818.0,7046.0,17381.0,Papum Pare,1,0,3,109,409,827,2,9.0,0.0,10.0,1018.0,2223.0,3819.0,176385,2021-11-22 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,18335,98,18231,382695,145353,112144,2021-11-22 21:48:55,1504000,2021-11-22 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55251,280,54937,1184450,787514,593230,0,0,0,0,0
16,16,16,16,16,2021-11-22,AR,4,0,8,465,1519,4270,29,29.0,0.0,40.0,2818.0,7046.0,17381.0,Shi Yomi,0,0,0,0,4,19,3,0.0,0.0,5.0,8.0,24.0,79.0,13310,2021-11-22 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,267,0,267,9567,6993,6032,2021-11-22 21:48:55,1504000,2021-11-22 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55251,280,54937,1184450,787514,593230,0,0,0,0,0
17,17,17,17,17,2021-11-22,AR,4,0,8,465,1519,4270,29,29.0,0.0,40.0,2818.0,7046.0,17381.0,Siang,0,0,0,0,12,77,1,3.0,0.0,1.0,13.0,131.0,446.0,31920,2021-11-22 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,415,3,409,8171,14660,10354,2021-11-22 21:48:55,1504000,2021-11-22 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55251,280,54937,1184450,787514,593230,0,0,0,0,0
18,18,18,18,18,2021-11-22,AR,4,0,8,465,1519,4270,29,29.0,0.0,40.0,2818.0,7046.0,17381.0,Tawang,0,0,1,72,12,95,5,5.0,0.0,5.0,195.0,65.0,355.0,49950,2021-11-22 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,2595,20,2567,42647,29761,24717,2021-11-22 21:48:55,1504000,2021-11-22 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55251,280,54937,1184450,787514,593230,0,0,0,0,0
19,19,19,19,19,2021-11-22,AR,4,0,8,465,1519,4270,29,29.0,0.0,40.0,2818.0,7046.0,17381.0,Tirap,0,0,0,31,30,233,0,0.0,0.0,0.0,152.0,75.0,867.0,111997,2021-11-22 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,1109,5,1104,27665,31758,23762,2021-11-22 21:48:55,1504000,2021-11-22 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55251,280,54937,1184450,787514,593230,0,0,0,0,0
20,20,20,20,20,2021-11-22,AR,4,0,8,465,1519,4270,29,29.0,0.0,40.0,2818.0,7046.0,17381.0,Upper Dibang Valley,0,0,0,0,0,0,0,0.0,0.0,0.0,7.0,2.0,36.0,7948,2021-11-22 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,337,2,335,7164,4160,2678,2021-11-22 21:48:55,1504000,2021-11-22 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55251,280,54937,1184450,787514,593230,0,0,0,0,0
21,21,21,21,21,2021-11-22,AR,4,0,8,465,1519,4270,29,29.0,0.0,40.0,2818.0,7046.0,17381.0,Upper Siang,0,0,0,0,13,50,0,1.0,0.0,0.0,39.0,112.0,281.0,35289,2021-11-22 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,1017,1,1015,14448,18849,15031,2021-11-22 21:48:55,1504000,2021-11-22 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55251,280,54937,1184450,787514,593230,0,0,0,0,0
22,22,22,22,22,2021-11-22,AR,4,0,8,465,1519,4270,29,29.0,0.0,40.0,2818.0,7046.0,17381.0,Upper Subansiri,0,0,0,2,21,129,0,0.0,0.0,0.0,20.0,93.0,577.0,83205,2021-11-22 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,1958,6,1952,38214,25077,18387,2021-11-22 21:48:55,1504000,2021-11-22 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55251,280,54937,1184450,787514,593230,0,0,0,0,0
23,23,23,23,23,2021-11-22,AR,4,0,8,465,1519,4270,29,29.0,0.0,40.0,2818.0,7046.0,17381.0,West Kameng,3,0,2,76,55,429,4,4.0,0.0,9.0,566.0,182.0,1222.0,87013,2021-11-22 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,3559,14,3539,102811,56286,43761,2021-11-22 21:48:55,1504000,2021-11-22 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55251,280,54937,1184450,787514,593230,0,0,0,0,0
24,24,24,24,24,2021-11-22,AR,4,0,8,465,1519,4270,29,29.0,0.0,40.0,2818.0,7046.0,17381.0,West Siang,0,0,0,6,32,85,1,0.0,0.0,1.0,47.0,210.0,436.0,112272,2021-11-22 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,1865,6,1858,28574,34127,29461,2021-11-22 21:48:55,1504000,2021-11-22 20:00:00+05:30,https://twitter.com/DirHealth_ArPr,,55251,280,54937,1184450,787514,593230,0,0,0,0,0
