,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,0,0,2021-11-22,MZ,423,0,454,0,1105,1855,3507,2934.0,16.0,3388.0,,6016.0,11483.0,Aizawl,,,,,96,631,,,,,,634.0,5274.0,404054,,,,,,,,317129,253036,2021-11-23 10:30:28.862151,1192000,,,,132320,479,127126,,725063,545476,0,0,0,0,0
1,1,1,1,1,1,2021-11-22,MZ,423,0,454,0,1105,1855,3507,2934.0,16.0,3388.0,,6016.0,11483.0,Champhai,,,,,81,304,,,,,,230.0,982.0,125370,,,,,,,,74715,58188,2021-11-23 10:30:28.862151,1192000,,,,132320,479,127126,,725063,545476,0,0,0,0,0
2,2,2,2,2,2,2021-11-22,MZ,423,0,454,0,1105,1855,3507,2934.0,16.0,3388.0,,6016.0,11483.0,Hnahthial,,,,,0,0,,,,,,0.0,0.0,0,,,,,,,,0,0,2021-11-23 10:30:28.862151,1192000,,,,132320,479,127126,,725063,545476,0,0,0,0,0
3,3,3,3,3,3,2021-11-22,MZ,423,0,454,0,1105,1855,3507,2934.0,16.0,3388.0,,6016.0,11483.0,Khawzawl,,,,,0,0,,,,,,0.0,0.0,0,,,,,,,,0,0,2021-11-23 10:30:28.862151,1192000,,,,132320,479,127126,,725063,545476,0,0,0,0,0
4,4,4,4,4,4,2021-11-22,MZ,423,0,454,0,1105,1855,3507,2934.0,16.0,3388.0,,6016.0,11483.0,Kolasib,,,,,13,82,,,,,,173.0,474.0,83054,,,,,,,,51130,35935,2021-11-23 10:30:28.862151,1192000,,,,132320,479,127126,,725063,545476,0,0,0,0,0
5,5,5,5,5,5,2021-11-22,MZ,423,0,454,0,1105,1855,3507,2934.0,16.0,3388.0,,6016.0,11483.0,Lawngtlai,,,,,665,162,,,,,,4554.0,1987.0,117444,,,,,,,,64789,30470,2021-11-23 10:30:28.862151,1192000,,,,132320,479,127126,,725063,545476,0,0,0,0,0
6,6,6,6,6,6,2021-11-22,MZ,423,0,454,0,1105,1855,3507,2934.0,16.0,3388.0,,6016.0,11483.0,Lunglei,,,,,80,102,,,,,,134.0,1513.0,154094,,,,,,,,95829,77290,2021-11-23 10:30:28.862151,1192000,,,,132320,479,127126,,725063,545476,0,0,0,0,0
7,7,7,7,7,7,2021-11-22,MZ,423,0,454,0,1105,1855,3507,2934.0,16.0,3388.0,,6016.0,11483.0,Mamit,,,,,154,408,,,,,,241.0,747.0,85757,,,,,,,,44454,31086,2021-11-23 10:30:28.862151,1192000,,,,132320,479,127126,,725063,545476,0,0,0,0,0
8,8,8,8,8,8,2021-11-22,MZ,423,0,454,0,1105,1855,3507,2934.0,16.0,3388.0,,6016.0,11483.0,Saiha,,,,,13,129,,,,,,32.0,353.0,56366,,,,,,,,35025,22414,2021-11-23 10:30:28.862151,1192000,,,,132320,479,127126,,725063,545476,0,0,0,0,0
9,9,9,9,9,9,2021-11-22,MZ,423,0,454,0,1105,1855,3507,2934.0,16.0,3388.0,,6016.0,11483.0,Saitual,,,,,0,0,,,,,,0.0,0.0,0,,,,,,,,0,0,2021-11-23 10:30:28.862151,1192000,,,,132320,479,127126,,725063,545476,0,0,0,0,0
10,10,10,10,10,10,2021-11-22,MZ,423,0,454,0,1105,1855,3507,2934.0,16.0,3388.0,,6016.0,11483.0,Serchhip,,,,,3,37,,,,,,18.0,153.0,64875,,,,,,,,41992,37057,2021-11-23 10:30:28.862151,1192000,,,,132320,479,127126,,725063,545476,0,0,0,0,0
11,11,11,11,11,11,2021-11-22,MZ,423,0,454,0,1105,1855,3507,2934.0,16.0,3388.0,,6016.0,11483.0,Unknown,423.0,0.0,454.0,,0,0,3507.0,2934.0,16.0,3388.0,,0.0,0.0,0,,,,132320.0,479.0,127126.0,,0,0,2021-11-23 10:30:28.862151,1192000,,,,132320,479,127126,,725063,545476,0,0,0,0,0
