,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
10,10,10,10,10,10,2021-11-22,GJ,25,0,26,54562,51317,336579,167,252.0,1.0,177.0,445196.0,319413.0,2348654.0,Dang,0,0,0,155,543,2015,0,0.0,0.0,0.0,1208.0,1750.0,4850.0,226769,2021-11-22 21:49:10.412005,,,866,18,848,85441,161509,67481,2021-11-22 21:49:10.411279,67936000,2021-11-22 21:49:10.412353,,,827069,10088,816672,31980749,45444468,32055785,0,0,0,0,0
11,11,11,11,11,11,2021-11-22,GJ,25,0,26,54562,51317,336579,167,252.0,1.0,177.0,445196.0,319413.0,2348654.0,Devbhumi Dwarka,0,0,0,1000,989,3368,0,0.0,0.0,0.0,4361.0,4890.0,18371.0,752484,2021-11-22 21:49:10.412005,,,4175,82,4093,250389,530119,376001,2021-11-22 21:49:10.411279,67936000,2021-11-22 21:49:10.412353,,,827069,10088,816672,31980749,45444468,32055785,0,0,0,0,0
12,12,12,12,12,12,2021-11-22,GJ,25,0,26,54562,51317,336579,167,252.0,1.0,177.0,445196.0,319413.0,2348654.0,Gandhinagar,1,0,0,1350,1196,7488,2,4.0,0.0,0.0,8083.0,6835.0,61641.0,1387478,2021-11-22 21:49:10.412005,,,20763,205,20553,851755,1188301,825320,2021-11-22 21:49:10.411279,67936000,2021-11-22 21:49:10.412353,,,827069,10088,816672,31980749,45444468,32055785,0,0,0,0,0
13,13,13,13,13,13,2021-11-22,GJ,25,0,26,54562,51317,336579,167,252.0,1.0,177.0,445196.0,319413.0,2348654.0,Gir Somnath,0,0,0,1078,581,16086,0,0.0,0.0,3.0,7095.0,9290.0,84306.0,1217477,2021-11-22 21:49:10.412005,,,8573,67,8504,391276,860717,490892,2021-11-22 21:49:10.411279,67936000,2021-11-22 21:49:10.412353,,,827069,10088,816672,31980749,45444468,32055785,0,0,0,0,0
14,14,14,14,14,14,2021-11-22,GJ,25,0,26,54562,51317,336579,167,252.0,1.0,177.0,445196.0,319413.0,2348654.0,Jamnagar,0,0,1,988,2051,5623,4,9.0,0.0,5.0,10015.0,15667.0,33699.0,2159130,2021-11-22 21:49:10.412005,,,34995,478,34506,906393,1138556,749775,2021-11-22 21:49:10.411279,67936000,2021-11-22 21:49:10.412353,,,827069,10088,816672,31980749,45444468,32055785,0,0,0,0,0
15,15,15,15,15,15,2021-11-22,GJ,25,0,26,54562,51317,336579,167,252.0,1.0,177.0,445196.0,319413.0,2348654.0,Junagadh,0,0,1,4220,672,24001,26,1.0,0.0,7.0,34254.0,4502.0,123157.0,2742291,2021-11-22 21:49:10.412005,,,20542,272,20270,868575,1326778,1070961,2021-11-22 21:49:10.411279,67936000,2021-11-22 21:49:10.412353,,,827069,10088,816672,31980749,45444468,32055785,0,0,0,0,0
16,16,16,16,16,16,2021-11-22,GJ,25,0,26,54562,51317,336579,167,252.0,1.0,177.0,445196.0,319413.0,2348654.0,Kheda,0,0,0,1584,1365,6007,0,0.0,0.0,2.0,9778.0,6886.0,49861.0,2298934,2021-11-22 21:49:10.412005,,,10441,48,10393,655504,1474025,1084001,2021-11-22 21:49:10.411279,67936000,2021-11-22 21:49:10.412353,,,827069,10088,816672,31980749,45444468,32055785,0,0,0,0,0
17,17,17,17,17,17,2021-11-22,GJ,25,0,26,54562,51317,336579,167,252.0,1.0,177.0,445196.0,319413.0,2348654.0,Kutch,1,0,1,798,1919,13439,3,11.0,0.0,4.0,17291.0,12023.0,107579.0,2090313,2021-11-22 21:49:10.412005,,,12649,145,12496,852692,1438910,918648,2021-11-22 21:49:10.411279,67936000,2021-11-22 21:49:10.412353,,,827069,10088,816672,31980749,45444468,32055785,0,0,0,0,0
18,18,18,18,18,18,2021-11-22,GJ,25,0,26,54562,51317,336579,167,252.0,1.0,177.0,445196.0,319413.0,2348654.0,Mahisagar,0,0,0,1133,11,4993,0,0.0,0.0,0.0,6577.0,65.0,42022.0,994624,2021-11-22 21:49:10.412005,,,8194,72,8122,404626,815711,556429,2021-11-22 21:49:10.411279,67936000,2021-11-22 21:49:10.412353,,,827069,10088,816672,31980749,45444468,32055785,0,0,0,0,0
19,19,19,19,19,19,2021-11-22,GJ,25,0,26,54562,51317,336579,167,252.0,1.0,177.0,445196.0,319413.0,2348654.0,Mehsana,0,0,0,2380,1063,8855,1,3.0,0.0,0.0,11448.0,6411.0,45259.0,2027727,2021-11-22 21:49:10.412005,,,24424,177,24243,722042,1420868,990235,2021-11-22 21:49:10.411279,67936000,2021-11-22 21:49:10.412353,,,827069,10088,816672,31980749,45444468,32055785,0,0,0,0,0
20,20,20,20,20,20,2021-11-22,GJ,25,0,26,54562,51317,336579,167,252.0,1.0,177.0,445196.0,319413.0,2348654.0,Morbi,0,0,0,980,1101,3992,0,0.0,0.0,3.0,6509.0,8691.0,39463.0,960329,2021-11-22 21:49:10.412005,,,6505,87,6418,392051,691129,385421,2021-11-22 21:49:10.411279,67936000,2021-11-22 21:49:10.412353,,,827069,10088,816672,31980749,45444468,32055785,0,0,0,0,0
21,21,21,21,21,21,2021-11-22,GJ,25,0,26,54562,51317,336579,167,252.0,1.0,177.0,445196.0,319413.0,2348654.0,Narmada,0,0,0,233,105,1781,0,2.0,0.0,0.0,1354.0,634.0,14053.0,590379,2021-11-22 21:49:10.412005,,,5957,15,5940,278155,414575,328195,2021-11-22 21:49:10.411279,67936000,2021-11-22 21:49:10.412353,,,827069,10088,816672,31980749,45444468,32055785,0,0,0,0,0
22,22,22,22,22,22,2021-11-22,GJ,25,0,26,54562,51317,336579,167,252.0,1.0,177.0,445196.0,319413.0,2348654.0,Navsari,1,0,0,1302,406,4375,4,8.0,0.0,5.0,7673.0,2179.0,30131.0,1330711,2021-11-22 21:49:10.412005,,,7236,24,7202,462827,953981,754335,2021-11-22 21:49:10.411279,67936000,2021-11-22 21:49:10.412353,,,827069,10088,816672,31980749,45444468,32055785,0,0,0,0,0
23,23,23,23,23,23,2021-11-22,GJ,25,0,26,54562,51317,336579,167,252.0,1.0,177.0,445196.0,319413.0,2348654.0,Panchmahal,0,0,0,2199,493,9005,0,0.0,0.0,0.0,12193.0,3038.0,71886.0,2388267,2021-11-22 21:49:10.412005,,,11771,70,11700,587444,1117510,810743,2021-11-22 21:49:10.411279,67936000,2021-11-22 21:49:10.412353,,,827069,10088,816672,31980749,45444468,32055785,0,0,0,0,0
24,24,24,24,24,24,2021-11-22,GJ,25,0,26,54562,51317,336579,167,252.0,1.0,177.0,445196.0,319413.0,2348654.0,Patan,0,0,0,283,586,6199,0,0.0,0.0,0.0,6633.0,4326.0,51060.0,1342746,2021-11-22 21:49:10.412005,,,11624,129,11495,487512,860261,676901,2021-11-22 21:49:10.411279,67936000,2021-11-22 21:49:10.412353,,,827069,10088,816672,31980749,45444468,32055785,0,0,0,0,0
25,25,25,25,25,25,2021-11-22,GJ,25,0,26,54562,51317,336579,167,252.0,1.0,177.0,445196.0,319413.0,2348654.0,Porbandar,0,0,0,127,147,2046,0,0.0,0.0,0.0,2221.0,989.0,13464.0,586062,2021-11-22 21:49:10.412005,,,3486,19,3467,253076,422544,293440,2021-11-22 21:49:10.411279,67936000,2021-11-22 21:49:10.412353,,,827069,10088,816672,31980749,45444468,32055785,0,0,0,0,0
26,26,26,26,26,26,2021-11-22,GJ,25,0,26,54562,51317,336579,167,252.0,1.0,177.0,445196.0,319413.0,2348654.0,Rajkot,0,0,0,2116,3099,12589,8,15.0,0.0,14.0,19888.0,20424.0,99724.0,3157676,2021-11-22 21:49:10.412005,,,58008,725,57268,2115063,2267950,1481247,2021-11-22 21:49:10.411279,67936000,2021-11-22 21:49:10.412353,,,827069,10088,816672,31980749,45444468,32055785,0,0,0,0,0
27,27,27,27,27,27,2021-11-22,GJ,25,0,26,54562,51317,336579,167,252.0,1.0,177.0,445196.0,319413.0,2348654.0,Sabarkantha,0,0,0,1387,1741,15012,2,3.0,0.0,0.0,6991.0,5454.0,58749.0,2427346,2021-11-22 21:49:10.412005,,,9323,157,9163,508464,1011622,753069,2021-11-22 21:49:10.411279,67936000,2021-11-22 21:49:10.412353,,,827069,10088,816672,31980749,45444468,32055785,0,0,0,0,0
28,28,28,28,28,28,2021-11-22,GJ,25,0,26,54562,51317,336579,167,252.0,1.0,177.0,445196.0,319413.0,2348654.0,Surat,6,0,3,6607,10218,24892,24,35.0,0.0,22.0,72459.0,72913.0,204534.0,4996391,2021-11-22 21:49:10.412005,,,143965,1956,141978,6622561,4906311,3006516,2021-11-22 21:49:10.411279,67936000,2021-11-22 21:49:10.412353,,,827069,10088,816672,31980749,45444468,32055785,0,0,0,0,0
29,29,29,29,29,29,2021-11-22,GJ,25,0,26,54562,51317,336579,167,252.0,1.0,177.0,445196.0,319413.0,2348654.0,Surendranagar,0,0,1,1188,1828,13234,0,0.0,0.0,2.0,6626.0,9048.0,79588.0,1755873,2021-11-22 21:49:10.412005,,,8124,136,7987,554962,1142641,923104,2021-11-22 21:49:10.411279,67936000,2021-11-22 21:49:10.412353,,,827069,10088,816672,31980749,45444468,32055785,0,0,0,0,0
30,30,30,30,30,30,2021-11-22,GJ,25,0,26,54562,51317,336579,167,252.0,1.0,177.0,445196.0,319413.0,2348654.0,Tapi,0,0,1,748,575,3489,0,1.0,0.0,1.0,3581.0,3010.0,16690.0,806489,2021-11-22 21:49:10.412005,,,4444,24,4418,261953,533705,354349,2021-11-22 21:49:10.411279,67936000,2021-11-22 21:49:10.412353,,,827069,10088,816672,31980749,45444468,32055785,0,0,0,0,0
31,31,31,31,31,31,2021-11-22,GJ,25,0,26,54562,51317,336579,167,252.0,1.0,177.0,445196.0,319413.0,2348654.0,Vadodara,6,0,5,5328,1872,9388,41,51.0,0.0,27.0,40531.0,15356.0,99475.0,3639775,2021-11-22 21:49:10.412005,,,78292,788,77445,2032152,2641964,2196939,2021-11-22 21:49:10.411279,67936000,2021-11-22 21:49:10.412353,,,827069,10088,816672,31980749,45444468,32055785,0,0,0,0,0
32,32,32,32,32,32,2021-11-22,GJ,25,0,26,54562,51317,336579,167,252.0,1.0,177.0,445196.0,319413.0,2348654.0,Valsad,0,0,4,1419,1520,16630,20,14.0,1.0,24.0,13576.0,8015.0,80253.0,1703068,2021-11-22 21:49:10.412005,,,6466,55,6384,540876,1251235,891340,2021-11-22 21:49:10.411279,67936000,2021-11-22 21:49:10.412353,,,827069,10088,816672,31980749,45444468,32055785,0,0,0,0,0
