,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10766,10637,129,2023-07-29,TT,44995536,531915,44462165,2023-07-29 18:00:03.540357,933756378,2023-07-28 00:00:00,39964,2206725656,1027414622,951981656,227329378,991264,347616,353285,290363,https://www.icmr.gov.in/,50,0,49,343,52,68,463,0,0,0,0,0,0,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2340673,2325940,14733,2023-07-29,TT,44995536,531915,44462165,2023-07-29 18:00:03.540357,933756378,2023-07-28 00:00:00,39964,2206725656,1027414622,951981656,227329378,110957423,44704410,47578799,18674214,https://www.icmr.gov.in/,50,0,49,343,52,68,463,0,0,0,0,0,0,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,67049,66753,296,2023-07-29,TT,44995536,531915,44462165,2023-07-29 18:00:03.540357,933756378,2023-07-28 00:00:00,39964,2206725656,1027414622,951981656,227329378,1924584,961348,821819,141417,https://www.icmr.gov.in/,50,0,49,343,52,68,463,0,0,0,0,0,0,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,746150,738115,8035,2023-07-29,TT,44995536,531915,44462165,2023-07-29 18:00:03.540357,933756378,2023-07-28 00:00:00,39964,2206725656,1027414622,951981656,227329378,50335778,24813013,22150254,3372511,https://www.icmr.gov.in/,50,0,49,343,52,68,463,0,0,0,0,0,0,0,,,1332900000,Assam,34293000
4,Bihar,855260,842945,12314,2023-07-29,TT,44995536,531915,44462165,2023-07-29 18:00:03.540357,933756378,2023-07-28 00:00:00,39964,2206725656,1027414622,951981656,227329378,157290992,73485578,67912315,15893099,https://www.icmr.gov.in/,50,0,49,343,52,68,463,3,1,58,62,0,0,0,,,1332900000,Bihar,119520000
5,Chandigarh,100692,99506,1185,2023-07-29,TT,44995536,531915,44462165,2023-07-29 18:00:03.540357,933756378,2023-07-28 00:00:00,39964,2206725656,1027414622,951981656,227329378,2291589,1185794,991096,114699,https://www.icmr.gov.in/,50,0,49,343,52,68,463,1,7,1,9,1,0,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1187691,1173499,14190,2023-07-29,TT,44995536,531915,44462165,2023-07-29 18:00:03.540357,933756378,2023-07-28 00:00:00,39964,2206725656,1027414622,951981656,227329378,49167939,21267795,20343760,7556384,https://www.icmr.gov.in/,50,0,49,343,52,68,463,0,0,0,0,0,0,0,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,2023-07-29,TT,44995536,531915,44462165,2023-07-29 18:00:03.540357,933756378,2023-07-28 00:00:00,39964,2206725656,1027414622,951981656,227329378,1580060,782353,636962,160745,https://www.icmr.gov.in/,50,0,49,343,52,68,463,0,0,0,0,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,2040816,2014145,26665,2023-07-29,TT,44995536,531915,44462165,2023-07-29 18:00:03.540357,933756378,2023-07-28 00:00:00,39964,2206725656,1027414622,951981656,227329378,37409096,18297748,15717458,3393890,https://www.icmr.gov.in/,50,0,49,343,52,68,463,1,1,3,5,1,0,0,,,1332900000,Delhi,19814000
9,Goa,263331,259308,4014,2023-07-29,TT,44995536,531915,44462165,2023-07-29 18:00:03.540357,933756378,2023-07-28 00:00:00,39964,2206725656,1027414622,951981656,227329378,2874477,1440045,1295735,138697,https://www.icmr.gov.in/,50,0,49,343,52,68,463,0,0,0,0,2,3,0,,,1332900000,Goa,1540000
10,Gujarat,1291363,1280276,11079,2023-07-29,TT,44995536,531915,44462165,2023-07-29 18:00:03.540357,933756378,2023-07-28 00:00:00,39964,2206725656,1027414622,951981656,227329378,128105215,54398363,54032552,19674300,https://www.icmr.gov.in/,50,0,49,343,52,68,463,5,2,2,9,0,0,0,,,1332900000,Gujarat,67936000
11,Haryana,1078885,1068106,10754,2023-07-29,TT,44995536,531915,44462165,2023-07-29 18:00:03.540357,933756378,2023-07-28 00:00:00,39964,2206725656,1027414622,951981656,227329378,45546585,23681769,19849220,2015596,https://www.icmr.gov.in/,50,0,49,343,52,68,463,1,0,4,5,1,0,0,,,1332900000,Haryana,28672000
12,Himachal Pradesh,322860,318614,4241,2023-07-29,TT,44995536,531915,44462165,2023-07-29 18:00:03.540357,933756378,2023-07-28 00:00:00,39964,2206725656,1027414622,951981656,227329378,15325484,6646550,6328308,2350626,https://www.icmr.gov.in/,50,0,49,343,52,68,463,0,0,0,0,1,1,0,,,1332900000,Himachal Pradesh,7300000
13,Jammu and Kashmir,482021,477228,4792,2023-07-29,TT,44995536,531915,44462165,2023-07-29 18:00:03.540357,933756378,2023-07-28 00:00:00,39964,2206725656,1027414622,951981656,227329378,24782265,11372601,11768145,1641519,https://www.icmr.gov.in/,50,0,49,343,52,68,463,0,0,0,0,0,0,0,,,1332900000,Jammu and Kashmir,13203000
14,Jharkhand,443825,438491,5334,2023-07-29,TT,44995536,531915,44462165,2023-07-29 18:00:03.540357,933756378,2023-07-28 00:00:00,39964,2206725656,1027414622,951981656,227329378,43875945,23969121,17860835,2045989,https://www.icmr.gov.in/,50,0,49,343,52,68,463,0,0,0,0,0,0,0,,,1332900000,Jharkhand,37403000
15,Karnataka,4088690,4048327,40357,2023-07-29,TT,44995536,531915,44462165,2023-07-29 18:00:03.540357,933756378,2023-07-28 00:00:00,39964,2206725656,1027414622,951981656,227329378,122151264,55174668,55391711,11584885,https://www.icmr.gov.in/,50,0,49,343,52,68,463,0,9,62,71,2,2,0,,,1332900000,Karnataka,65798000
16,Kerala,6907100,6834142,71945,2023-07-29,TT,44995536,531915,44462165,2023-07-29 18:00:03.540357,933756378,2023-07-28 00:00:00,39964,2206725656,1027414622,951981656,227329378,57510886,29151370,25272220,3087296,https://www.icmr.gov.in/,50,0,49,343,52,68,463,6,9,10,25,5,5,0,,,1332900000,Kerala,35125000
17,Ladakh,29587,29356,231,2023-07-29,TT,44995536,531915,44462165,2023-07-29 18:00:03.540357,933756378,2023-07-28 00:00:00,39964,2206725656,1027414622,951981656,227329378,567133,238303,204114,124716,https://www.icmr.gov.in/,50,0,49,343,52,68,463,0,0,0,0,0,0,0,,,1332900000,Ladakh,293000
18,Lakshadweep,11415,11363,52,2023-07-29,TT,44995536,531915,44462165,2023-07-29 18:00:03.540357,933756378,2023-07-28 00:00:00,39964,2206725656,1027414622,951981656,227329378,145313,61813,60525,22975,https://www.icmr.gov.in/,50,0,49,343,52,68,463,0,0,0,0,0,0,0,,,1332900000,Lakshadweep,68000
19,Maharashtra,8170123,8021502,148556,2023-07-29,TT,44995536,531915,44462165,2023-07-29 18:00:03.540357,933756378,2023-07-28 00:00:00,39964,2206725656,1027414622,951981656,227329378,177975188,91674814,76629265,9671109,https://www.icmr.gov.in/,50,0,49,343,52,68,463,18,15,48,81,22,27,0,,,1332900000,Maharashtra,122153000
20,Manipur,140031,137879,2149,2023-07-29,TT,44995536,531915,44462165,2023-07-29 18:00:03.540357,933756378,2023-07-28 00:00:00,39964,2206725656,1027414622,951981656,227329378,3269105,1649469,1339220,280416,https://www.icmr.gov.in/,50,0,49,343,52,68,463,0,0,0,0,1,0,0,,,1332900000,Manipur,3103000
21,Meghalaya,96964,95334,1628,2023-07-29,TT,44995536,531915,44462165,2023-07-29 18:00:03.540357,933756378,2023-07-28 00:00:00,39964,2206725656,1027414622,951981656,227329378,2625844,1446977,1087830,91037,https://www.icmr.gov.in/,50,0,49,343,52,68,463,3,0,0,3,0,0,0,,,1332900000,Meghalaya,3224000
22,Mizoram,239555,238821,734,2023-07-29,TT,44995536,531915,44462165,2023-07-29 18:00:03.540357,933756378,2023-07-28 00:00:00,39964,2206725656,1027414622,951981656,227329378,1793298,894318,750177,148803,https://www.icmr.gov.in/,50,0,49,343,52,68,463,0,0,0,0,0,0,0,,,1332900000,Mizoram,1192000
23,Madhya Pradesh,1056351,1045565,10786,2023-07-29,TT,44995536,531915,44462165,2023-07-29 18:00:03.540357,933756378,2023-07-28 00:00:00,39964,2206725656,1027414622,951981656,227329378,133940181,60749446,59233145,13957590,https://www.icmr.gov.in/,50,0,49,343,52,68,463,0,0,0,0,0,0,0,,,1332900000,Madhya Pradesh,82232000
24,Nagaland,36032,35249,782,2023-07-29,TT,44995536,531915,44462165,2023-07-29 18:00:03.540357,933756378,2023-07-28 00:00:00,39964,2206725656,1027414622,951981656,227329378,1739837,923955,744983,70899,https://www.icmr.gov.in/,50,0,49,343,52,68,463,0,0,0,0,1,1,0,,,1332900000,Nagaland,2150000
25,Odisha,1348361,1339077,9215,2023-07-29,TT,44995536,531915,44462165,2023-07-29 18:00:03.540357,933756378,2023-07-28 00:00:00,39964,2206725656,1027414622,951981656,227329378,81545959,35250844,33012189,13282926,https://www.icmr.gov.in/,50,0,49,343,52,68,463,0,0,0,0,10,9,0,,,1332900000,Odisha,43671000
26,Puducherry,177545,175564,1981,2023-07-29,TT,44995536,531915,44462165,2023-07-29 18:00:03.540357,933756378,2023-07-28 00:00:00,39964,2206725656,1027414622,951981656,227329378,2274059,994613,868099,411347,https://www.icmr.gov.in/,50,0,49,343,52,68,463,0,0,0,0,0,0,0,,,1332900000,Puducherry,1504000
27,Punjab,793634,773067,19338,2023-07-29,TT,44995536,531915,44462165,2023-07-29 18:00:03.540357,933756378,2023-07-28 00:00:00,39964,2206725656,1027414622,951981656,227329378,47050548,24163033,20996301,1891214,https://www.icmr.gov.in/,50,0,49,343,52,68,463,2,1,0,3,0,0,0,,,1332900000,Punjab,29859000
28,Rajasthan,1326461,1316725,9736,2023-07-29,TT,44995536,531915,44462165,2023-07-29 18:00:03.540357,933756378,2023-07-28 00:00:00,39964,2206725656,1027414622,951981656,227329378,115720351,57035365,51038544,7646442,https://www.icmr.gov.in/,50,0,49,343,52,68,463,10,3,109,122,0,0,0,,,1332900000,Rajasthan,77264000
29,Sikkim,44879,44375,500,2023-07-29,TT,44995536,531915,44462165,2023-07-29 18:00:03.540357,933756378,2023-07-28 00:00:00,39964,2206725656,1027414622,951981656,227329378,1360477,591877,554656,213944,https://www.icmr.gov.in/,50,0,49,343,52,68,463,0,0,0,0,1,3,0,,,1332900000,Sikkim,664000
30,Tamil Nadu,3610623,3572538,38081,2023-07-29,TT,44995536,531915,44462165,2023-07-29 18:00:03.540357,933756378,2023-07-28 00:00:00,39964,2206725656,1027414622,951981656,227329378,127533045,61215957,57221429,9095659,https://www.icmr.gov.in/,50,0,49,343,52,68,463,3,1,7,11,2,4,0,,,1332900000,Tamil Nadu,75695000
