,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10708,10561,129,2022-10-09,TT,44612013,528799,44054621,2022-10-09 16:18:49.598234,896987772,2022-10-08 00:00:00,239546,2189778111,1026515398,948924149,214338564,989306,347468,352820,289018,https://www.icmr.gov.in/,2756,21,3393,351986,67284,16876,436146,9,25,113,147,3,1,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2338500,2323605,14733,2022-10-09,TT,44612013,528799,44054621,2022-10-09 16:18:49.598234,896987772,2022-10-08 00:00:00,239546,2189778111,1026515398,948924149,214338564,109950954,44697349,47563474,17690131,https://www.icmr.gov.in/,2756,21,3393,351986,67284,16876,436146,50,109,14202,14361,23,17,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,66861,66551,296,2022-10-09,TT,44612013,528799,44054621,2022-10-09 16:18:49.598234,896987772,2022-10-08 00:00:00,239546,2189778111,1026515398,948924149,214338564,1880002,958156,816278,105568,https://www.icmr.gov.in/,2756,21,3393,351986,67284,16876,436146,17,155,155,327,5,1,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,745724,735050,8035,2022-10-09,TT,44612013,528799,44054621,2022-10-09 16:18:49.598234,896987772,2022-10-08 00:00:00,239546,2189778111,1026515398,948924149,214338564,50047479,24779131,22030212,3238136,https://www.icmr.gov.in/,2756,21,3393,351986,67284,16876,436146,226,726,1814,2766,21,13,0,,,1332900000,Assam,34293000
4,Bihar,850664,838267,12302,2022-10-09,TT,44612013,528799,44054621,2022-10-09 16:18:49.598234,896987772,2022-10-08 00:00:00,239546,2189778111,1026515398,948924149,214338564,155815015,73353252,67469508,14992255,https://www.icmr.gov.in/,2756,21,3393,351986,67284,16876,436146,4768,21802,48204,74774,23,24,0,,,1332900000,Bihar,119520000
5,Chandigarh,99238,98025,1181,2022-10-09,TT,44612013,528799,44054621,2022-10-09 16:18:49.598234,896987772,2022-10-08 00:00:00,239546,2189778111,1026515398,948924149,214338564,2278413,1184552,984085,109776,https://www.icmr.gov.in/,2756,21,3393,351986,67284,16876,436146,17,44,34,95,3,1,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1176673,1162214,14137,2022-10-09,TT,44612013,528799,44054621,2022-10-09 16:18:49.598234,896987772,2022-10-08 00:00:00,239546,2189778111,1026515398,948924149,214338564,48812526,21248246,20240374,7323906,https://www.icmr.gov.in/,2756,21,3393,351986,67284,16876,436146,182,810,4683,5675,80,43,0,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11587,11582,4,2022-10-09,TT,44612013,528799,44054621,2022-10-09 16:18:49.598234,896987772,2022-10-08 00:00:00,239546,2189778111,1026515398,948924149,214338564,1570770,781620,632853,156297,https://www.icmr.gov.in/,2756,21,3393,351986,67284,16876,436146,6,21,56,83,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,2004041,1977139,26505,2022-10-09,TT,44612013,528799,44054621,2022-10-09 16:18:49.598234,896987772,2022-10-08 00:00:00,239546,2189778111,1026515398,948924149,214338564,37278796,18284427,15689635,3304734,https://www.icmr.gov.in/,2756,21,3393,351986,67284,16876,436146,281,1236,4980,6497,137,105,1,,,1332900000,Delhi,19814000
9,Goa,258297,254180,3966,2022-10-09,TT,44612013,528799,44054621,2022-10-09 16:18:49.598234,896987772,2022-10-08 00:00:00,239546,2189778111,1026515398,948924149,214338564,2868055,1439419,1294027,134609,https://www.icmr.gov.in/,2756,21,3393,351986,67284,16876,436146,8,30,69,107,20,30,0,,,1332900000,Goa,1540000
10,Gujarat,1275410,1263668,11036,2022-10-09,TT,44612013,528799,44054621,2022-10-09 16:18:49.598234,896987772,2022-10-08 00:00:00,239546,2189778111,1026515398,948924149,214338564,127125383,54370287,53926218,18828878,https://www.icmr.gov.in/,2756,21,3393,351986,67284,16876,436146,240,1268,17878,19386,87,74,0,,,1332900000,Gujarat,67936000
11,Haryana,1055239,1044316,10707,2022-10-09,TT,44612013,528799,44054621,2022-10-09 16:18:49.598234,896987772,2022-10-08 00:00:00,239546,2189778111,1026515398,948924149,214338564,45397192,23666870,19811808,1918514,https://www.icmr.gov.in/,2756,21,3393,351986,67284,16876,436146,291,924,2093,3308,48,34,0,,,1332900000,Haryana,28672000
12,Himachal Pradesh,312315,308003,4210,2022-10-09,TT,44612013,528799,44054621,2022-10-09 16:18:49.598234,896987772,2022-10-08 00:00:00,239546,2189778111,1026515398,948924149,214338564,15108745,6632866,6299692,2176187,https://www.icmr.gov.in/,2756,21,3393,351986,67284,16876,436146,82,180,2060,2322,7,12,0,,,1332900000,Himachal Pradesh,7300000
13,Jammu and Kashmir,479211,474361,4785,2022-10-09,TT,44612013,528799,44054621,2022-10-09 16:18:49.598234,896987772,2022-10-08 00:00:00,239546,2189778111,1026515398,948924149,214338564,24614580,11365593,11761066,1487921,https://www.icmr.gov.in/,2756,21,3393,351986,67284,16876,436146,48,327,10184,10559,4,16,0,,,1332900000,Jammu and Kashmir,13203000
14,Jharkhand,442413,437019,5330,2022-10-09,TT,44612013,528799,44054621,2022-10-09 16:18:49.598234,896987772,2022-10-08 00:00:00,239546,2189778111,1026515398,948924149,214338564,43030515,23859271,17512539,1658705,https://www.icmr.gov.in/,2756,21,3393,351986,67284,16876,436146,2191,12717,11401,26309,11,10,0,,,1332900000,Jharkhand,37403000
15,Karnataka,4065622,4022714,40287,2022-10-09,TT,44612013,528799,44054621,2022-10-09 16:18:49.598234,896987772,2022-10-08 00:00:00,239546,2189778111,1026515398,948924149,214338564,120191597,55131426,55164092,9896079,https://www.icmr.gov.in/,2756,21,3393,351986,67284,16876,436146,247,1199,6476,7922,85,124,0,,,1332900000,Karnataka,65798000
16,Kerala,6812537,6735392,71250,2022-10-09,TT,44612013,528799,44054621,2022-10-09 16:18:49.598234,896987772,2022-10-08 00:00:00,239546,2189778111,1026515398,948924149,214338564,57367823,29135791,25221915,3010117,https://www.icmr.gov.in/,2756,21,3393,351986,67284,16876,436146,333,955,955,2243,740,1272,16,,,1332900000,Kerala,35125000
17,Ladakh,29362,29108,231,2022-10-09,TT,44612013,528799,44054621,2022-10-09 16:18:49.598234,896987772,2022-10-08 00:00:00,239546,2189778111,1026515398,948924149,214338564,559336,238184,203369,117783,https://www.icmr.gov.in/,2756,21,3393,351986,67284,16876,436146,0,58,231,289,3,1,0,,,1332900000,Ladakh,293000
18,Lakshadweep,11415,11363,52,2022-10-09,TT,44612013,528799,44054621,2022-10-09 16:18:49.598234,896987772,2022-10-08 00:00:00,239546,2189778111,1026515398,948924149,214338564,141611,61794,60364,19453,https://www.icmr.gov.in/,2756,21,3393,351986,67284,16876,436146,0,1,49,50,0,0,0,,,1332900000,Lakshadweep,68000
19,Maharashtra,8124299,7973675,148357,2022-10-09,TT,44612013,528799,44054621,2022-10-09 16:18:49.598234,896987772,2022-10-08 00:00:00,239546,2189778111,1026515398,948924149,214338564,177230011,91598715,76426524,9204772,https://www.icmr.gov.in/,2756,21,3393,351986,67284,16876,436146,1804,4248,9224,15276,480,521,2,,,1332900000,Maharashtra,122153000
20,Manipur,139825,137661,2149,2022-10-09,TT,44612013,528799,44054621,2022-10-09 16:18:49.598234,896987772,2022-10-08 00:00:00,239546,2189778111,1026515398,948924149,214338564,3241943,1644799,1328150,268994,https://www.icmr.gov.in/,2756,21,3393,351986,67284,16876,436146,10,79,106,195,0,0,0,,,1332900000,Manipur,3103000
21,Meghalaya,96719,95069,1622,2022-10-09,TT,44612013,528799,44054621,2022-10-09 16:18:49.598234,896987772,2022-10-08 00:00:00,239546,2189778111,1026515398,948924149,214338564,2610722,1444437,1083884,82401,https://www.icmr.gov.in/,2756,21,3393,351986,67284,16876,436146,17,29,34,80,3,5,0,,,1332900000,Meghalaya,3224000
22,Mizoram,238572,237748,723,2022-10-09,TT,44612013,528799,44054621,2022-10-09 16:18:49.598234,896987772,2022-10-08 00:00:00,239546,2189778111,1026515398,948924149,214338564,1781625,893672,745617,142336,https://www.icmr.gov.in/,2756,21,3393,351986,67284,16876,436146,2,4,11,17,25,15,0,,,1332900000,Mizoram,1192000
23,Madhya Pradesh,1054425,1043554,10773,2022-10-09,TT,44612013,528799,44054621,2022-10-09 16:18:49.598234,896987772,2022-10-08 00:00:00,239546,2189778111,1026515398,948924149,214338564,133193845,60729582,59136434,13327829,https://www.icmr.gov.in/,2756,21,3393,351986,67284,16876,436146,30,53,626,709,15,11,0,,,1332900000,Madhya Pradesh,82232000
24,Nagaland,35962,35180,781,2022-10-09,TT,44612013,528799,44054621,2022-10-09 16:18:49.598234,896987772,2022-10-08 00:00:00,239546,2189778111,1026515398,948924149,214338564,1730187,922557,742181,65449,https://www.icmr.gov.in/,2756,21,3393,351986,67284,16876,436146,6,17,32,55,0,0,0,,,1332900000,Nagaland,2150000
25,Odisha,1334787,1324912,9199,2022-10-09,TT,44612013,528799,44054621,2022-10-09 16:18:49.598234,896987772,2022-10-08 00:00:00,239546,2189778111,1026515398,948924149,214338564,80720623,35235110,32953682,12531831,https://www.icmr.gov.in/,2756,21,3393,351986,67284,16876,436146,760,2615,54685,58060,82,0,0,,,1332900000,Odisha,43671000
