,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,2021-11-01,JH,7,0,18,0,54007,69477,0,112.0,3.0,207.0,,311342.0,432580.0,Bokaro,,,,,4337,4713,0,,,,,31673.0,38861.0,2061918,,,,,,,,998834,338043,2021-11-12 17:35:10.323959,37403000,,,,348771,5138,343536,,15037572,5651850,0,0,0,0,0
1,1,1,1,2021-11-01,JH,7,0,18,0,54007,69477,0,112.0,3.0,207.0,,311342.0,432580.0,Chatra,,,,,806,1633,0,,,,,6358.0,12404.0,1042304,,,,,,,,455613,128333,2021-11-12 17:35:10.323959,37403000,,,,348771,5138,343536,,15037572,5651850,0,0,0,0,0
2,2,2,2,2021-11-01,JH,7,0,18,0,54007,69477,0,112.0,3.0,207.0,,311342.0,432580.0,Deoghar,,,,,1549,3650,0,,,,,10326.0,20308.0,1491879,,,,,,,,570716,234108,2021-11-12 17:35:10.323959,37403000,,,,348771,5138,343536,,15037572,5651850,0,0,0,0,0
3,3,3,3,2021-11-01,JH,7,0,18,0,54007,69477,0,112.0,3.0,207.0,,311342.0,432580.0,Dhanbad,,,,,6009,4534,0,,,,,33508.0,32337.0,2682662,,,,,,,,1191943,451480,2021-11-12 17:35:10.323959,37403000,,,,348771,5138,343536,,15037572,5651850,0,0,0,0,0
4,4,4,4,2021-11-01,JH,7,0,18,0,54007,69477,0,112.0,3.0,207.0,,311342.0,432580.0,Dumka,,,,,1446,2086,0,,,,,12329.0,21857.0,1321096,,,,,,,,640168,232030,2021-11-12 17:35:10.323959,37403000,,,,348771,5138,343536,,15037572,5651850,0,0,0,0,0
5,5,5,5,2021-11-01,JH,7,0,18,0,54007,69477,0,112.0,3.0,207.0,,311342.0,432580.0,East Singhbhum,,,,,1593,4296,0,,,,,11153.0,27549.0,2291032,,,,,,,,1425969,665387,2021-11-12 17:35:10.323959,37403000,,,,348771,5138,343536,,15037572,5651850,0,0,0,0,0
6,6,6,6,2021-11-01,JH,7,0,18,0,54007,69477,0,112.0,3.0,207.0,,311342.0,432580.0,Garhwa,,,,,6692,6879,0,,,,,21931.0,20311.0,1322387,,,,,,,,462748,155300,2021-11-12 17:35:10.323959,37403000,,,,348771,5138,343536,,15037572,5651850,0,0,0,0,0
7,7,7,7,2021-11-01,JH,7,0,18,0,54007,69477,0,112.0,3.0,207.0,,311342.0,432580.0,Giridih,,,,,3178,5150,0,,,,,18417.0,31499.0,2445203,,,,,,,,997595,306343,2021-11-12 17:35:10.323959,37403000,,,,348771,5138,343536,,15037572,5651850,0,0,0,0,0
8,8,8,8,2021-11-01,JH,7,0,18,0,54007,69477,0,112.0,3.0,207.0,,311342.0,432580.0,Godda,,,,,1076,2176,0,,,,,7248.0,15639.0,1311382,,,,,,,,528786,200374,2021-11-12 17:35:10.323959,37403000,,,,348771,5138,343536,,15037572,5651850,0,0,0,0,0
9,9,9,9,2021-11-01,JH,7,0,18,0,54007,69477,0,112.0,3.0,207.0,,311342.0,432580.0,Gumla,,,,,666,893,0,,,,,5034.0,8808.0,1025656,,,,,,,,388404,157257,2021-11-12 17:35:10.323959,37403000,,,,348771,5138,343536,,15037572,5651850,0,0,0,0,0
10,10,10,10,2021-11-01,JH,7,0,18,0,54007,69477,0,112.0,3.0,207.0,,311342.0,432580.0,Hazaribagh,,,,,3143,5108,0,,,,,13419.0,23656.0,1734005,,,,,,,,869086,322245,2021-11-12 17:35:10.323959,37403000,,,,348771,5138,343536,,15037572,5651850,0,0,0,0,0
11,11,11,11,2021-11-01,JH,7,0,18,0,54007,69477,0,112.0,3.0,207.0,,311342.0,432580.0,Jamtara,,,,,935,1338,0,,,,,9018.0,11050.0,790207,,,,,,,,382090,138554,2021-11-12 17:35:10.323959,37403000,,,,348771,5138,343536,,15037572,5651850,0,0,0,0,0
12,12,12,12,2021-11-01,JH,7,0,18,0,54007,69477,0,112.0,3.0,207.0,,311342.0,432580.0,Khunti,,,,,342,540,0,,,,,2979.0,3845.0,530299,,,,,,,,227845,107593,2021-11-12 17:35:10.323959,37403000,,,,348771,5138,343536,,15037572,5651850,0,0,0,0,0
13,13,13,13,2021-11-01,JH,7,0,18,0,54007,69477,0,112.0,3.0,207.0,,311342.0,432580.0,Koderma,,,,,387,1493,0,,,,,2950.0,10271.0,717169,,,,,,,,363465,142102,2021-11-12 17:35:10.323959,37403000,,,,348771,5138,343536,,15037572,5651850,0,0,0,0,0
14,14,14,14,2021-11-01,JH,7,0,18,0,54007,69477,0,112.0,3.0,207.0,,311342.0,432580.0,Latehar,,,,,1147,1008,0,,,,,9680.0,7436.0,725673,,,,,,,,296136,85927,2021-11-12 17:35:10.323959,37403000,,,,348771,5138,343536,,15037572,5651850,0,0,0,0,0
15,15,15,15,2021-11-01,JH,7,0,18,0,54007,69477,0,112.0,3.0,207.0,,311342.0,432580.0,Lohardaga,,,,,1166,1129,0,,,,,4053.0,4134.0,461738,,,,,,,,174275,64259,2021-11-12 17:35:10.323959,37403000,,,,348771,5138,343536,,15037572,5651850,0,0,0,0,0
16,16,16,16,2021-11-01,JH,7,0,18,0,54007,69477,0,112.0,3.0,207.0,,311342.0,432580.0,Pakur,,,,,4799,3825,0,,,,,13510.0,11836.0,899200,,,,,,,,382847,112766,2021-11-12 17:35:10.323959,37403000,,,,348771,5138,343536,,15037572,5651850,0,0,0,0,0
17,17,17,17,2021-11-01,JH,7,0,18,0,54007,69477,0,112.0,3.0,207.0,,311342.0,432580.0,Palamu,,,,,5024,6710,0,,,,,24710.0,40343.0,1936319,,,,,,,,793050,317784,2021-11-12 17:35:10.323959,37403000,,,,348771,5138,343536,,15037572,5651850,0,0,0,0,0
18,18,18,18,2021-11-01,JH,7,0,18,0,54007,69477,0,112.0,3.0,207.0,,311342.0,432580.0,Ramgarh,,,,,723,1544,0,,,,,4766.0,10491.0,949159,,,,,,,,522740,186986,2021-11-12 17:35:10.323959,37403000,,,,348771,5138,343536,,15037572,5651850,0,0,0,0,0
19,19,19,19,2021-11-01,JH,7,0,18,0,54007,69477,0,112.0,3.0,207.0,,311342.0,432580.0,Ranchi,,,,,3556,3682,0,,,,,33049.0,35000.0,2912022,,,,,,,,1515670,659683,2021-11-12 17:35:10.323959,37403000,,,,348771,5138,343536,,15037572,5651850,0,0,0,0,0
20,20,20,20,2021-11-01,JH,7,0,18,0,54007,69477,0,112.0,3.0,207.0,,311342.0,432580.0,Sahibganj,,,,,1371,798,0,,,,,10062.0,11918.0,1150038,,,,,,,,432319,133358,2021-11-12 17:35:10.323959,37403000,,,,348771,5138,343536,,15037572,5651850,0,0,0,0,0
21,21,21,21,2021-11-01,JH,7,0,18,0,54007,69477,0,112.0,3.0,207.0,,311342.0,432580.0,Saraikela-Kharsawan,,,,,1327,2225,0,,,,,10633.0,12475.0,1063458,,,,,,,,506744,170205,2021-11-12 17:35:10.323959,37403000,,,,348771,5138,343536,,15037572,5651850,0,0,0,0,0
22,22,22,22,2021-11-01,JH,7,0,18,0,54007,69477,0,112.0,3.0,207.0,,311342.0,432580.0,Simdega,,,,,658,1670,0,,,,,1898.0,4519.0,599813,,,,,,,,278015,113729,2021-11-12 17:35:10.323959,37403000,,,,348771,5138,343536,,15037572,5651850,0,0,0,0,0
23,23,23,23,2021-11-01,JH,7,0,18,0,54007,69477,0,112.0,3.0,207.0,,311342.0,432580.0,Unknown,7.0,0.0,18.0,,0,0,0,348573.0,5138.0,343405.0,,,,0,,,,348771.0,5138.0,343536.0,,0,0,2021-11-12 17:35:10.323959,37403000,,,,348771,5138,343536,,15037572,5651850,0,0,0,0,0
24,24,24,24,2021-11-01,JH,7,0,18,0,54007,69477,0,112.0,3.0,207.0,,311342.0,432580.0,West Singhbhum,,,,,2077,2397,0,,,,,12638.0,16033.0,1501619,,,,,,,,632514,228004,2021-11-12 17:35:10.323959,37403000,,,,348771,5138,343536,,15037572,5651850,0,0,0,0,0
