,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,2021-11-01,PB,19,1,22,13788,17949,27459,0,182.0,7.0,165.0,221357.0,183535.0,213394.0,Amritsar,1,0,3,,1642,1775,0,22.0,2.0,11.0,,20210.0,15947.0,2490891,,,,47380,1598,45760,,1264715,448262,2021-11-12T23:41:21.919884+05:30,29859000,,,,602420,16560,585613,15443203,15960472,6266248,0,0,0,0,0
1,1,1,1,2021-11-01,PB,19,1,22,13788,17949,27459,0,182.0,7.0,165.0,221357.0,183535.0,213394.0,Barnala,0,0,3,,866,531,0,2.0,0.0,3.0,,8825.0,4961.0,596294,,,,5950,244,5699,,329330,104728,2021-11-12T23:41:21.919884+05:30,29859000,,,,602420,16560,585613,15443203,15960472,6266248,0,0,0,0,0
2,2,2,2,2021-11-01,PB,19,1,22,13788,17949,27459,0,182.0,7.0,165.0,221357.0,183535.0,213394.0,Bathinda,1,0,0,,1253,971,0,12.0,0.0,7.0,,7879.0,6450.0,1388859,,,,41729,1042,40668,,624857,203282,2021-11-12T23:41:21.919884+05:30,29859000,,,,602420,16560,585613,15443203,15960472,6266248,0,0,0,0,0
3,3,3,3,2021-11-01,PB,19,1,22,13788,17949,27459,0,182.0,7.0,165.0,221357.0,183535.0,213394.0,Faridkot,1,0,0,,141,313,0,7.0,0.0,7.0,,3009.0,4268.0,618008,,,,13928,315,13602,,330795,128966,2021-11-12T23:41:21.919884+05:30,29859000,,,,602420,16560,585613,15443203,15960472,6266248,0,0,0,0,0
4,4,4,4,2021-11-01,PB,19,1,22,13788,17949,27459,0,182.0,7.0,165.0,221357.0,183535.0,213394.0,Fatehgarh Sahib,0,0,0,,652,1391,0,2.0,0.0,0.0,,2887.0,5654.0,599814,,,,8876,335,8538,,355573,136638,2021-11-12T23:41:21.919884+05:30,29859000,,,,602420,16560,585613,15443203,15960472,6266248,0,0,0,0,0
5,5,5,5,2021-11-01,PB,19,1,22,13788,17949,27459,0,182.0,7.0,165.0,221357.0,183535.0,213394.0,Fazilka,1,0,0,,204,231,0,9.0,0.0,4.0,,6489.0,4541.0,1180483,,,,20272,528,19729,,490284,131750,2021-11-12T23:41:21.919884+05:30,29859000,,,,602420,16560,585613,15443203,15960472,6266248,0,0,0,0,0
6,6,6,6,2021-11-01,PB,19,1,22,13788,17949,27459,0,182.0,7.0,165.0,221357.0,183535.0,213394.0,Ferozepur,0,0,0,,722,857,0,10.0,0.0,9.0,,4639.0,4960.0,2026831,,,,14347,504,13832,,477065,128900,2021-11-12T23:41:21.919884+05:30,29859000,,,,602420,16560,585613,15443203,15960472,6266248,0,0,0,0,0
7,7,7,7,2021-11-01,PB,19,1,22,13788,17949,27459,0,182.0,7.0,165.0,221357.0,183535.0,213394.0,Gurdaspur,0,0,0,,1746,3831,0,3.0,1.0,3.0,,18471.0,28088.0,2299026,,,,22381,801,21576,,863879,419182,2021-11-12T23:41:21.919884+05:30,29859000,,,,602420,16560,585613,15443203,15960472,6266248,0,0,0,0,0
8,8,8,8,2021-11-01,PB,19,1,22,13788,17949,27459,0,182.0,7.0,165.0,221357.0,183535.0,213394.0,Hoshiarpur,4,0,0,,323,1192,0,13.0,2.0,10.0,,6012.0,16355.0,1582793,,,,30826,986,29828,,1000959,575908,2021-11-12T23:41:21.919884+05:30,29859000,,,,602420,16560,585613,15443203,15960472,6266248,0,0,0,0,0
9,9,9,9,2021-11-01,PB,19,1,22,13788,17949,27459,0,182.0,7.0,165.0,221357.0,183535.0,213394.0,Jalandhar,1,0,4,,1553,3243,0,17.0,1.0,13.0,,12638.0,21217.0,2181753,,,,63397,1496,61868,,1435106,684613,2021-11-12T23:41:21.919884+05:30,29859000,,,,602420,16560,585613,15443203,15960472,6266248,0,0,0,0,0
10,10,10,10,2021-11-01,PB,19,1,22,13788,17949,27459,0,182.0,7.0,165.0,221357.0,183535.0,213394.0,Kapurthala,1,0,0,,453,739,0,3.0,0.0,6.0,,4661.0,5647.0,817668,,,,17853,556,17294,,465738,188215,2021-11-12T23:41:21.919884+05:30,29859000,,,,602420,16560,585613,15443203,15960472,6266248,0,0,0,0,0
11,11,11,11,2021-11-01,PB,19,1,22,13788,17949,27459,0,182.0,7.0,165.0,221357.0,183535.0,213394.0,Ludhiana,2,0,1,,2705,3118,0,15.0,0.0,21.0,,37121.0,28249.0,3487882,,,,87610,2106,85485,,2476351,946519,2021-11-12T23:41:21.919884+05:30,29859000,,,,602420,16560,585613,15443203,15960472,6266248,0,0,0,0,0
12,12,12,12,2021-11-01,PB,19,1,22,13788,17949,27459,0,182.0,7.0,165.0,221357.0,183535.0,213394.0,Mansa,0,0,0,,701,685,0,0.0,0.0,1.0,,4757.0,3883.0,768808,,,,15606,380,15226,,373067,90515,2021-11-12T23:41:21.919884+05:30,29859000,,,,602420,16560,585613,15443203,15960472,6266248,0,0,0,0,0
13,13,13,13,2021-11-01,PB,19,1,22,13788,17949,27459,0,182.0,7.0,165.0,221357.0,183535.0,213394.0,Moga,0,0,0,,529,831,0,1.0,0.0,8.0,,4536.0,6144.0,992289,,,,8675,233,8440,,542085,179739,2021-11-12T23:41:21.919884+05:30,29859000,,,,602420,16560,585613,15443203,15960472,6266248,0,0,0,0,0
14,14,14,14,2021-11-01,PB,19,1,22,13788,17949,27459,0,182.0,7.0,165.0,221357.0,183535.0,213394.0,Pathankot,2,1,1,,256,1007,0,19.0,1.0,8.0,,1767.0,6169.0,626154,,,,18816,420,18374,,425145,197829,2021-11-12T23:41:21.919884+05:30,29859000,,,,602420,16560,585613,15443203,15960472,6266248,0,0,0,0,0
15,15,15,15,2021-11-01,PB,19,1,22,13788,17949,27459,0,182.0,7.0,165.0,221357.0,183535.0,213394.0,Patiala,2,0,1,,881,1418,0,5.0,0.0,13.0,,7326.0,10378.0,2892282,,,,48929,1358,47562,,1052348,397891,2021-11-12T23:41:21.919884+05:30,29859000,,,,602420,16560,585613,15443203,15960472,6266248,0,0,0,0,0
16,16,16,16,2021-11-01,PB,19,1,22,13788,17949,27459,0,182.0,7.0,165.0,221357.0,183535.0,213394.0,Rupnagar,0,0,2,,257,733,0,18.0,0.0,9.0,,1824.0,5516.0,683349,,,,12963,423,12519,,384894,183652,2021-11-12T23:41:21.919884+05:30,29859000,,,,602420,16560,585613,15443203,15960472,6266248,0,0,0,0,0
17,17,17,17,2021-11-01,PB,19,1,22,13788,17949,27459,0,182.0,7.0,165.0,221357.0,183535.0,213394.0,S.A.S. Nagar,2,0,4,,479,1005,0,18.0,0.0,23.0,,4124.0,8172.0,986147,,,,68823,1068,67730,,872575,403217,2021-11-12T23:41:21.919884+05:30,29859000,,,,602420,16560,585613,15443203,15960472,6266248,0,0,0,0,0
18,18,18,18,2021-11-01,PB,19,1,22,13788,17949,27459,0,182.0,7.0,165.0,221357.0,183535.0,213394.0,Sangrur,1,0,0,,1079,960,0,3.0,0.0,3.0,,12251.0,8554.0,1654408,,,,15763,875,14884,,731590,219780,2021-11-12T23:41:21.919884+05:30,29859000,,,,602420,16560,585613,15443203,15960472,6266248,0,0,0,0,0
