Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
2021-11-01,MP,Agar Malwa,,,,,,,,2021-11-02 11:02:02.159424,,,,792862,10524,782222,
2021-11-01,MP,Alirajpur,,,,,,,,2021-11-02 11:02:02.159424,,,,792862,10524,782222,
2021-11-01,MP,Anuppur,,,,,,,,2021-11-02 11:02:02.159424,,,,792862,10524,782222,
2021-11-01,MP,Ashoknagar,,,,,,,,2021-11-02 11:02:02.159424,,,,792862,10524,782222,
2021-11-01,MP,Balaghat,,,,,,,,2021-11-02 11:02:02.159424,,,,792862,10524,782222,
2021-11-01,MP,Barwani,,,,,,,,2021-11-02 11:02:02.159424,,,,792862,10524,782222,
2021-11-01,MP,Betul,,,,,,,,2021-11-02 11:02:02.159424,,,,792862,10524,782222,
2021-11-01,MP,Bhind,,,,,,,,2021-11-02 11:02:02.159424,,,,792862,10524,782222,
2021-11-01,MP,Bhopal,,,,,,,,2021-11-02 11:02:02.159424,,,,792862,10524,782222,
2021-11-01,MP,Burhanpur,,,,,,,,2021-11-02 11:02:02.159424,,,,792862,10524,782222,
2021-11-01,MP,Chhatarpur,,,,,,,,2021-11-02 11:02:02.159424,,,,792862,10524,782222,
2021-11-01,MP,Chhindwara,,,,,,,,2021-11-02 11:02:02.159424,,,,792862,10524,782222,
2021-11-01,MP,Damoh,,,,,,,,2021-11-02 11:02:02.159424,,,,792862,10524,782222,
2021-11-01,MP,Datia,,,,,,,,2021-11-02 11:02:02.159424,,,,792862,10524,782222,
2021-11-01,MP,Dewas,,,,,,,,2021-11-02 11:02:02.159424,,,,792862,10524,782222,
2021-11-01,MP,Dhar,,,,,,,,2021-11-02 11:02:02.159424,,,,792862,10524,782222,
2021-11-01,MP,Dindori,,,,,,,,2021-11-02 11:02:02.159424,,,,792862,10524,782222,
2021-11-01,MP,Guna,,,,,,,,2021-11-02 11:02:02.159424,,,,792862,10524,782222,
2021-11-01,MP,Gwalior,,,,,,,,2021-11-02 11:02:02.159424,,,,792862,10524,782222,
2021-11-01,MP,Harda,,,,,,,,2021-11-02 11:02:02.159424,,,,792862,10524,782222,
2021-11-01,MP,Hoshangabad,,,,,,,,2021-11-02 11:02:02.159424,,,,792862,10524,782222,
2021-11-01,MP,Indore,,,,,,,,2021-11-02 11:02:02.159424,,,,792862,10524,782222,
2021-11-01,MP,Jabalpur,,,,,,,,2021-11-02 11:02:02.159424,,,,792862,10524,782222,
2021-11-01,MP,Jhabua,,,,,,,,2021-11-02 11:02:02.159424,,,,792862,10524,782222,
2021-11-01,MP,Katni,,,,,,,,2021-11-02 11:02:02.159424,,,,792862,10524,782222,
2021-11-01,MP,Khandwa,,,,,,,,2021-11-02 11:02:02.159424,,,,792862,10524,782222,
2021-11-01,MP,Khargone,,,,,,,,2021-11-02 11:02:02.159424,,,,792862,10524,782222,
2021-11-01,MP,Mandla,,,,,,,,2021-11-02 11:02:02.159424,,,,792862,10524,782222,
2021-11-01,MP,Mandsaur,,,,,,,,2021-11-02 11:02:02.159424,,,,792862,10524,782222,
2021-11-01,MP,Morena,,,,,,,,2021-11-02 11:02:02.159424,,,,792862,10524,782222,
2021-11-01,MP,Narsinghpur,,,,,,,,2021-11-02 11:02:02.159424,,,,792862,10524,782222,
2021-11-01,MP,Neemuch,,,,,,,,2021-11-02 11:02:02.159424,,,,792862,10524,782222,
2021-11-01,MP,Niwari,,,,,,,,2021-11-02 11:02:02.159424,,,,792862,10524,782222,
2021-11-01,MP,Other Region,,,,,,,,2021-11-02 11:02:02.159424,,,,792862,10524,782222,
2021-11-01,MP,Panna,,,,,,,,2021-11-02 11:02:02.159424,,,,792862,10524,782222,
2021-11-01,MP,Raisen,,,,,,,,2021-11-02 11:02:02.159424,,,,792862,10524,782222,
2021-11-01,MP,Rajgarh,,,,,,,,2021-11-02 11:02:02.159424,,,,792862,10524,782222,
2021-11-01,MP,Ratlam,,,,,,,,2021-11-02 11:02:02.159424,,,,792862,10524,782222,
2021-11-01,MP,Rewa,,,,,,,,2021-11-02 11:02:02.159424,,,,792862,10524,782222,
2021-11-01,MP,Sagar,,,,,,,,2021-11-02 11:02:02.159424,,,,792862,10524,782222,
2021-11-01,MP,Satna,,,,,,,,2021-11-02 11:02:02.159424,,,,792862,10524,782222,
2021-11-01,MP,Sehore,,,,,,,,2021-11-02 11:02:02.159424,,,,792862,10524,782222,
2021-11-01,MP,Seoni,,,,,,,,2021-11-02 11:02:02.159424,,,,792862,10524,782222,
2021-11-01,MP,Shahdol,,,,,,,,2021-11-02 11:02:02.159424,,,,792862,10524,782222,
2021-11-01,MP,Shajapur,,,,,,,,2021-11-02 11:02:02.159424,,,,792862,10524,782222,
2021-11-01,MP,Sheopur,,,,,,,,2021-11-02 11:02:02.159424,,,,792862,10524,782222,
2021-11-01,MP,Shivpuri,,,,,,,,2021-11-02 11:02:02.159424,,,,792862,10524,782222,
2021-11-01,MP,Sidhi,,,,,,,,2021-11-02 11:02:02.159424,,,,792862,10524,782222,
2021-11-01,MP,Singrauli,,,,,,,,2021-11-02 11:02:02.159424,,,,792862,10524,782222,
2021-11-01,MP,Tikamgarh,,,,,,,,2021-11-02 11:02:02.159424,,,,792862,10524,782222,
2021-11-01,MP,Ujjain,,,,,,,,2021-11-02 11:02:02.159424,,,,792862,10524,782222,
2021-11-01,MP,Umaria,,,,,,,,2021-11-02 11:02:02.159424,,,,792862,10524,782222,
2021-11-01,MP,Vidisha,,,,,,,,2021-11-02 11:02:02.159424,,,,792862,10524,782222,
2021-11-01,MP,Unknown,,,,792862,10524,782222,,2021-11-02 11:02:02.159424,,,,792862,10524,782222,
