,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState
0,2021-11-01,MZ,830,2,823,0,536,2735,0,4935.0,23.0,5733.0,,3839.0,11198.0,Aizawl,,,,,80,939,0,,,,,432.0,3806.0,404054,,,,,,,,315786,240532,2021-11-12 17:35:10.323959,1192000,,,,122354,435,115435,,712131,514752
1,2021-11-01,MZ,830,2,823,0,536,2735,0,4935.0,23.0,5733.0,,3839.0,11198.0,Champhai,,,,,8,47,0,,,,,336.0,438.0,125370,,,,,,,,74130,55298,2021-11-12 17:35:10.323959,1192000,,,,122354,435,115435,,712131,514752
2,2021-11-01,MZ,830,2,823,0,536,2735,0,4935.0,23.0,5733.0,,3839.0,11198.0,Hnahthial,,,,,0,0,0,,,,,,,0,,,,,,,,0,0,2021-11-12 17:35:10.323959,1192000,,,,122354,435,115435,,712131,514752
3,2021-11-01,MZ,830,2,823,0,536,2735,0,4935.0,23.0,5733.0,,3839.0,11198.0,Khawzawl,,,,,0,0,0,,,,,,,0,,,,,,,,0,0,2021-11-12 17:35:10.323959,1192000,,,,122354,435,115435,,712131,514752
4,2021-11-01,MZ,830,2,823,0,536,2735,0,4935.0,23.0,5733.0,,3839.0,11198.0,Kolasib,,,,,4,72,0,,,,,123.0,598.0,83054,,,,,,,,50529,33173,2021-11-12 17:35:10.323959,1192000,,,,122354,435,115435,,712131,514752
5,2021-11-01,MZ,830,2,823,0,536,2735,0,4935.0,23.0,5733.0,,3839.0,11198.0,Lawngtlai,,,,,360,121,0,,,,,2402.0,1466.0,117444,,,,,,,,56237,25991,2021-11-12 17:35:10.323959,1192000,,,,122354,435,115435,,712131,514752
6,2021-11-01,MZ,830,2,823,0,536,2735,0,4935.0,23.0,5733.0,,3839.0,11198.0,Lunglei,,,,,3,1299,0,,,,,221.0,2436.0,154094,,,,,,,,95132,74597,2021-11-12 17:35:10.323959,1192000,,,,122354,435,115435,,712131,514752
7,2021-11-01,MZ,830,2,823,0,536,2735,0,4935.0,23.0,5733.0,,3839.0,11198.0,Mamit,,,,,74,43,0,,,,,223.0,818.0,85757,,,,,,,,43752,28916,2021-11-12 17:35:10.323959,1192000,,,,122354,435,115435,,712131,514752
8,2021-11-01,MZ,830,2,823,0,536,2735,0,4935.0,23.0,5733.0,,3839.0,11198.0,Saiha,,,,,0,0,0,,,,,62.0,991.0,56366,,,,,,,,34626,19984,2021-11-12 17:35:10.323959,1192000,,,,122354,435,115435,,712131,514752
9,2021-11-01,MZ,830,2,823,0,536,2735,0,4935.0,23.0,5733.0,,3839.0,11198.0,Saitual,,,,,0,0,0,,,,,,,0,,,,,,,,0,0,2021-11-12 17:35:10.323959,1192000,,,,122354,435,115435,,712131,514752
10,2021-11-01,MZ,830,2,823,0,536,2735,0,4935.0,23.0,5733.0,,3839.0,11198.0,Serchhip,,,,,7,214,0,,,,,40.0,645.0,64875,,,,,,,,41939,36261,2021-11-12 17:35:10.323959,1192000,,,,122354,435,115435,,712131,514752
11,2021-11-01,MZ,830,2,823,0,536,2735,0,4935.0,23.0,5733.0,,3839.0,11198.0,Unknown,830.0,2.0,823.0,,0,0,0,,,,,,,0,,,,122354.0,435.0,115435.0,,0,0,2021-11-12 17:35:10.323959,1192000,,,,122354,435,115435,,712131,514752
