,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,2021-11-01,DL,18,0,49,40990,20515,32810,0,258.0,0.0,248.0,389409.0,153082.0,252725.0,Central Delhi,,,,,1487,2376,0,,,,,,,0,,,,,,,,1182864,648850,2021-11-12 17:35:10.323959,19814000,,,,1439888,25091,1414480,29468743,13076142,7458189,0,0,0,0,0
1,1,1,1,2021-11-01,DL,18,0,49,40990,20515,32810,0,258.0,0.0,248.0,389409.0,153082.0,252725.0,East Delhi,,,,,1522,2662,0,,,,,,,0,,,,,,,,1005595,631383,2021-11-12 17:35:10.323959,19814000,,,,1439888,25091,1414480,29468743,13076142,7458189,0,0,0,0,0
2,2,2,2,2021-11-01,DL,18,0,49,40990,20515,32810,0,258.0,0.0,248.0,389409.0,153082.0,252725.0,New Delhi,,,,,1142,2589,0,,,,,,,0,,,,,,,,898439,620897,2021-11-12 17:35:10.323959,19814000,,,,1439888,25091,1414480,29468743,13076142,7458189,0,0,0,0,0
3,3,3,3,2021-11-01,DL,18,0,49,40990,20515,32810,0,258.0,0.0,248.0,389409.0,153082.0,252725.0,North Delhi,,,,,1892,3021,0,,,,,,,0,,,,,,,,1242193,566223,2021-11-12 17:35:10.323959,19814000,,,,1439888,25091,1414480,29468743,13076142,7458189,0,0,0,0,0
4,4,4,4,2021-11-01,DL,18,0,49,40990,20515,32810,0,258.0,0.0,248.0,389409.0,153082.0,252725.0,North East Delhi,,,,,3212,1865,0,,,,,,,0,,,,,,,,906783,398333,2021-11-12 17:35:10.323959,19814000,,,,1439888,25091,1414480,29468743,13076142,7458189,0,0,0,0,0
5,5,5,5,2021-11-01,DL,18,0,49,40990,20515,32810,0,258.0,0.0,248.0,389409.0,153082.0,252725.0,North West Delhi,,,,,1701,3345,0,,,,,,,0,,,,,,,,1595364,852076,2021-11-12 17:35:10.323959,19814000,,,,1439888,25091,1414480,29468743,13076142,7458189,0,0,0,0,0
6,6,6,6,2021-11-01,DL,18,0,49,40990,20515,32810,0,258.0,0.0,248.0,389409.0,153082.0,252725.0,Shahdara,,,,,1873,2379,0,,,,,,,0,,,,,,,,891071,527613,2021-11-12 17:35:10.323959,19814000,,,,1439888,25091,1414480,29468743,13076142,7458189,0,0,0,0,0
7,7,7,7,2021-11-01,DL,18,0,49,40990,20515,32810,0,258.0,0.0,248.0,389409.0,153082.0,252725.0,South Delhi,,,,,1109,2481,0,,,,,,,0,,,,,,,,1221385,739901,2021-11-12 17:35:10.323959,19814000,,,,1439888,25091,1414480,29468743,13076142,7458189,0,0,0,0,0
8,8,8,8,2021-11-01,DL,18,0,49,40990,20515,32810,0,258.0,0.0,248.0,389409.0,153082.0,252725.0,South East Delhi,,,,,1657,3468,0,,,,,,,0,,,,,,,,1264236,775975,2021-11-12 17:35:10.323959,19814000,,,,1439888,25091,1414480,29468743,13076142,7458189,0,0,0,0,0
9,9,9,9,2021-11-01,DL,18,0,49,40990,20515,32810,0,258.0,0.0,248.0,389409.0,153082.0,252725.0,South West Delhi,,,,,2409,4658,0,,,,,,,0,,,,,,,,1500879,871304,2021-11-12 17:35:10.323959,19814000,,,,1439888,25091,1414480,29468743,13076142,7458189,0,0,0,0,0
10,10,10,10,2021-11-01,DL,18,0,49,40990,20515,32810,0,258.0,0.0,248.0,389409.0,153082.0,252725.0,Unknown,18.0,0.0,49.0,,0,0,0,,,,,,,0,,,,1439888.0,25091.0,1414480.0,,0,0,2021-11-12 17:35:10.323959,19814000,,,,1439888,25091,1414480,29468743,13076142,7458189,0,0,0,0,0
11,11,11,11,2021-11-01,DL,18,0,49,40990,20515,32810,0,258.0,0.0,248.0,389409.0,153082.0,252725.0,West Delhi,,,,,2511,3966,0,,,,,,,0,,,,,,,,1367333,825634,2021-11-12 17:35:10.323959,19814000,,,,1439888,25091,1414480,29468743,13076142,7458189,0,0,0,0,0
