,Unnamed: 0,Unnamed: 0.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
10,10,10,2021-11-01,MH,809,10,1901,85476,189699,164650,0,0,8037.0,198.0,15461.0,774532.0,1518892.0,1205654.0,0.0,Gondia,0.0,0.0,0.0,,843.0,2755.0,0,0,2.0,0.0,3.0,,8002.0,22140.0,0,1322331,,,,40519,569,39941,,889804,472735,0,7,2022-01-22T23:49:26.844554+05:30,122153000,,,,6611887,140226,6452486,62752687,67386029,31139409,0,3623,3623.0,7.0
11,11,11,2021-11-01,MH,809,10,1901,85476,189699,164650,0,0,8037.0,198.0,15461.0,774532.0,1518892.0,1205654.0,0.0,Hingoli,0.0,0.0,0.0,,3730.0,1330.0,0,0,0.0,0.0,3.0,,40141.0,15064.0,0,1178973,,,,18475,506,17949,,541172,202330,0,1,2022-01-22T23:49:26.844554+05:30,122153000,,,,6611887,140226,6452486,62752687,67386029,31139409,0,3623,3623.0,1.0
12,12,12,2021-11-01,MH,809,10,1901,85476,189699,164650,0,0,8037.0,198.0,15461.0,774532.0,1518892.0,1205654.0,0.0,Jalgaon,0.0,0.0,0.0,,4024.0,2639.0,0,0,4.0,0.0,9.0,,34841.0,20370.0,0,4224442,,,,139934,2714,137178,,2089125,702183,0,32,2022-01-22T23:49:26.844554+05:30,122153000,,,,6611887,140226,6452486,62752687,67386029,31139409,0,3623,3623.0,32.0
13,13,13,2021-11-01,MH,809,10,1901,85476,189699,164650,0,0,8037.0,198.0,15461.0,774532.0,1518892.0,1205654.0,0.0,Jalna,1.0,0.0,5.0,,7619.0,3433.0,0,0,16.0,0.0,33.0,,96727.0,32051.0,0,1958483,,,,60616,1209,59387,,1088872,417255,0,1,2022-01-22T23:49:26.844554+05:30,122153000,,,,6611887,140226,6452486,62752687,67386029,31139409,0,3623,3623.0,1.0
14,14,14,2021-11-01,MH,809,10,1901,85476,189699,164650,0,0,8037.0,198.0,15461.0,774532.0,1518892.0,1205654.0,0.0,Kolhapur,4.0,0.0,8.0,,1114.0,2244.0,0,0,56.0,2.0,110.0,,16451.0,21243.0,0,3874015,,,,206675,5847,200707,,2537845,1045573,0,5,2022-01-22T23:49:26.844554+05:30,122153000,,,,6611887,140226,6452486,62752687,67386029,31139409,0,3623,3623.0,5.0
15,15,15,2021-11-01,MH,809,10,1901,85476,189699,164650,0,0,8037.0,198.0,15461.0,774532.0,1518892.0,1205654.0,0.0,Latur,2.0,0.0,0.0,,8466.0,4068.0,0,0,40.0,3.0,0.0,,77954.0,32201.0,0,2455543,,,,92135,2437,89608,,1190942,511684,0,6,2022-01-22T23:49:26.844554+05:30,122153000,,,,6611887,140226,6452486,62752687,67386029,31139409,0,3623,3623.0,6.0
16,16,16,2021-11-01,MH,809,10,1901,85476,189699,164650,0,0,8037.0,198.0,15461.0,774532.0,1518892.0,1205654.0,0.0,Mumbai,258.0,4.0,420.0,,15730.0,34627.0,0,0,2237.0,31.0,2673.0,,94855.0,210927.0,0,12442373,,,,757007,16251,733738,,9131345,5598831,0,2515,2022-01-22T23:49:26.844554+05:30,122153000,,,,6611887,140226,6452486,62752687,67386029,31139409,0,3623,3623.0,2515.0
17,17,17,2021-11-01,MH,809,10,1901,85476,189699,164650,0,0,8037.0,198.0,15461.0,774532.0,1518892.0,1205654.0,0.0,Nagpur,5.0,0.0,13.0,,6123.0,8007.0,0,0,36.0,0.0,52.0,,54192.0,66087.0,0,4653171,,,,493612,9128,484347,,3012562,1468897,0,71,2022-01-22T23:49:26.844554+05:30,122153000,,,,6611887,140226,6452486,62752687,67386029,31139409,0,3623,3623.0,71.0
18,18,18,2021-11-01,MH,809,10,1901,85476,189699,164650,0,0,8037.0,198.0,15461.0,774532.0,1518892.0,1205654.0,0.0,Nanded,0.0,0.0,2.0,,16432.0,6000.0,0,0,27.0,0.0,23.0,,136501.0,41964.0,0,3356566,,,,90409,2658,87723,,1576990,566812,0,7,2022-01-22T23:49:26.844554+05:30,122153000,,,,6611887,140226,6452486,62752687,67386029,31139409,0,3623,3623.0,7.0
19,19,19,2021-11-01,MH,809,10,1901,85476,189699,164650,0,0,8037.0,198.0,15461.0,774532.0,1518892.0,1205654.0,0.0,Nandurbar,0.0,0.0,0.0,,1261.0,947.0,0,0,2.0,0.0,1.0,,18488.0,11345.0,0,1646177,,,,40006,948,39054,,725111,343001,0,3,2022-01-22T23:49:26.844554+05:30,122153000,,,,6611887,140226,6452486,62752687,67386029,31139409,0,3623,3623.0,3.0
20,20,20,2021-11-01,MH,809,10,1901,85476,189699,164650,0,0,8037.0,198.0,15461.0,774532.0,1518892.0,1205654.0,0.0,Nashik,49.0,0.0,75.0,,20627.0,8698.0,0,0,465.0,12.0,589.0,,141213.0,54938.0,0,6109052,,,,410730,8679,401493,,3491673,1307820,0,1,2022-01-22T23:49:26.844554+05:30,122153000,,,,6611887,140226,6452486,62752687,67386029,31139409,0,3623,3623.0,1.0
21,21,21,2021-11-01,MH,809,10,1901,85476,189699,164650,0,0,8037.0,198.0,15461.0,774532.0,1518892.0,1205654.0,0.0,Osmanabad,13.0,0.0,3.0,,8309.0,1696.0,0,0,97.0,1.0,157.0,,44766.0,11397.0,0,1660311,,,,67841,1963,65580,,811501,309906,0,114,2022-01-22T23:49:26.844554+05:30,122153000,,,,6611887,140226,6452486,62752687,67386029,31139409,0,3623,3623.0,114.0
22,22,22,2021-11-01,MH,809,10,1901,85476,189699,164650,0,0,8037.0,198.0,15461.0,774532.0,1518892.0,1205654.0,0.0,"Other 
states/country",,,,,,,0,0,,,,,,,0,0,,,,144,111,31,,0,0,0,2,2022-01-22T23:49:26.844554+05:30,122153000,,,,6611887,140226,6452486,62752687,67386029,31139409,0,3623,,
23,23,23,2021-11-01,MH,809,10,1901,85476,189699,164650,0,0,8037.0,198.0,15461.0,774532.0,1518892.0,1205654.0,0.0,Palghar,10.0,0.0,44.0,,3524.0,6706.0,0,0,191.0,0.0,362.0,,29838.0,39043.0,0,2990116,,,,138023,3282,134353,,1872723,685447,0,14,2022-01-22T23:49:26.844554+05:30,122153000,,,,6611887,140226,6452486,62752687,67386029,31139409,0,3623,3623.0,14.0
24,24,24,2021-11-01,MH,809,10,1901,85476,189699,164650,0,0,8037.0,198.0,15461.0,774532.0,1518892.0,1205654.0,0.0,Parbhani,1.0,0.0,0.0,,7082.0,2852.0,0,0,13.0,1.0,6.0,,46045.0,19693.0,0,1835982,,,,52363,1233,51078,,912956,381035,0,19,2022-01-22T23:49:26.844554+05:30,122153000,,,,6611887,140226,6452486,62752687,67386029,31139409,0,3623,3623.0,19.0
25,25,25,2021-11-01,MH,809,10,1901,85476,189699,164650,0,0,8037.0,198.0,15461.0,774532.0,1518892.0,1205654.0,0.0,Pune,139.0,0.0,361.0,,6301.0,12541.0,0,0,1496.0,18.0,5191.0,,75793.0,121915.0,0,9426959,,,,1154915,19594,1131762,,7849431,4277349,0,349,2022-01-22T23:49:26.844554+05:30,122153000,,,,6611887,140226,6452486,62752687,67386029,31139409,0,3623,3623.0,349.0
26,26,26,2021-11-01,MH,809,10,1901,85476,189699,164650,0,0,8037.0,198.0,15461.0,774532.0,1518892.0,1205654.0,0.0,Raigad,32.0,0.0,50.0,,2983.0,4378.0,0,0,258.0,10.0,316.0,,19374.0,29851.0,0,2635394,,,,195990,4551,190809,,1862490,779291,0,7,2022-01-22T23:49:26.844554+05:30,122153000,,,,6611887,140226,6452486,62752687,67386029,31139409,0,3623,3623.0,7.0
27,27,27,2021-11-01,MH,809,10,1901,85476,189699,164650,0,0,8037.0,198.0,15461.0,774532.0,1518892.0,1205654.0,0.0,Ratnagiri,8.0,0.0,35.0,,1579.0,1564.0,0,0,98.0,2.0,177.0,,10242.0,7886.0,0,1612672,,,,78958,2478,76327,,921730,390267,0,5,2022-01-22T23:49:26.844554+05:30,122153000,,,,6611887,140226,6452486,62752687,67386029,31139409,0,3623,3623.0,5.0
28,28,28,2021-11-01,MH,809,10,1901,85476,189699,164650,0,0,8037.0,198.0,15461.0,774532.0,1518892.0,1205654.0,0.0,Sangli,4.0,0.0,91.0,,950.0,2168.0,0,0,144.0,4.0,344.0,,10225.0,16909.0,0,2820575,,,,209775,5613,203764,,1811930,805045,0,9,2022-01-22T23:49:26.844554+05:30,122153000,,,,6611887,140226,6452486,62752687,67386029,31139409,0,3623,3623.0,9.0
29,29,29,2021-11-01,MH,809,10,1901,85476,189699,164650,0,0,8037.0,198.0,15461.0,774532.0,1518892.0,1205654.0,0.0,Satara,20.0,2.0,21.0,,1547.0,3968.0,0,0,147.0,19.0,332.0,,15354.0,29505.0,0,3003922,,,,250434,6430,243503,,1965277,869165,0,31,2022-01-22T23:49:26.844554+05:30,122153000,,,,6611887,140226,6452486,62752687,67386029,31139409,0,3623,3623.0,31.0
30,30,30,2021-11-01,MH,809,10,1901,85476,189699,164650,0,0,8037.0,198.0,15461.0,774532.0,1518892.0,1205654.0,0.0,Sindhudurg,12.0,1.0,32.0,,650.0,1027.0,0,0,100.0,5.0,226.0,,3407.0,3915.0,0,848868,,,,52795,1435,51019,,525546,280078,0,15,2022-01-22T23:49:26.844554+05:30,122153000,,,,6611887,140226,6452486,62752687,67386029,31139409,0,3623,3623.0,15.0
31,31,31,2021-11-01,MH,809,10,1901,85476,189699,164650,0,0,8037.0,198.0,15461.0,774532.0,1518892.0,1205654.0,0.0,Solapur,28.0,0.0,151.0,,8076.0,3424.0,0,0,252.0,11.0,411.0,,71889.0,30865.0,0,4315527,,,,210494,5551,204515,,2250415,693493,0,110,2022-01-22T23:49:26.844554+05:30,122153000,,,,6611887,140226,6452486,62752687,67386029,31139409,0,3623,3623.0,110.0
32,32,32,2021-11-01,MH,809,10,1901,85476,189699,164650,0,0,8037.0,198.0,15461.0,774532.0,1518892.0,1205654.0,0.0,Thane,128.0,0.0,0.0,,11834.0,15344.0,0,0,1232.0,43.0,3002.0,,100989.0,112488.0,0,11060148,,,,610256,11462,597141,,5496673,2766526,0,35,2022-01-22T23:49:26.844554+05:30,122153000,,,,6611887,140226,6452486,62752687,67386029,31139409,0,3623,3623.0,35.0
33,33,33,2021-11-01,MH,809,10,1901,85476,189699,164650,0,0,8037.0,198.0,15461.0,774532.0,1518892.0,1205654.0,0.0,Wardha,0.0,0.0,0.0,,1503.0,1642.0,0,0,5.0,0.0,4.0,,14547.0,13200.0,0,1296157,,,,57344,1217,55956,,757366,316541,0,165,2022-01-22T23:49:26.844554+05:30,122153000,,,,6611887,140226,6452486,62752687,67386029,31139409,0,3623,3623.0,165.0
34,34,34,2021-11-01,MH,809,10,1901,85476,189699,164650,0,0,8037.0,198.0,15461.0,774532.0,1518892.0,1205654.0,0.0,Washim,0.0,0.0,1.0,,2852.0,1422.0,0,0,4.0,0.0,6.0,,29611.0,17657.0,0,1196714,,,,41663,637,41021,,581894,323132,0,3,2022-01-22T23:49:26.844554+05:30,122153000,,,,6611887,140226,6452486,62752687,67386029,31139409,0,3623,3623.0,3.0
35,35,35,2021-11-01,MH,809,10,1901,85476,189699,164650,0,0,8037.0,198.0,15461.0,774532.0,1518892.0,1205654.0,0.0,Yavatmal,0.0,0.0,1.0,,11363.0,4123.0,0,0,6.0,0.0,8.0,,60860.0,25973.0,0,2775457,,,,75967,1798,74160,,1222684,500429,0,4,2022-01-22T23:49:26.844554+05:30,122153000,,,,6611887,140226,6452486,62752687,67386029,31139409,0,3623,3623.0,4.0
