Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
2021-11-01,HR,Foreign Evacuees,,,,,,,,2021-11-03 09:46:07.874821,,,,771252,10049,761068,
2021-11-01,HR,Ambala,,,,30150,509,29639,,2021-11-03 09:46:07.874821,,,,771252,10049,761068,
2021-11-01,HR,Bhiwani,,,,22409,652,21757,,2021-11-03 09:46:07.874821,,,,771252,10049,761068,
2021-11-01,HR,Charkhi Dadri,,,,5078,139,4939,,2021-11-03 09:46:07.874821,,,,771252,10049,761068,
2021-11-01,HR,Faridabad,,,,99902,716,99157,,2021-11-03 09:46:07.874821,,,,771252,10049,761068,
2021-11-01,HR,Fatehabad,,,,17875,481,17394,,2021-11-03 09:46:07.874821,,,,771252,10049,761068,
2021-11-01,HR,Gurugram,,,,181428,922,180454,,2021-11-03 09:46:07.874821,,,,771252,10049,761068,
2021-11-01,HR,Hisar,,,,53995,1136,52857,,2021-11-03 09:46:07.874821,,,,771252,10049,761068,
2021-11-01,HR,Italians,,,,,,,,2021-11-03 09:46:07.874821,,,,771252,10049,761068,
2021-11-01,HR,Jhajjar,,,,18849,328,18514,,2021-11-03 09:46:07.874821,,,,771252,10049,761068,
2021-11-01,HR,Jind,,,,21209,533,20675,,2021-11-03 09:46:07.874821,,,,771252,10049,761068,
2021-11-01,HR,Kaithal,,,,11244,346,10898,,2021-11-03 09:46:07.874821,,,,771252,10049,761068,
2021-11-01,HR,Karnal,,,,40037,552,39484,,2021-11-03 09:46:07.874821,,,,771252,10049,761068,
2021-11-01,HR,Kurukshetra,,,,22147,357,21789,,2021-11-03 09:46:07.874821,,,,771252,10049,761068,
2021-11-01,HR,Mahendragarh,,,,21689,155,21534,,2021-11-03 09:46:07.874821,,,,771252,10049,761068,
2021-11-01,HR,Nuh,,,,5014,123,4890,,2021-11-03 09:46:07.874821,,,,771252,10049,761068,
2021-11-01,HR,Palwal,,,,11025,153,10872,,2021-11-03 09:46:07.874821,,,,771252,10049,761068,
2021-11-01,HR,Panchkula,,,,30770,378,30379,,2021-11-03 09:46:07.874821,,,,771252,10049,761068,
2021-11-01,HR,Panipat,,,,31150,638,30510,,2021-11-03 09:46:07.874821,,,,771252,10049,761068,
2021-11-01,HR,Rewari,,,,20327,221,20106,,2021-11-03 09:46:07.874821,,,,771252,10049,761068,
2021-11-01,HR,Rohtak,,,,25903,534,25350,,2021-11-03 09:46:07.874821,,,,771252,10049,761068,
2021-11-01,HR,Sirsa,,,,29282,508,28771,,2021-11-03 09:46:07.874821,,,,771252,10049,761068,
2021-11-01,HR,Sonipat,,,,47138,254,46884,,2021-11-03 09:46:07.874821,,,,771252,10049,761068,
2021-11-01,HR,Yamunanagar,,,,24631,414,24215,,2021-11-03 09:46:07.874821,,,,771252,10049,761068,
2021-11-01,HR,Unknown,,,,0.0,0.0,0,,2021-11-03 09:46:07.874821,,,,771252,10049,761068,
