,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,2021-11-01,JK,98,4,97,33451,3931,80742,0,649.0,6.0,579.0,260506.0,31659.0,433986.0,Anantnag,0,0,3,,207,3894,0,9.0,0.0,13.0,,1350.0,32222.0,1070144,2021-11-01 20:00:00,https://twitter.com/diprjk,,16603,205,16381,,759812,406611,2021-11-01 20:00:00,13203000,2021-11-01 20:00:00,https://twitter.com/diprjk,,332347,4436,327012,16235797,9514941,5227490,0,0,0,0,0
1,1,1,1,2021-11-01,JK,98,4,97,33451,3931,80742,0,649.0,6.0,579.0,260506.0,31659.0,433986.0,Bandipora,1,0,2,,30,1482,0,14.0,0.0,19.0,,332.0,7038.0,385099,2021-11-01 20:00:00,https://twitter.com/diprjk,,9815,102,9695,,303695,155827,2021-11-01 20:00:00,13203000,2021-11-01 20:00:00,https://twitter.com/diprjk,,332347,4436,327012,16235797,9514941,5227490,0,0,0,0,0
2,2,2,2,2021-11-01,JK,98,4,97,33451,3931,80742,0,649.0,6.0,579.0,260506.0,31659.0,433986.0,Baramulla,10,0,4,,240,7799,0,96.0,0.0,64.0,,1585.0,31454.0,1015503,2021-11-01 20:00:00,https://twitter.com/diprjk,,24623,282,24200,,776498,457801,2021-11-01 20:00:00,13203000,2021-11-01 20:00:00,https://twitter.com/diprjk,,332347,4436,327012,16235797,9514941,5227490,0,0,0,0,0
3,3,3,3,2021-11-01,JK,98,4,97,33451,3931,80742,0,649.0,6.0,579.0,260506.0,31659.0,433986.0,Budgam,4,1,14,,225,3890,0,63.0,1.0,62.0,,1342.0,23454.0,735753,2021-11-01 20:00:00,https://twitter.com/diprjk,,23848,208,23562,,592300,323477,2021-11-01 20:00:00,13203000,2021-11-01 20:00:00,https://twitter.com/diprjk,,332347,4436,327012,16235797,9514941,5227490,0,0,0,0,0
4,4,4,4,2021-11-01,JK,98,4,97,33451,3931,80742,0,649.0,6.0,579.0,260506.0,31659.0,433986.0,Doda,2,0,4,,131,1089,0,17.0,0.0,20.0,,1045.0,17350.0,409576,2021-11-01 20:00:00,https://twitter.com/diprjk,,7871,133,7708,,314114,159840,2021-11-01 20:00:00,13203000,2021-11-01 20:00:00,https://twitter.com/diprjk,,332347,4436,327012,16235797,9514941,5227490,0,0,0,0,0
5,5,5,5,2021-11-01,JK,98,4,97,33451,3931,80742,0,649.0,6.0,579.0,260506.0,31659.0,433986.0,Ganderbal,8,0,6,,44,1524,0,38.0,0.0,16.0,,332.0,9280.0,297003,2021-11-01 20:00:00,https://twitter.com/diprjk,,10444,79,10319,,227393,135336,2021-11-01 20:00:00,13203000,2021-11-01 20:00:00,https://twitter.com/diprjk,,332347,4436,327012,16235797,9514941,5227490,0,0,0,0,0
6,6,6,6,2021-11-01,JK,98,4,97,33451,3931,80742,0,649.0,6.0,579.0,260506.0,31659.0,433986.0,Jammu,7,0,8,,524,3373,0,24.0,0.0,42.0,,3957.0,17472.0,1526406,2021-11-01 20:00:00,https://twitter.com/diprjk,,53331,1145,52153,,1168972,613910,2021-11-01 20:00:00,13203000,2021-11-01 20:00:00,https://twitter.com/diprjk,,332347,4436,327012,16235797,9514941,5227490,0,0,0,0,0
7,7,7,7,2021-11-01,JK,98,4,97,33451,3931,80742,0,649.0,6.0,579.0,260506.0,31659.0,433986.0,Kathua,0,0,0,,289,5242,0,0.0,0.0,5.0,,1844.0,23480.0,615711,2021-11-01 20:00:00,https://twitter.com/diprjk,,9327,152,9175,,482873,254830,2021-11-01 20:00:00,13203000,2021-11-01 20:00:00,https://twitter.com/diprjk,,332347,4436,327012,16235797,9514941,5227490,0,0,0,0,0
8,8,8,8,2021-11-01,JK,98,4,97,33451,3931,80742,0,649.0,6.0,579.0,260506.0,31659.0,433986.0,Kishtwar,1,0,0,,150,1446,0,2.0,0.0,0.0,,3525.0,4600.0,230696,2021-11-01 20:00:00,https://twitter.com/diprjk,,4820,44,4773,,164904,79487,2021-11-01 20:00:00,13203000,2021-11-01 20:00:00,https://twitter.com/diprjk,,332347,4436,327012,16235797,9514941,5227490,0,0,0,0,0
9,9,9,9,2021-11-01,JK,98,4,97,33451,3931,80742,0,649.0,6.0,579.0,260506.0,31659.0,433986.0,Kulgam,0,0,3,,110,3788,0,2.0,0.0,8.0,,654.0,21636.0,422786,2021-11-01 20:00:00,https://twitter.com/diprjk,,11489,117,11370,,401201,206048,2021-11-01 20:00:00,13203000,2021-11-01 20:00:00,https://twitter.com/diprjk,,332347,4436,327012,16235797,9514941,5227490,0,0,0,0,0
