Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState,deltaVaccinatedForState,7DmaVaccinatedForState,cumulativeVaccinatedNumberForDistrict,deltaVaccinatedForDistrict
2021-11-01,ML,0.0,0.0,0.0,0,1568,7143,0,83546.57142857143,1448.7142857142858,81618.0,,1104841.0,648959.0,East Garo Hills,0.0,0.0,0.0,,106,351,0,1865.0,13.0,1842.0,,47761,20999,317618,,,,1867.0,13.0,1844.0,,47761,20999,2021-11-01 17:56:03.957793,3224000,,,,83627,1450,81746,,1104841,648959,1753800.0,8711.0,1753800.0,68760.0,457
2021-11-01,ML,0.0,0.0,0.0,0,1568,7143,0,83546.57142857143,1448.7142857142858,81618.0,,1104841.0,648959.0,East Jaintia Hills,0.0,0.0,0.0,,32,341,0,2429.0,31.0,2394.0,,64464,33600,122436,,,,2430.0,31.0,2395.0,,64464,33600,2021-11-01 17:56:03.957793,3224000,,,,83627,1450,81746,,1104841,648959,1753800.0,8711.0,1753800.0,98064.0,373
2021-11-01,ML,0.0,0.0,0.0,0,1568,7143,0,83546.57142857143,1448.7142857142858,81618.0,,1104841.0,648959.0,East Khasi Hills,0.0,0.0,0.0,,354,1698,0,40972.0,986.0,39685.0,,318735,227224,824059,,,,41025.0,987.0,39754.0,,318735,227224,2021-11-01 17:56:03.957793,3224000,,,,83627,1450,81746,,1104841,648959,1753800.0,8711.0,1753800.0,545959.0,2052
2021-11-01,ML,0.0,0.0,0.0,0,1568,7143,0,83546.57142857143,1448.7142857142858,81618.0,,1104841.0,648959.0,North Garo Hills,0.0,0.0,0.0,,104,417,0,1683.0,8.0,1673.0,,62779,28705,118325,,,,1685.0,8.0,1674.0,,62779,28705,2021-11-01 17:56:03.957793,3224000,,,,83627,1450,81746,,1104841,648959,1753800.0,8711.0,1753800.0,91484.0,521
2021-11-01,ML,0.0,0.0,0.0,0,1568,7143,0,83546.57142857143,1448.7142857142858,81618.0,,1104841.0,648959.0,Ribhoi,,,,,159,535,0,,,,,92208,48995,258380,,,,,,,,92208,48995,2021-11-01 17:56:03.957793,3224000,,,,83627,1450,81746,,1104841,648959,1753800.0,8711.0,1753800.0,141203.0,694
2021-11-01,ML,0.0,0.0,0.0,0,1568,7143,0,83546.57142857143,1448.7142857142858,81618.0,,1104841.0,648959.0,South Garo Hills,0.0,0.0,0.0,,40,137,0,1216.0,12.0,1202.5714285714287,,40143,19074,142574,,,,1216.0,12.0,1203.0,,40143,19074,2021-11-01 17:56:03.957793,3224000,,,,83627,1450,81746,,1104841,648959,1753800.0,8711.0,1753800.0,59217.0,177
2021-11-01,ML,0.0,0.0,0.0,0,1568,7143,0,83546.57142857143,1448.7142857142858,81618.0,,1104841.0,648959.0,South West Garo Hills,0.0,0.0,0.0,,256,988,0,1871.0,17.0,1850.5714285714287,,73653,40198,172495,,,,1872.0,17.0,1852.0,,73653,40198,2021-11-01 17:56:03.957793,3224000,,,,83627,1450,81746,,1104841,648959,1753800.0,8711.0,1753800.0,113851.0,1244
2021-11-01,ML,0.0,0.0,0.0,0,1568,7143,0,83546.57142857143,1448.7142857142858,81618.0,,1104841.0,648959.0,South West Khasi Hills,0.0,0.0,0.0,,14,137,0,2546.8571428571427,17.0,2525.0,,33386,17254,110152,,,,2548.0,17.0,2525.0,,33386,17254,2021-11-01 17:56:03.957793,3224000,,,,83627,1450,81746,,1104841,648959,1753800.0,8711.0,1753800.0,50640.0,151
2021-11-01,ML,0.0,0.0,0.0,0,1568,7143,0,83546.57142857143,1448.7142857142858,81618.0,,1104841.0,648959.0,West Garo Hills,0.0,0.0,0.0,,292,1459,0,9023.57142857143,72.0,8940.42857142857,,209954,121184,642923,,,,9027.0,72.0,8943.0,,209954,121184,2021-11-01 17:56:03.957793,3224000,,,,83627,1450,81746,,1104841,648959,1753800.0,8711.0,1753800.0,331138.0,1751
2021-11-01,ML,0.0,0.0,0.0,0,1568,7143,0,83546.57142857143,1448.7142857142858,81618.0,,1104841.0,648959.0,West Jaintia Hills,0.0,0.0,0.0,,141,849,0,6800.428571428572,132.71428571428572,6635.0,,84670,48495,270352,,,,6803.0,133.0,6642.0,,84670,48495,2021-11-01 17:56:03.957793,3224000,,,,83627,1450,81746,,1104841,648959,1753800.0,8711.0,1753800.0,133165.0,990
2021-11-01,ML,0.0,0.0,0.0,0,1568,7143,0,83546.57142857143,1448.7142857142858,81618.0,,1104841.0,648959.0,West Khasi Hills,0.0,0.0,0.0,,70,231,0,5446.142857142857,71.0,5292.142857142857,,77088,43231,385601,,,,5457.0,71.0,5330.0,,77088,43231,2021-11-01 17:56:03.957793,3224000,,,,83627,1450,81746,,1104841,648959,1753800.0,8711.0,1753800.0,120319.0,301
2021-11-01,ML,,,,0,1568,7143,0,83546.57142857143,1448.7142857142858,81618.0,,1104841.0,648959.0,Unknown,,,,,0,0,0,,,,,0,0,0,,,,0.0,0.0,0.0,,0,0,2021-11-01 17:56:03.957793,3224000,,,,83627,1450,81746,,1104841,648959,1753800.0,8711.0,1753800.0,,0
