,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10747,10618,129,2023-01-11,TT,44680386,530722,44147322,2023-01-11 14:00:03.731970,912543032,2023-01-10 00:00:00,350494,2201488693,1027236756,951297583,222954354,991263,347616,353284,290363,https://www.icmr.gov.in/,171,0,148,33494,8867,3164,45525,0,0,0,0,0,0,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2339077,2324337,14733,2023-01-11,TT,44680386,530722,44147322,2023-01-11 14:00:03.731970,912543032,2023-01-10 00:00:00,350494,2201488693,1027236756,951297583,222954354,110561076,44702286,47572337,18286453,https://www.icmr.gov.in/,171,0,148,33494,8867,3164,45525,22,12,174,208,0,1,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,66891,66595,296,2023-01-11,TT,44680386,530722,44147322,2023-01-11 14:00:03.731970,912543032,2023-01-10 00:00:00,350494,2201488693,1027236756,951297583,222954354,1911910,960330,820481,131099,https://www.icmr.gov.in/,171,0,148,33494,8867,3164,45525,1,11,7,19,0,1,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,746100,738065,8035,2023-01-11,TT,44680386,530722,44147322,2023-01-11 14:00:03.731970,912543032,2023-01-10 00:00:00,350494,2201488693,1027236756,951297583,222954354,50287136,24811581,22132125,3343430,https://www.icmr.gov.in/,171,0,148,33494,8867,3164,45525,32,148,117,297,0,0,0,,,1332900000,Assam,34293000
4,Bihar,851404,839098,12303,2023-01-11,TT,44680386,530722,44147322,2023-01-11 14:00:03.731970,912543032,2023-01-10 00:00:00,350494,2201488693,1027236756,951297583,222954354,157220048,73471874,67887531,15860643,https://www.icmr.gov.in/,171,0,148,33494,8867,3164,45525,418,507,397,1322,0,0,0,,,1332900000,Bihar,119520000
5,Chandigarh,99355,98170,1181,2023-01-11,TT,44680386,530722,44147322,2023-01-11 14:00:03.731970,912543032,2023-01-10 00:00:00,350494,2201488693,1027236756,951297583,222954354,2283275,1185156,985941,112178,https://www.icmr.gov.in/,171,0,148,33494,8867,3164,45525,14,27,43,84,0,0,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1177760,1163613,14146,2023-01-11,TT,44680386,530722,44147322,2023-01-11 14:00:03.731970,912543032,2023-01-10 00:00:00,350494,2201488693,1027236756,951297583,222954354,49166445,21267453,20343347,7555645,https://www.icmr.gov.in/,171,0,148,33494,8867,3164,45525,9,28,67,104,0,1,0,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11591,11587,4,2023-01-11,TT,44680386,530722,44147322,2023-01-11 14:00:03.731970,912543032,2023-01-10 00:00:00,350494,2201488693,1027236756,951297583,222954354,1579302,782280,636866,160156,https://www.icmr.gov.in/,171,0,148,33494,8867,3164,45525,6,1,16,23,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,2007295,1980749,26522,2023-01-11,TT,44680386,530722,44147322,2023-01-11 14:00:03.731970,912543032,2023-01-10 00:00:00,350494,2201488693,1027236756,951297583,222954354,37377822,18292860,15710117,3374845,https://www.icmr.gov.in/,171,0,148,33494,8867,3164,45525,92,105,460,657,6,3,0,,,1332900000,Delhi,19814000
9,Goa,259099,255071,4013,2023-01-11,TT,44680386,530722,44147322,2023-01-11 14:00:03.731970,912543032,2023-01-10 00:00:00,350494,2201488693,1027236756,951297583,222954354,2873126,1439861,1295432,137833,https://www.icmr.gov.in/,171,0,148,33494,8867,3164,45525,2,3,16,21,2,1,0,,,1332900000,Goa,1540000
10,Gujarat,1277610,1266539,11043,2023-01-11,TT,44680386,530722,44147322,2023-01-11 14:00:03.731970,912543032,2023-01-10 00:00:00,350494,2201488693,1027236756,951297583,222954354,127850300,54389303,54012252,19448745,https://www.icmr.gov.in/,171,0,148,33494,8867,3164,45525,176,149,4004,4329,2,6,0,,,1332900000,Gujarat,67936000
11,Haryana,1056644,1045889,10714,2023-01-11,TT,44680386,530722,44147322,2023-01-11 14:00:03.731970,912543032,2023-01-10 00:00:00,350494,2201488693,1027236756,951297583,222954354,45468023,23674211,19828911,1964901,https://www.icmr.gov.in/,171,0,148,33494,8867,3164,45525,95,152,317,564,1,1,0,,,1332900000,Haryana,28672000
12,Himachal Pradesh,312684,308445,4213,2023-01-11,TT,44680386,530722,44147322,2023-01-11 14:00:03.731970,912543032,2023-01-10 00:00:00,350494,2201488693,1027236756,951297583,222954354,15279543,6645439,6324410,2309694,https://www.icmr.gov.in/,171,0,148,33494,8867,3164,45525,2,2,16,20,5,2,0,,,1332900000,Himachal Pradesh,7300000
13,Jammu and Kashmir,479442,474635,4785,2023-01-11,TT,44680386,530722,44147322,2023-01-11 14:00:03.731970,912543032,2023-01-10 00:00:00,350494,2201488693,1027236756,951297583,222954354,24739817,11371868,11766629,1601320,https://www.icmr.gov.in/,171,0,148,33494,8867,3164,45525,32,22,114,168,3,3,0,,,1332900000,Jammu and Kashmir,13203000
14,Jharkhand,442574,437241,5331,2023-01-11,TT,44680386,530722,44147322,2023-01-11 14:00:03.731970,912543032,2023-01-10 00:00:00,350494,2201488693,1027236756,951297583,222954354,43739684,23958431,17791245,1990008,https://www.icmr.gov.in/,171,0,148,33494,8867,3164,45525,817,2249,1610,4676,0,1,0,,,1332900000,Jharkhand,37403000
15,Karnataka,4072353,4031835,40308,2023-01-11,TT,44680386,530722,44147322,2023-01-11 14:00:03.731970,912543032,2023-01-10 00:00:00,350494,2201488693,1027236756,951297583,222954354,121106063,55160832,55330321,10614910,https://www.icmr.gov.in/,171,0,148,33494,8867,3164,45525,284,918,12392,13594,36,30,0,,,1332900000,Karnataka,65798000
16,Kerala,6828967,6756058,71567,2023-01-11,TT,44680386,530722,44147322,2023-01-11 14:00:03.731970,912543032,2023-01-10 00:00:00,350494,2201488693,1027236756,951297583,222954354,57485624,29147986,25262723,3074915,https://www.icmr.gov.in/,171,0,148,33494,8867,3164,45525,55,151,252,458,38,42,0,,,1332900000,Kerala,35125000
17,Ladakh,29416,29181,231,2023-01-11,TT,44680386,530722,44147322,2023-01-11 14:00:03.731970,912543032,2023-01-10 00:00:00,350494,2201488693,1027236756,951297583,222954354,565637,238273,203998,123366,https://www.icmr.gov.in/,171,0,148,33494,8867,3164,45525,0,7,21,28,0,0,0,,,1332900000,Ladakh,293000
18,Lakshadweep,11415,11363,52,2023-01-11,TT,44680386,530722,44147322,2023-01-11 14:00:03.731970,912543032,2023-01-10 00:00:00,350494,2201488693,1027236756,951297583,222954354,145016,61807,60497,22712,https://www.icmr.gov.in/,171,0,148,33494,8867,3164,45525,0,1,3,4,0,0,0,,,1332900000,Lakshadweep,68000
19,Maharashtra,8136844,7988280,148418,2023-01-11,TT,44680386,530722,44147322,2023-01-11 14:00:03.731970,912543032,2023-01-10 00:00:00,350494,2201488693,1027236756,951297583,222954354,177743485,91654960,76572441,9516084,https://www.icmr.gov.in/,171,0,148,33494,8867,3164,45525,455,888,1931,3274,24,5,0,,,1332900000,Maharashtra,122153000
20,Manipur,139924,137775,2149,2023-01-11,TT,44680386,530722,44147322,2023-01-11 14:00:03.731970,912543032,2023-01-10 00:00:00,350494,2201488693,1027236756,951297583,222954354,3266029,1648751,1338164,279114,https://www.icmr.gov.in/,171,0,148,33494,8867,3164,45525,12,3,0,15,0,1,0,,,1332900000,Manipur,3103000
21,Meghalaya,96785,95160,1624,2023-01-11,TT,44680386,530722,44147322,2023-01-11 14:00:03.731970,912543032,2023-01-10 00:00:00,350494,2201488693,1027236756,951297583,222954354,2621120,1446358,1087052,87710,https://www.icmr.gov.in/,171,0,148,33494,8867,3164,45525,0,3,0,3,0,0,0,,,1332900000,Meghalaya,3224000
22,Mizoram,238964,238238,726,2023-01-11,TT,44680386,530722,44147322,2023-01-11 14:00:03.731970,912543032,2023-01-10 00:00:00,350494,2201488693,1027236756,951297583,222954354,1790818,894207,749419,147192,https://www.icmr.gov.in/,171,0,148,33494,8867,3164,45525,0,0,0,0,0,0,0,,,1332900000,Mizoram,1192000
23,Madhya Pradesh,1054931,1044149,10777,2023-01-11,TT,44680386,530722,44147322,2023-01-11 14:00:03.731970,912543032,2023-01-10 00:00:00,350494,2201488693,1027236756,951297583,222954354,133601997,60746062,59204694,13651241,https://www.icmr.gov.in/,171,0,148,33494,8867,3164,45525,50,244,617,911,0,1,0,,,1332900000,Madhya Pradesh,82232000
24,Nagaland,35986,35204,782,2023-01-11,TT,44680386,530722,44147322,2023-01-11 14:00:03.731970,912543032,2023-01-10 00:00:00,350494,2201488693,1027236756,951297583,222954354,1737571,923533,744338,69700,https://www.icmr.gov.in/,171,0,148,33494,8867,3164,45525,6,2,0,8,0,0,0,,,1332900000,Nagaland,2150000
25,Odisha,1336583,1327286,9205,2023-01-11,TT,44680386,530722,44147322,2023-01-11 14:00:03.731970,912543032,2023-01-10 00:00:00,350494,2201488693,1027236756,951297583,222954354,81449388,35250288,33000905,13198195,https://www.icmr.gov.in/,171,0,148,33494,8867,3164,45525,5,13,97,115,4,3,0,,,1332900000,Odisha,43671000
26,Puducherry,175582,173553,1975,2023-01-11,TT,44680386,530722,44147322,2023-01-11 14:00:03.731970,912543032,2023-01-10 00:00:00,350494,2201488693,1027236756,951297583,222954354,2273581,994548,867946,411087,https://www.icmr.gov.in/,171,0,148,33494,8867,3164,45525,0,1,0,1,21,5,0,,,1332900000,Puducherry,1504000
27,Punjab,784266,764936,19289,2023-01-11,TT,44680386,530722,44147322,2023-01-11 14:00:03.731970,912543032,2023-01-10 00:00:00,350494,2201488693,1027236756,951297583,222954354,46980073,24155036,20978274,1846763,https://www.icmr.gov.in/,171,0,148,33494,8867,3164,45525,114,326,437,877,-1219,3,0,,,1332900000,Punjab,29859000
28,Rajasthan,1315554,1305839,9653,2023-01-11,TT,44680386,530722,44147322,2023-01-11 14:00:03.731970,912543032,2023-01-10 00:00:00,350494,2201488693,1027236756,951297583,222954354,115391571,57022329,50945034,7424208,https://www.icmr.gov.in/,171,0,148,33494,8867,3164,45525,390,2867,5390,8647,2,0,0,,,1332900000,Rajasthan,77264000
29,Sikkim,44321,43820,499,2023-01-11,TT,44680386,530722,44147322,2023-01-11 14:00:03.731970,912543032,2023-01-10 00:00:00,350494,2201488693,1027236756,951297583,222954354,1360447,591875,554656,213916,https://www.icmr.gov.in/,171,0,148,33494,8867,3164,45525,0,0,0,0,1,0,0,,,1332900000,Sikkim,664000
30,Tamil Nadu,3594523,3556417,38049,2023-01-11,TT,44680386,530722,44147322,2023-01-11 14:00:03.731970,912543032,2023-01-10 00:00:00,350494,2201488693,1027236756,951297583,222954354,127469388,61206439,57194487,9068462,https://www.icmr.gov.in/,171,0,148,33494,8867,3164,45525,151,1077,696,1924,8,10,0,,,1332900000,Tamil Nadu,75695000
31,Telangana,841430,837268,4111,2023-01-11,TT,44680386,530722,44147322,2023-01-11 14:00:03.731970,912543032,2023-01-10 00:00:00,350494,2201488693,1027236756,951297583,222954354,77268540,32441851,31540287,13286402,https://www.icmr.gov.in/,171,0,148,33494,8867,3164,45525,290,660,7345,8295,4,8,0,,,1332900000,Telangana,37220000
