"Sl. 
No","District","Total Positive 
Cases","Discharged","Active 
Cases","Death"
"1","Ariyalur","20110","19796","47","267"
"2","Chengalpattu","249248","245322","1268","2658"
"3","Chennai","782619","769367","4183","9069"
"4","Coimbatore","335894","332125","1151","2618"
"5","Cuddalore","75119","74019","205","895"
"6","Dharmapuri","36521","36148","90","283"
"7","Dindigul","38300","37408","227","665"
"8","Erode","134219","133038","447","734"
"9","Kallakurichi","36831","36598","18","215"
"10","Kancheepuram","97244","95853","89","1302"
"11","Kanyakumari","88630","87281","264","1085"
"12","Karur","30021","29595","54","372"
"13","Krishnagiri","60605","59953","282","370"
"14","Madurai","92468","91024","208","1236"
"15","Mayiladuthurai","26914","26486","98","330"
"16","Nagapattinam","25756","25347","34","375"
"17","Namakkal","68934","68188","212","534"
"18","Nilgiris","42593","42304","63","226"
"19","Perambalur","14838","14544","45","249"
"20","Pudukottai","35009","34476","107","426"
"21","Ramanathapuram","24948","24558","22","368"
"22","Ranipet","55428","54429","212","787"
"23","Salem","129543","127308","473","1762"
"24","Sivagangai","24656","24277","160","219"
"25","Tenkasi","33572","32952","130","490"
"26","Thanjavur","93049","91837","172","1040"
"27","Theni","51494","50681","280","533"
"28","Thirupathur","35901","35238","30","633"
"29","Thiruvallur","152131","150067","124","1940"
"30","Thiruvannamalai","67781","67027","69","685"
"31","Thiruvarur","48638","48025","140","473"
"32","Thoothukudi","66773","66113","212","448"
"33","Tirunelveli","65161","64414","302","445"
"34","Tiruppur","130906","129646","208","1052"
"35","Trichy","97133","95754","218","1161"
"36","Vellore","57796","56554","79","1163"
"37","Villupuram","55690","55120","203","367"
"38","Virudhunagar","58820","57726","539","555"
"39","Airport Surveillance 
(International)","1377","1372","4","1"
"40","Airport Surveillance 
(Domestic)","1148","1145","2","1"
"41","Railway Surveillance","428","428","0","0"
"Grand Total","","35,44,246","34,93,543","12,671","38,032"
