,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinatedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinatedNumberForState
0,2023-01-16,TT,Andaman and Nicobar Islands,,,,10747,129,10618,,,2023-01-16 11:55:26.329259,,,,44681154,530726,44148309,913329336,2201706017
1,2023-01-16,TT,Andhra Pradesh,,,,2339078,14733,2324338,,,2023-01-16 11:55:26.329259,,,,44681154,530726,44148309,913329336,2201706017
2,2023-01-16,TT,Arunachal Pradesh,,,,66891,296,66595,,,2023-01-16 11:55:26.329259,,,,44681154,530726,44148309,913329336,2201706017
3,2023-01-16,TT,Assam,,,,746100,8035,738065,,,2023-01-16 11:55:26.329259,,,,44681154,530726,44148309,913329336,2201706017
4,2023-01-16,TT,Bihar,,,,851404,12303,839100,,,2023-01-16 11:55:26.329259,,,,44681154,530726,44148309,913329336,2201706017
5,2023-01-16,TT,Chandigarh,,,,99358,1181,98173,,,2023-01-16 11:55:26.329259,,,,44681154,530726,44148309,913329336,2201706017
6,2023-01-16,TT,Chhattisgarh,,,,1177767,14146,1163614,,,2023-01-16 11:55:26.329259,,,,44681154,530726,44148309,913329336,2201706017
7,2023-01-16,TT,Dadra and Nagar Haveli and Daman and Diu,,,,11591,4,11587,,,2023-01-16 11:55:26.329259,,,,44681154,530726,44148309,913329336,2201706017
8,2023-01-16,TT,Delhi,,,,2007313,26522,1980772,,,2023-01-16 11:55:26.329259,,,,44681154,530726,44148309,913329336,2201706017
9,2023-01-16,TT,Goa,,,,259107,4013,255079,,,2023-01-16 11:55:26.329259,,,,44681154,530726,44148309,913329336,2201706017
10,2023-01-16,TT,Gujarat,,,,1277615,11043,1266560,,,2023-01-16 11:55:26.329259,,,,44681154,530726,44148309,913329336,2201706017
11,2023-01-16,TT,Haryana,,,,1056653,10714,1045902,,,2023-01-16 11:55:26.329259,,,,44681154,530726,44148309,913329336,2201706017
12,2023-01-16,TT,Himachal Pradesh,,,,312692,4213,308463,,,2023-01-16 11:55:26.329259,,,,44681154,530726,44148309,913329336,2201706017
13,2023-01-16,TT,Jammu and Kashmir,,,,479444,4785,474646,,,2023-01-16 11:55:26.329259,,,,44681154,530726,44148309,913329336,2201706017
14,2023-01-16,TT,Jharkhand,,,,442574,5331,437243,,,2023-01-16 11:55:26.329259,,,,44681154,530726,44148309,913329336,2201706017
15,2023-01-16,TT,Karnataka,,,,4072512,40308,4032058,,,2023-01-16 11:55:26.329259,,,,44681154,530726,44148309,913329336,2201706017
16,2023-01-16,TT,Kerala,,,,6829217,71570,6756344,,,2023-01-16 11:55:26.329259,,,,44681154,530726,44148309,913329336,2201706017
17,2023-01-16,TT,Ladakh,,,,29417,231,29184,,,2023-01-16 11:55:26.329259,,,,44681154,530726,44148309,913329336,2201706017
18,2023-01-16,TT,Lakshadweep,,,,11415,52,11363,,,2023-01-16 11:55:26.329259,,,,44681154,530726,44148309,913329336,2201706017
19,2023-01-16,TT,Maharashtra,,,,8136935,148419,7988377,,,2023-01-16 11:55:26.329259,,,,44681154,530726,44148309,913329336,2201706017
20,2023-01-16,TT,Manipur,,,,139924,2149,137775,,,2023-01-16 11:55:26.329259,,,,44681154,530726,44148309,913329336,2201706017
21,2023-01-16,TT,Meghalaya,,,,96786,1624,95160,,,2023-01-16 11:55:26.329259,,,,44681154,530726,44148309,913329336,2201706017
22,2023-01-16,TT,Mizoram,,,,238964,726,238238,,,2023-01-16 11:55:26.329259,,,,44681154,530726,44148309,913329336,2201706017
23,2023-01-16,TT,Madhya Pradesh,,,,1054934,10777,1044154,,,2023-01-16 11:55:26.329259,,,,44681154,530726,44148309,913329336,2201706017
24,2023-01-16,TT,Nagaland,,,,35986,782,35204,,,2023-01-16 11:55:26.329259,,,,44681154,530726,44148309,913329336,2201706017
25,2023-01-16,TT,Odisha,,,,1336594,9205,1327302,,,2023-01-16 11:55:26.329259,,,,44681154,530726,44148309,913329336,2201706017
26,2023-01-16,TT,Puducherry,,,,175636,1975,173585,,,2023-01-16 11:55:26.329259,,,,44681154,530726,44148309,913329336,2201706017
27,2023-01-16,TT,Punjab,,,,784286,19289,764964,,,2023-01-16 11:55:26.329259,,,,44681154,530726,44148309,913329336,2201706017
28,2023-01-16,TT,Rajasthan,,,,1315563,9653,1305904,,,2023-01-16 11:55:26.329259,,,,44681154,530726,44148309,913329336,2201706017
29,2023-01-16,TT,Sikkim,,,,44321,499,43820,,,2023-01-16 11:55:26.329259,,,,44681154,530726,44148309,913329336,2201706017
30,2023-01-16,TT,Tamil Nadu,,,,3594566,38049,3556460,,,2023-01-16 11:55:26.329259,,,,44681154,530726,44148309,913329336,2201706017
31,2023-01-16,TT,Telangana,,,,841452,4111,837300,,,2023-01-16 11:55:26.329259,,,,44681154,530726,44148309,913329336,2201706017
32,2023-01-16,TT,Tripura,,,,108034,940,107094,,,2023-01-16 11:55:26.329259,,,,44681154,530726,44148309,913329336,2201706017
33,2023-01-16,TT,Uttar Pradesh,,,,2128154,23634,2104502,,,2023-01-16 11:55:26.329259,,,,44681154,530726,44148309,913329336,2201706017
34,2023-01-16,TT,Uttarakhand,,,,449429,7753,441658,,,2023-01-16 11:55:26.329259,,,,44681154,530726,44148309,913329336,2201706017
35,2023-01-16,TT,West Bengal,,,,2118695,21532,2097108,,,2023-01-16 11:55:26.329259,,,,44681154,530726,44148309,913329336,2201706017
